[locus_tag=SynWH7803_0001],[protein_id=CAK22427.1],[gene=dnaN],[protein=DNA polymerase III beta subunit],[locus_tag=PMT_0001],[protein_id=CAE20176.1],[gene=dnaN],"[protein=DNA polymerase III, beta chain]",[evalue=0.00000E+00]
[locus_tag=SynWH7803_1368],[protein_id=CAK23794.1],[gene=None],[protein=Restriction endonuclease-like],[locus_tag=PMT_0624],[protein_id=CAE20799.1],[gene=None],[protein=Uncharacterised protein family UPF0102],[evalue=5.35758E-33]
[locus_tag=SynWH7803_1371],[protein_id=CAK23797.1],[gene=pdxJ],[protein=Pyridoxal phosphate biosynthetic protein PdxJ],[locus_tag=PMT_1091],[protein_id=CAE21266.1],[gene=pdxJ],[protein=Pyridoxal phosphate biosynthetic protein PdxJ],[evalue=8.17646E-145]
[locus_tag=SynWH7803_1372],[protein_id=CAK23798.1],[gene=plsC],[protein=1-acyl-sn-glycerol-3-phosphate acyltransferase],[locus_tag=PMT_1092],[protein_id=CAE21267.1],[gene=None],[protein=Phospholipid and glycerol acyltransferase (from 'motifs_6.msf')],[evalue=6.27020E-94]
[locus_tag=SynWH7803_1373],[protein_id=CAK23799.1],[gene=None],[protein=Uncharacterized conserved secreted protein],[locus_tag=PMT_1093],[protein_id=CAE21268.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.38373E-70]
[locus_tag=SynWH7803_1374],[protein_id=CAK23800.1],[gene=None],[protein=BolA-like protein],[locus_tag=PMT_1094],[protein_id=CAE21269.1],[gene=None],[protein=BolA-like protein],[evalue=3.23611E-42]
[locus_tag=SynWH7803_1375],[protein_id=CAK23801.1],[gene=None],[protein=Glutaredoxin-related protein],[locus_tag=PMT_1095],[protein_id=CAE21270.1],[gene=None],[protein=Glutaredoxin-related protein],[evalue=1.89541E-65]
[locus_tag=SynWH7803_1376],[protein_id=CAK23802.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT_1096],[protein_id=CAE21271.1],[gene=None],[protein=conserved hypothetical protein],[evalue=4.58671E-46]
[locus_tag=SynWH7803_1377],[protein_id=CAK23803.1],[gene=None],[protein=Two component system response regulator],[locus_tag=PMT_1097],[protein_id=CAE21272.1],[gene=None],[protein=two-component response regulator],[evalue=6.18864E-144],[locus_tag=PMT_0146],[protein_id=CAE20321.1],[gene=None],[protein=two-component response regulator],[evalue=8.54577E-24],[locus_tag=PMT_1357],[protein_id=CAE21532.1],[gene=None],[protein=two-component response regulator],[evalue=5.33839E-23]
[locus_tag=SynWH7803_1380],[protein_id=CAK23806.1],[gene=crtH],[protein=Carotenoid isomerase],[locus_tag=PMT_1051],[protein_id=CAE21226.1],[gene=crtH],[protein=putative carotenoid isomerase],[evalue=0.00000E+00],[locus_tag=PMT_1558],[protein_id=CAE21733.1],[gene=None],[protein=NAD binding site],[evalue=4.62524E-43],[locus_tag=PMT_1723],[protein_id=CAE21898.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.34661E-21]
[locus_tag=SynWH7803_1382],[protein_id=CAK23808.1],[gene=None],[protein=Protein gid homolog],[locus_tag=PMT_1049],[protein_id=CAE21224.1],[gene=gidA],[protein=NAD binding site:Glucose inhibited division protein A family],[evalue=0.00000E+00],[locus_tag=PMT_1050],[protein_id=CAE21225.1],[gene=gidA],[protein=possible glucose inhibited division protein A],[evalue=1.14052E-23],[locus_tag=PMT_2177],[protein_id=CAE22351.1],[gene=None],[protein=Glucose inhibited division protein A family],[evalue=1.48784E-12]
[locus_tag=SynWH7803_1385],[protein_id=CAK23811.1],[gene=None],[protein=Two-component system response regulator (signal receiver domain)],[locus_tag=PMT_1356],[protein_id=CAE21531.1],[gene=None],[protein=Response regulator receiver domain],[evalue=1.92772E-29],[locus_tag=PMT_1994],[protein_id=CAE22168.1],[gene=rpaB],[protein=two-component response regulator],[evalue=4.42226E-15],[locus_tag=PMT_0805],[protein_id=CAE20980.1],[gene=None],[protein=two-component response regulator],[evalue=2.34782E-14]
[locus_tag=SynWH7803_1390],[protein_id=CAK23816.1],[gene=None],[protein=Predicted phosphohydrolase],[locus_tag=PMT_1555],[protein_id=CAE21730.1],[gene=icc],[protein=Serine/threonine specific protein phosphatase],[evalue=6.22927E-80]
[locus_tag=SynWH7803_1392],[protein_id=CAK23818.1],[gene=fur],[protein=Ferric uptake regulator family protein],[locus_tag=PMT_0858],[protein_id=CAE21033.1],[gene=fur],[protein=Ferric uptake regulator family],[evalue=8.11693E-62]
[locus_tag=SynWH7803_1393],[protein_id=CAK23819.1],[gene=None],[protein=Uncharacterized conserved membrane protein],[locus_tag=PMT_0859],[protein_id=CAE21034.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.81081E-68],[locus_tag=PMT_0795],[protein_id=CAE20970.1],[gene=None],[protein=conserved hypothetical protein],[evalue=4.98306E-18]
[locus_tag=SynWH7803_1394],[protein_id=CAK23820.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT_0861],[protein_id=CAE21036.1],[gene=None],[protein=conserved hypothetical protein],[evalue=2.05221E-25],[locus_tag=PMT_0207],[protein_id=CAE20382.1],[gene=None],[protein=conserved hypothetical protein],[evalue=2.81332E-21]
[locus_tag=SynWH7803_1395],[protein_id=CAK23821.1],[gene=None],[protein=Predicted Fe-S oxidoreductase],[locus_tag=PMT_0862],[protein_id=CAE21037.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.72959E-124]
[locus_tag=SynWH7803_1397],[protein_id=CAK23823.1],[gene=None],[protein=Uncharacterized conserved secreted protein],[locus_tag=PMT_0516],[protein_id=CAE20691.1],[gene=None],[protein=Proline-rich region],[evalue=9.40530E-55]
[locus_tag=SynWH7803_1398],[protein_id=CAK23824.1],[gene=stpA],[protein=Glucosylglycerol-phosphate phosphatase (Salt tolerance protein A)],[locus_tag=PMT_0863],[protein_id=CAE21038.1],[gene=stpA],[protein=putative glucosylglycerolphosphate phosphatase],[evalue=0.00000E+00]
[locus_tag=SynWH7803_1399],[protein_id=CAK23825.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT_0864],[protein_id=CAE21039.1],[gene=None],[protein=conserved hypothetical protein],[evalue=0.00000E+00]
[locus_tag=SynWH7803_1400],[protein_id=CAK23826.1],[gene=sbcC],[protein=Putative ATPase involved in DNA repair],[locus_tag=PMT_0865],[protein_id=CAE21040.1],[gene=None],[protein=RecF protein:ABC transporter],[evalue=0.00000E+00]
[locus_tag=SynWH7803_1401],[protein_id=CAK23827.1],[gene=sbcD],[protein=DNA repair exonuclease],[locus_tag=PMT_0866],[protein_id=CAE21041.1],[gene=None],[protein=probable DNA repair exonuclease],[evalue=1.10195E-137]
[locus_tag=SynWH7803_1402],[protein_id=CAK23828.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT_0868],[protein_id=CAE21043.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.31296E-163]
[locus_tag=SynWH7803_1403],[protein_id=CAK23829.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT_0869],[protein_id=CAE21044.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.39112E-54]
[locus_tag=SynWH7803_1404],[protein_id=CAK23830.1],[gene=None],[protein=Uncharacterized conserved secreted protein],[locus_tag=PMT_0873],[protein_id=CAE21048.1],[gene=None],[protein=possible Transglycosylase SLT domain],[evalue=7.95040E-112]
[locus_tag=SynWH7803_1405],[protein_id=CAK23831.1],[gene=None],[protein=Sugar transporter of the MFS superfamily],[locus_tag=PMT_1044],[protein_id=CAE21219.1],[gene=proP],"[protein=putative proline/betaine transporter, MFS family]",[evalue=1.13292E-68]
[locus_tag=SynWH7803_1406],[protein_id=CAK23832.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT_0874],[protein_id=CAE21049.1],[gene=None],[protein=conserved hypothetical protein],[evalue=7.19129E-97]
[locus_tag=SynWH7803_1407],[protein_id=CAK23833.1],[gene=cysD],[protein=O-Acetyl homoserine sulfhydrylase],[locus_tag=PMT_0875],[protein_id=CAE21050.1],[gene=cysD],[protein=putative O-Acetyl homoserine sulfhydrylase],[evalue=0.00000E+00],[locus_tag=PMT_0226],[protein_id=CAE20401.1],[gene=metB],[protein=putative Cystathionine gamma-synthase],[evalue=2.92627E-47]
[locus_tag=SynWH7803_1408],[protein_id=CAK23834.1],[gene=metA],[protein=Homoserine O-succinyltransferase],[locus_tag=PMT_0876],[protein_id=CAE21051.1],[gene=metA],[protein=putative homoserine O-succinyltransferase],[evalue=0.00000E+00]
[locus_tag=SynWH7803_1411],[protein_id=CAK23837.1],[gene=alkB],[protein=Alkylated DNA repair protein],[locus_tag=PMT_0878],[protein_id=CAE21053.1],[gene=None],[protein=possible alkylated DNA repair protein],[evalue=3.65450E-66]
[locus_tag=SynWH7803_1412],[protein_id=CAK23838.1],[gene=None],[protein=Predicted permease],[locus_tag=PMT_1437],[protein_id=CAE21612.1],[gene=None],"[protein=AEC transporter family, substrate unknown]",[evalue=2.74254E-68]
[locus_tag=SynWH7803_1414],[protein_id=CAK23840.1],[gene=None],"[protein=ABC transporter for amino acids, ATP binding component]",[locus_tag=PMT_0893],[protein_id=CAE21068.1],[gene=None],"[protein=ABC transporter for amino acids, ATP binding component]",[evalue=6.37176E-136],[locus_tag=PMT_1576],[protein_id=CAE21751.1],[gene=None],"[protein=ABC transporter, ATP binding protein]",[evalue=7.63643E-45],[locus_tag=PMT_1355],[protein_id=CAE21530.1],[gene=None],"[protein=possible ABC transporter, ATP binding protein]",[evalue=4.89187E-44]
[locus_tag=SynWH7803_1415],[protein_id=CAK23841.1],[gene=None],[protein=ABC-type amino acid transport system permease component],[locus_tag=PMT_0894],[protein_id=CAE21069.1],[gene=None],"[protein=ABC transporter for amino acids, membrane component]",[evalue=2.57406E-113],[locus_tag=PMT_0896],[protein_id=CAE21071.1],[gene=None],"[protein=ABC transporter for amino acids, membrane component]",[evalue=1.38263E-13]
[locus_tag=SynWH7803_1416],[protein_id=CAK23842.1],[gene=None],[protein=Uncharacterized conserved membrane protein],[locus_tag=PMT_0895],[protein_id=CAE21070.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.29131E-63],[locus_tag=PMT_1345],[protein_id=CAE21520.1],[gene=None],[protein=hypothetical protein],[evalue=5.56027E-12]
[locus_tag=SynWH7803_1417],[protein_id=CAK23843.1],[gene=None],[protein=ABC-type amino acid transport system permease component],[locus_tag=PMT_0896],[protein_id=CAE21071.1],[gene=None],"[protein=ABC transporter for amino acids, membrane component]",[evalue=5.81080E-138],[locus_tag=PMT_0894],[protein_id=CAE21069.1],[gene=None],"[protein=ABC transporter for amino acids, membrane component]",[evalue=3.80841E-13]
[locus_tag=SynWH7803_1418],[protein_id=CAK23844.1],[gene=None],"[protein=ABC transporter, substrate binding protein for amino acids]",[locus_tag=PMT_0897],[protein_id=CAE21072.1],[gene=None],"[protein=ABC transporter for amino acids, substrate binding protein]",[evalue=0.00000E+00]
[locus_tag=SynWH7803_1420],[protein_id=CAK23846.1],[gene=None],"[protein=Sulfate permease, MFS superfamily]",[locus_tag=PMT_0899],[protein_id=CAE21074.1],[gene=None],[protein=putative sulfate transporter],[evalue=0.00000E+00],[locus_tag=PMT_1214],[protein_id=CAE21389.1],[gene=None],[protein=putative sulfate transporter],[evalue=2.04843E-32]
[locus_tag=SynWH7803_1421],[protein_id=CAK23847.1],[gene=None],[protein=FAD/FMN-containing dehydrogenase],[locus_tag=PMT_0900],[protein_id=CAE21075.1],[gene=None],[protein=possible oxidoreductase],[evalue=6.92255E-106]
[locus_tag=SynWH7803_1422],[protein_id=CAK23848.1],[gene=cbiX],[protein=Putative sirohydrochlorin cobaltochelatase],[locus_tag=PMT_0901],[protein_id=CAE21076.1],[gene=None],[protein=conserved hypothetical protein],[evalue=0.00000E+00]
[locus_tag=SynWH7803_1423],[protein_id=CAK23849.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT_0902],[protein_id=CAE21077.1],[gene=None],[protein=conserved hypothetical protein],[evalue=2.30656E-43],[locus_tag=PMT_1440],[protein_id=CAE21615.1],[gene=None],[protein=conserved hypothetical protein],[evalue=8.27129E-15]
[locus_tag=SynWH7803_1424],[protein_id=CAK23850.1],[gene=betA],[protein=Choline dehydrogenase],[locus_tag=PMT_0903],[protein_id=CAE21078.1],[gene=None],[protein=Glucose-methanol-choline (GMC) oxidoreductase:NAD binding site],[evalue=0.00000E+00]
[locus_tag=SynWH7803_1425],[protein_id=CAK23851.1],[gene=None],[protein=L-asparaginase II],[locus_tag=PMT_0825],[protein_id=CAE21000.1],[gene=None],[protein=conserved hypothetical protein],[evalue=0.00000E+00]
[locus_tag=SynWH7803_1427],[protein_id=CAK23853.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT_0824],[protein_id=CAE20999.1],[gene=None],[protein=Domain of unknown function DUF143:Iojap-related protein],[evalue=8.24851E-70]
[locus_tag=SynWH7803_1428],[protein_id=CAK23854.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT_0823],[protein_id=CAE20998.1],[gene=None],[protein=conserved hypothetical protein],[evalue=7.82426E-134]
[locus_tag=SynWH7803_1429],[protein_id=CAK23855.1],[gene=carB],[protein=Carbamoylphosphate synthase large subunit],[locus_tag=PMT_0822],[protein_id=CAE20997.1],[gene=carB],"[protein=carbamoyl-phosphate synthase, large subunit]",[evalue=0.00000E+00]
[locus_tag=SynWH7803_1430],[protein_id=CAK23856.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT_0821],[protein_id=CAE20996.1],[gene=None],[protein=conserved hypothetical protein],[evalue=5.25286E-107]
[locus_tag=SynWH7803_1431],[protein_id=CAK23857.1],[gene=alsT],[protein=Na+/alanine symporter],[locus_tag=PMT_0193],[protein_id=CAE20368.1],[gene=None],[protein=Sodium:alanine symporter family],[evalue=1.53164E-157]
[locus_tag=SynWH7803_1432],[protein_id=CAK23858.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT_0820],[protein_id=CAE20995.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.79887E-41]
[locus_tag=SynWH7803_1433],[protein_id=CAK23859.1],[gene=mdlB],"[protein=ABC-type multidrug transport system, ATPase and permease components]",[locus_tag=PMT_0819],[protein_id=CAE20994.1],[gene=None],"[protein=ABC transporter, possibly multidrug efflux]",[evalue=0.00000E+00],[locus_tag=PMT_1080],[protein_id=CAE21255.1],[gene=None],"[protein=ABC transporter, multidrug efflux family]",[evalue=6.82005E-87],[locus_tag=PMT_0077],[protein_id=CAE20252.1],[gene=None],"[protein=ABC transporter, multi drug efflux family]",[evalue=2.02573E-74]
[locus_tag=SynWH7803_1434],[protein_id=CAK23860.1],[gene=None],[protein=S4-like RNA-binding protein],[locus_tag=PMT_0818],[protein_id=CAE20993.1],[gene=None],[protein=S4 domain],[evalue=2.43608E-26]
[locus_tag=SynWH7803_1435],[protein_id=CAK23861.1],"[gene=tpiA, tpi, cbbJ, tim]",[protein=Triosephosphate isomerase],[locus_tag=PMT_0817],[protein_id=CAE20992.1],"[gene=tpi, cbbJ, tim]",[protein=Triosephosphate isomerase],[evalue=3.97373E-152]
[locus_tag=SynWH7803_1436],[protein_id=CAK23862.1],[gene=folP],[protein=Dihydropteroate synthase],[locus_tag=PMT_0816],[protein_id=CAE20991.1],[gene=folP],[protein=putative dihydropteroate synthase],[evalue=6.15358E-116]
[locus_tag=SynWH7803_1437],[protein_id=CAK23863.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT_1280],[protein_id=CAE21455.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.99826E-52]
[locus_tag=SynWH7803_1438],[protein_id=CAK23864.1],[gene=chlH],[protein=Protoporphyrin IX Mg-chelatase subunit],[locus_tag=PMT_0815],[protein_id=CAE20990.1],[gene=chlH],"[protein=Protoporphyrin IX Magnesium chelatase, subunit chlH]",[evalue=0.00000E+00],[locus_tag=PMT_0727],[protein_id=CAE20902.1],[gene=CobN],[protein=cobalamin biosynthetic protein CobN],[evalue=1.64054E-102]
[locus_tag=SynWH7803_1439],[protein_id=CAK23865.1],[gene=dapB],[protein=Dihydrodipicolinate reductase],[locus_tag=PMT_0814],[protein_id=CAE20989.1],[gene=dapB],[protein=Dihydrodipicolinate reductase],[evalue=1.32078E-164]
[locus_tag=SynWH7803_1440],[protein_id=CAK23866.1],[gene=None],[protein=Uncharacterized conserved membrane protein],[locus_tag=PMT_0813],[protein_id=CAE20988.1],[gene=None],[protein=conserved hypothetical protein],[evalue=3.19865E-118]
[locus_tag=SynWH7803_1441],[protein_id=CAK23867.1],[gene=hli],[protein=High light inducible protein],[locus_tag=PMT_1153],[protein_id=CAE21328.1],[gene=hli6],[protein=possible high light inducible protein],[evalue=8.48608E-11]
[locus_tag=SynWH7803_1442],[protein_id=CAK23868.1],[gene=ubiH],[protein=Putative 2-octaprenyl-6-methoxyphenol hydroxylase],[locus_tag=PMT_0812],[protein_id=CAE20987.1],[gene=ubiH],[protein=possible 2-octaprenyl-6-methoxyphenol 4-monoxygenase; UbiH],[evalue=3.00719E-114]
[locus_tag=SynWH7803_1443],[protein_id=CAK23869.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT_0811],[protein_id=CAE20986.1],[gene=None],[protein=conserved hypothetical protein],[evalue=8.20385E-20]
[locus_tag=SynWH7803_1444],[protein_id=CAK23870.1],[gene=apt],[protein=Adenine phosphoribosyltransferase],[locus_tag=PMT_0810],[protein_id=CAE20985.1],[gene=None],[protein=possible phosphoribosyl transferase],[evalue=1.05453E-91]
[locus_tag=SynWH7803_1445],[protein_id=CAK23871.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT_0809],[protein_id=CAE20984.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.10168E-79]
[locus_tag=SynWH7803_1446],[protein_id=CAK23872.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT_0808],[protein_id=CAE20983.1],[gene=None],[protein=conserved hypothetical protein],[evalue=9.77553E-74]
[locus_tag=SynWH7803_1447],[protein_id=CAK23873.1],[gene=None],[protein=Uncharacterized conserved membrane protein],[locus_tag=PMT_0807],[protein_id=CAE20982.1],[gene=None],[protein=conserved hypothetical protein],[evalue=2.72466E-21]
[locus_tag=SynWH7803_1448],[protein_id=CAK23874.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT_0806],[protein_id=CAE20981.1],[gene=None],[protein=conserved hypothetical protein],[evalue=6.37117E-51]
[locus_tag=SynWH7803_1449],[protein_id=CAK23875.1],[gene=None],[protein=Two-component system response regulator],[locus_tag=PMT_0805],[protein_id=CAE20980.1],[gene=None],[protein=two-component response regulator],[evalue=1.84253E-160],[locus_tag=PMT_1994],[protein_id=CAE22168.1],[gene=rpaB],[protein=two-component response regulator],[evalue=3.10265E-43],[locus_tag=PMT_0994],[protein_id=CAE21169.1],[gene=phoB],"[protein=two-component response regulator, phosphate]",[evalue=5.33068E-41]
[locus_tag=SynWH7803_1450],[protein_id=CAK23876.1],[gene=None],[protein=Two-component system sensor histidine kinase],[locus_tag=PMT_0804],[protein_id=CAE20979.1],[gene=None],[protein=two-component sensor histidine kinase],[evalue=0.00000E+00]
[locus_tag=SynWH7803_1451],[protein_id=CAK23877.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT_0803],[protein_id=CAE20978.1],[gene=None],[protein=conserved hypothetical protein],[evalue=7.35581E-172]
[locus_tag=SynWH7803_1452],[protein_id=CAK23878.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT_0904],[protein_id=CAE21079.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.65809E-29]
[locus_tag=SynWH7803_1455],[protein_id=CAK23881.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT_2446],[protein_id=CAX31964.1],[gene=None],[protein=Hypothetical protein],[evalue=1.34722E-12]
[locus_tag=SynWH7803_1456],[protein_id=CAK23882.1],[gene=None],[protein=Staphylococcal nuclease homologue],[locus_tag=PMT_0880],[protein_id=CAE21055.1],[gene=None],[protein=Staphylococcus nuclease (SNase) homologues],[evalue=1.60516E-23],[locus_tag=PMT_0297],[protein_id=CAE20472.1],[gene=None],[protein=Staphylococcus nuclease (SNase) homologues],[evalue=3.58537E-19]
[locus_tag=SynWH7803_1459],[protein_id=CAK23885.1],[gene=proP],[protein=Permease of the major facilitator superfamily / multidrug efflux transporter],[locus_tag=PMT_0999],[protein_id=CAE21174.1],[gene=None],"[protein=multidrug efflux transporter, MFS family]",[evalue=0.00000E+00]
[locus_tag=SynWH7803_1460],[protein_id=CAK23886.1],[gene=gap3],[protein=Glyceraldehyde-3-phosphate dehydrogenase],[locus_tag=PMT_1000],[protein_id=CAE21175.1],[gene=None],[protein=Putative glyceraldehyde 3-phosphate dehydrogenase],[evalue=0.00000E+00],[locus_tag=PMT_0028],[protein_id=CAE20203.1],[gene=gap2],[protein=Glyceraldehyde 3-phosphate dehydrogenase(NADP+; phosphorylating)],[evalue=2.09042E-91]
[locus_tag=SynWH7803_1461],[protein_id=CAK23887.1],[gene=arsR],"[protein=Predicted transcriptional regulator, arsR family]",[locus_tag=PMT_1001],[protein_id=CAE21176.1],[gene=arsA],"[protein=Bacterial regulatory proteins, ArsR family]",[evalue=2.01891E-44]
[locus_tag=SynWH7803_1462],[protein_id=CAK23888.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT_2103],[protein_id=CAE22277.1],[gene=None],[protein=conserved hypothetical protein],[evalue=2.03459E-56]
[locus_tag=SynWH7803_1468],[protein_id=CAK23894.1],[gene=tesA],[protein=Lysophospholipase L1 and related esterases],[locus_tag=PMT_0783],[protein_id=CAE20958.1],[gene=None],[protein=conserved hypothetical protein],[evalue=8.15680E-109]
[locus_tag=SynWH7803_1469],[protein_id=CAK23895.1],[gene=phnC],[protein=ABC-type phosphate/phosphonate transport system permease component],[locus_tag=PMT_0782],[protein_id=CAE20957.1],[gene=None],[protein=putative phosphonate ABC transporter],[evalue=2.21518E-137]
[locus_tag=SynWH7803_1470],[protein_id=CAK23896.1],[gene=phnE],[protein=ABC-type phosphate/phosphonate transport system ATPase component],[locus_tag=PMT_0781],[protein_id=CAE20956.1],[gene=None],[protein=Putative phosphonate ABC transporter],[evalue=2.57261E-66],[locus_tag=PMT_0587],[protein_id=CAE20762.1],[gene=None],"[protein=ABC transporter, ATP-binding component]",[evalue=1.53472E-26],[locus_tag=PMT_0893],[protein_id=CAE21068.1],[gene=None],"[protein=ABC transporter for amino acids, ATP binding component]",[evalue=9.32812E-23]
[locus_tag=SynWH7803_1471],[protein_id=CAK23897.1],[gene=phnD],[protein=ABC-type phosphate/phosphonate transport system periplasmic component],[locus_tag=PMT_0780],[protein_id=CAE20955.1],[gene=None],[protein=Putative phosphonate binding protein for ABC transporter],[evalue=1.68542E-139]
[locus_tag=SynWH7803_1472],[protein_id=CAK23898.1],[gene=aspC],[protein=Aspartate aminotransferase],[locus_tag=PMT_0779],[protein_id=CAE20954.1],[gene=aspC],[protein=Aminotransferases class-I],[evalue=0.00000E+00],[locus_tag=PMT_1029],[protein_id=CAE21204.1],[gene=aspC],[protein=Aminotransferases class-I],[evalue=1.31612E-45],[locus_tag=PMT_1360],[protein_id=CAE21535.1],[gene=None],[protein=Aminotransferases class-I],[evalue=2.93271E-18]
[locus_tag=SynWH7803_1474],[protein_id=CAK23900.1],[gene=None],[protein=Uracil-DNA glycosylase],[locus_tag=PMT_0778],[protein_id=CAE20953.1],[gene=None],[protein=Uracil-DNA glycosylase],[evalue=1.66022E-72]
[locus_tag=SynWH7803_1475],[protein_id=CAK23901.1],[gene=ispG],[protein=4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase],[locus_tag=PMT_0777],[protein_id=CAE20952.1],[gene=gcpE],[protein=GcpE protein],[evalue=0.00000E+00]
[locus_tag=SynWH7803_1476],[protein_id=CAK23902.1],[gene=ctpA],[protein=Carboxyl-terminal processing protease],[locus_tag=PMT_0776],[protein_id=CAE20951.1],[gene=None],[protein=carboxyl-terminal processing protease],[evalue=0.00000E+00],[locus_tag=PMT_1650],[protein_id=CAE21825.1],[gene=ctpA],[protein=carboxyl-terminal processing proteinase],[evalue=1.09475E-81]
[locus_tag=SynWH7803_1478],[protein_id=CAK23904.1],[gene=None],[protein=Uncharacterized conserved secreted protein],[locus_tag=PMT_1114],[protein_id=CAE21289.1],[gene=None],[protein=hypothetical],[evalue=1.27020E-23]
[locus_tag=SynWH7803_1480],[protein_id=CAK23906.1],[gene=mfd],[protein=Transcription-repair coupling factor],[locus_tag=PMT_0775],[protein_id=CAE20950.1],[gene=None],[protein=Transcriptional-repair coupling factor],[evalue=0.00000E+00],[locus_tag=PMT_0581],[protein_id=CAE20756.1],[gene=None],[protein=putative DNA helicase],[evalue=2.42007E-72]
[locus_tag=SynWH7803_1483],[protein_id=CAK23909.1],[gene=None],[protein=Putative group 3 RNA polymerase sigma factor],[locus_tag=PMT_0784],[protein_id=CAE20959.1],[gene=None],[protein=putative type III sigma factor],[evalue=1.56240E-61]
[locus_tag=SynWH7803_1484],[protein_id=CAK23910.1],[gene=None],[protein=Uncharacterized membrane protein],[locus_tag=PMT_0785],[protein_id=CAE20960.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.19498E-100]
[locus_tag=SynWH7803_1487],[protein_id=CAK23913.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT_0786],[protein_id=CAE20961.1],[gene=None],[protein=Conserved hypothetical protein 46],[evalue=4.11880E-64]
[locus_tag=SynWH7803_1488],[protein_id=CAK23914.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT_0787],[protein_id=CAE20962.1],[gene=None],[protein=conserved hypothetical protein],[evalue=2.10148E-89]
[locus_tag=SynWH7803_1489],[protein_id=CAK23915.1],[gene=None],"[protein=ABC transporter, ATPase component]",[locus_tag=PMT_0788],[protein_id=CAE20963.1],[gene=None],"[protein=possible ABC transporter, ATP-binding component]",[evalue=1.65318E-98],[locus_tag=PMT_1576],[protein_id=CAE21751.1],[gene=None],"[protein=ABC transporter, ATP binding protein]",[evalue=7.13956E-23],[locus_tag=PMT_0587],[protein_id=CAE20762.1],[gene=None],"[protein=ABC transporter, ATP-binding component]",[evalue=3.51161E-20]
[locus_tag=SynWH7803_1491],[protein_id=CAK23917.1],[gene=None],[protein=Cyanobacteria-specific chaperone containing DnaJ domain fused to a membrane domain],[locus_tag=PMT_0789],[protein_id=CAE20964.1],[gene=None],[protein=conserved hypothetical protein],[evalue=2.03902E-46]
[locus_tag=SynWH7803_1492],[protein_id=CAK23918.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT_0790],[protein_id=CAE20965.1],[gene=None],[protein=conserved hypothetical protein],[evalue=3.18254E-25]
[locus_tag=SynWH7803_1493],[protein_id=CAK23919.1],[gene=prfC],[protein=Peptide chain release factor RF-3],[locus_tag=PMT_0791],[protein_id=CAE20966.1],[gene=prfC],[protein=peptide chain release factor RF-3],[evalue=0.00000E+00],[locus_tag=PMT_1781],[protein_id=CAE21956.1],[gene=fusA],"[protein=Elongation factor G, EF-G]",[evalue=2.64661E-45],[locus_tag=PMT_0257],[protein_id=CAE20432.1],[gene=lepA],[protein=GTP-binding protein LepA],[evalue=3.88125E-27]
[locus_tag=SynWH7803_1494],[protein_id=CAK23920.1],[gene=None],[protein=Possible SAM-dependent methyltransferase],[locus_tag=PMT_0792],[protein_id=CAE20967.1],[gene=None],[protein=conserved hypothetical protein],[evalue=4.69377E-64]
