Locus tag,Protein ID,Gene,Protein name,Hit #1 locus tag,Protein ID,Gene,Protein name,E-value,Hit #2 locus tag,Protein ID,Gene,Protein name,E-value,Hit #3 locus tag,Protein ID,Gene,Protein name,E-value
PMM0751,CAE19210.1,None,conserved hypothetical protein,Syncc8109_1460,AHF63822.1,None,hypothetical protein,3.70357E-23,,,,,,,,,,
PMM0752,CAE19211.1,None,"Glycosyl transferase, family 2",Syncc8109_1459,AHF63821.1,None,putative glycosyltransferase,3.67800E-129,,,,,,,,,,
PMM0753,CAE19212.1,"rps2, rpsB",30S ribosomal protein S2,Syncc8109_1458,AHF63820.1,rps2,ribosomal protein S2,1.40024E-165,,,,,,,,,,
PMM0754,CAE19213.1,tsf,putative Elongation factor Ts,Syncc8109_1457,AHF63819.1,tsf,translation elongation factor Ts,2.26135E-125,,,,,,,,,,
PMM0756,CAE19215.1,recG,ATP-dependent DNA helicase recG,Syncc8109_1455,AHF63817.1,recG,ATP-dependent DNA helicase RecG,0.00000E+00,Syncc8109_1387,AHF63750.1,None,transcription-repair coupling factor,2.53310E-69,,,,,
PMM0757,CAE19216.1,None,D-ala-D-ala dipeptidase,Syncc8109_1454,AHF63816.1,None,putative D-alanyl-D-alanine dipeptidase,2.25206E-65,,,,,,,,,,
PMM0758,CAE19217.1,sir,Ferredoxin-sulfite reductase,Syncc8109_1453,AHF63815.1,sir,"Sulfite reductase, ferredoxin dependent",0.00000E+00,Syncc8109_2723,AHF65029.1,None,Ferredoxin--nitrite reductase,2.12716E-25,,,,,
PMM0759,CAE19218.1,glyS,Glycyl-tRNA synthetase beta subunit,Syncc8109_1452,AHF63814.1,glyS,"glycyl-tRNA synthetase, beta subunit",1.64873E-174,,,,,,,,,,
PMM0760,CAE19219.1,chlP,Aromatic-ring hydroxylase (flavoprotein monooxygenase),Syncc8109_1450,AHF63812.1,chlP,geranylgeranyl reductase,0.00000E+00,Syncc8109_1247,AHF63615.1,None,hypothetical protein,1.08107E-09,,,,,
PMM0761,CAE19220.1,None,putative carboxypeptidase,Syncc8109_1449,AHF63811.1,None,putative carboxypeptidase,8.08109E-64,,,,,,,,,,
PMM0762,CAE19221.1,typA / bipA,tyrosine binding protein,Syncc8109_1447,AHF63809.1,typA / bipA,GTP-binding protein TypA,0.00000E+00,Syncc8109_1913,AHF64258.1,lepA,GTP-binding protein LepA,4.84715E-36,Syncc8109_0326,AHF62735.1,fusA,translation elongation factor G,1.46058E-23
PMM0763,CAE19222.1,None,conserved hypothetical protein,Syncc8109_1446,AHF63808.1,None,hypothetical protein,8.97909E-31,,,,,,,,,,
PMM0764,CAE19223.1,None,"possible ABC transporter, ATP binding component",Syncc8109_1444,AHF63806.1,None,ATPase,2.63795E-104,Syncc8109_2676,AHF64982.1,urtD,Putative ATP-binding subunit of urea ABC transport system,1.46448E-28,Syncc8109_0200,AHF62615.1,None,ATPase,4.71159E-27
PMM0765,CAE19224.1,None,possible heme transporter,Syncc8109_1442,AHF63804.1,None,putative heme transporter,7.04491E-117,,,,,,,,,,
PMM0766,CAE19225.1,"rpe, cbbE",Ribulose-phosphate 3-epimerase,Syncc8109_1439,AHF63801.1,rpe,ribulose-phosphate 3-epimerase,5.88181E-56,,,,,,,,,,
PMM0767,CAE19226.1,"glpX, cbbF, fbp","Fructose-1,6-bisphosphatase/sedoheptulose-1,7-bisphosphatase",Syncc8109_1438,AHF63800.1,glpX,"fructose-1,6-bisphosphatase, class II",0.00000E+00,,,,,,,,,,
PMM0768,CAE19227.1,hemA,glutamyl-tRNA reductase,Syncc8109_1437,AHF63799.1,hemA,glutamyl-tRNA reductase,0.00000E+00,,,,,,,,,,
PMM0769,CAE19228.1,glgC,ADP-glucose pyrophosphorylase,Syncc8109_1436,AHF63798.1,glgC,Glucose-1-phosphate adenylyltransferase,0.00000E+00,Syncc8109_2513,AHF64820.1,None,putative sugar-phosphate nucleotidyl transferase,3.78654E-15,Syncc8109_2125,AHF64462.1,rmlA,glucose-1-phosphate thymidylyltransferase,2.51828E-06
PMM0770,CAE19229.1,gnd,6-phosphogluconate dehydrogenase,Syncc8109_1435,AHF63797.1,gnd,"6-phosphogluconate dehydrogenase, decarboxylating",0.00000E+00,,,,,,,,,,
PMM0771,CAE19230.1,None,"Putative 6-phosphogluconolactonase (DevB, Pgl)",Syncc8109_1434,AHF63796.1,pgl,6-phosphogluconolactonase,1.70728E-62,Syncc8109_2224,AHF64551.1,nagB,Glucosamine-6-phosphate deaminase,2.83625E-06,,,,,
PMM0772,CAE19231.1,None,conserved hypothetical protein,Syncc8109_1433,AHF63795.1,None,hypothetical protein,1.97224E-71,,,,,,,,,,
PMM0773,CAE19232.1,None,possible Geminivirus coat protein,Syncc8109_1432,AHF63794.1,None,hypothetical protein,5.19231E-27,,,,,,,,,,
PMM0774,CAE19233.1,ilvD,Dihydroxy-acid dehydratase,Syncc8109_1431,AHF63793.1,ilvD,dihydroxy-acid dehydratase,0.00000E+00,,,,,,,,,,
PMM0775,CAE19234.1,None,conserved hypothetical,Syncc8109_1430,AHF63792.1,None,hypothetical protein,8.10335E-29,,,,,,,,,,
PMM0776,CAE19235.1,None,putative uracil phosphoribosyltransferase,Syncc8109_1429,AHF63791.1,None,putative uracil phosphoribosyltransferase,1.45163E-69,,,,,,,,,,
PMM0777,CAE19236.1,None,conserved hypothetical protein,Syncc8109_1428,AHF63790.1,None,hypothetical protein,2.28914E-41,Syncc8109_1869,AHF64219.1,None,hypothetical protein,2.94643E-23,Syncc8109_1510,AHF63871.1,None,hypothetical protein,4.48210E-15
PMM0778,CAE19237.1,cobW,putative cobalamin synthesis protein,Syncc8109_0738,AHF63118.1,None,hypothetical protein,3.34369E-30,Syncc8109_0621,AHF63007.1,None,hypothetical protein,4.54159E-30,,,,,
PMM0779,CAE19238.1,None,conserved hypothetical protein,Syncc8109_0827,AHF63205.1,None,Phosphoribosylformylglycinamidine synthetase PurS,6.44354E-21,,,,,,,,,,
PMM0780,CAE19239.1,"purQ (purL, pur4)",phosphoribosylformylglycinamidine synthase,Syncc8109_0826,AHF63204.1,purQ (purL,phosphoribosylformylglycinamidine synthase I,7.02644E-103,,,,,,,,,,
PMM0781,CAE19240.1,"cbbA,cfxA,fbaA,fda","Fructose-bisphosphate/sedoheptulose-1,7-bisphosphate aldolase",Syncc8109_0824,AHF63202.1,cbbA,"fructose-bisphosphate aldolase, class II, Calvin cycle subtype",0.00000E+00,,,,,,,,,,
PMM0782,CAE19241.1,None,putative oxidoreductase,Syncc8109_0823,AHF63201.1,None,putative oxidoreductase,1.04455E-108,,,,,,,,,,
PMM0783,CAE19242.1,None,conserved hypothetical protein,Syncc8109_0822,AHF63200.1,None,hypothetical protein,1.73058E-24,,,,,,,,,,
PMM0784,CAE19243.1,accD,"acetyl-CoA carboxylase, beta subunit",Syncc8109_0821,AHF63199.1,accD,"acetyl-CoA carboxylase, carboxyl transferase, beta subunit",4.44327E-166,,,,,,,,,,
PMM0785,CAE19244.1,"prk, cbbP",phosphoribulokinase,Syncc8109_0816,AHF63196.1,prk,Phosphoribulokinase,0.00000E+00,,,,,,,,,,
PMM0786,CAE19245.1,leuB,3-isopropylmalate dehydrogenase,Syncc8109_0815,AHF63195.1,leuB,3-isopropylmalate dehydrogenase,5.63145E-151,Syncc8109_0169,AHF62587.1,icd,Isocitrate dehydrogenase,5.55102E-15,,,,,
PMM0787,CAE19246.1,lpxD,UDP-3-O-[3-hydroxymyristoyl,Syncc8109_0814,AHF63194.1,lpxD,UDP-3-O-[3-hydroxymyristoyl,1.24146E-104,Syncc8109_2205,AHF64534.1,lpxA,acyl-(acyl-carrier-protein)--UDP-N- acetylglucosamine O-acyltransferase,2.71272E-10,,,,,
PMM0788,CAE19247.1,proB,putative glutamate 5-kinase,Syncc8109_0813,AHF63193.1,proB,glutamate 5-kinase,6.17197E-116,,,,,,,,,,
PMM0789,CAE19248.1,None,conserved hypothetical protein,Syncc8109_0812,AHF63192.1,None,HAD-superfamily phosphatase subfamily IIIA,8.50733E-33,,,,,,,,,,
PMM0790,CAE19249.1,None,conserved hypothetical protein,Syncc8109_0811,AHF63191.1,None,hypothetical protein,1.45896E-57,,,,,,,,,,
PMM0791,CAE19250.1,None,conserved hypothetical protein,Syncc8109_0810,AHF63190.1,yqgF,Holliday junction resolvase YqgF,4.83961E-38,,,,,,,,,,
PMM0792,CAE19251.1,None,conserved hypothetical protein,Syncc8109_0809,AHF63189.1,None,hypothetical protein,3.29776E-26,,,,,,,,,,
PMM0793,CAE19252.1,None,conserved hypothetical protein,Syncc8109_0808,AHF63188.1,None,hypothetical protein,5.55046E-88,,,,,,,,,,
PMM0794,CAE19253.1,None,conserved hypothetical protein,Syncc8109_0807,AHF63187.1,None,hypothetical protein,1.88652E-40,,,,,,,,,,
PMM0795,CAE19254.1,None,conserved hypothetical protein,Syncc8109_0806,AHF63186.1,None,hypothetical protein,1.56436E-94,,,,,,,,,,
PMM0796,CAE19255.1,hisA,PHOSPHORIBOSYLFORMIMINO-5-AMINOIMIDAZOLE CARBOXAMIDE RIBOTIDE ISOMERASE,Syncc8109_0804,AHF63184.1,hisA,Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase,1.76348E-92,Syncc8109_1902,AHF64247.1,hisF,"imidazoleglycerol phosphate synthase, cyclase subunit",2.15743E-25,,,,,
PMM0797,CAE19256.1,None,possible mRNA binding protein,Syncc8109_0803,AHF63183.1,None,putative nucleotide sugar epimerase,1.09100E-116,,,,,,,,,,
PMM0798,CAE19257.1,pgsA,CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase,Syncc8109_0802,AHF63182.1,pgsA,CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase,3.83341E-33,,,,,,,,,,
PMM0799,CAE19258.1,None,conserved hypothetical protein,Syncc8109_0778,AHF63158.1,None,hypothetical protein,1.26893E-62,,,,,,,,,,
PMM0800,CAE19259.1,None,conserved hypothetical protein,Syncc8109_1997,AHF64341.1,None,hypothetical protein,2.01923E-26,,,,,,,,,,
PMM0801,CAE19260.1,ycf39,conserved hypothetical protein,Syncc8109_2290,AHF64616.1,None,hypothetical protein,1.26986E-76,Syncc8109_2088,AHF64426.1,ycf39,putative chaperon-like protein for quinone binding in photosystem II,1.75523E-10,,,,,
PMM0802,CAE19261.1,None,putative endonuclease,Syncc8109_1172,AHF63542.1,nth,endonuclease III,3.34268E-97,,,,,,,,,,
PMM0803,CAE19262.1,"futC, sfuC","ABC transporter, ATP binding component, possibly iron transporter",Syncc8109_0736,AHF63116.1,futC,ATPase,5.33610E-94,Syncc8109_1252,AHF63620.1,None,ATPase,7.66323E-55,Syncc8109_0562,AHF62949.1,None,ATPase,1.09480E-53
PMM0804,CAE19263.1,None,ferritin,Syncc8109_1055,AHF63427.1,None,ferritin,5.15290E-61,,,,,,,,,,
PMM0806,CAE19265.1,None,"Bacterial regulatory proteins, Crp family",Syncc8109_1050,AHF63422.1,None,HTH of cAMP family transcriptional regulator,8.62737E-79,,,,,,,,,,
PMM2055,CAX37120.1,None,Hypothetical protein,Syncc8109_2005,AHF64349.1,None,hypothetical protein,1.92653E-07,,,,,,,,,,
PMM0807,CAE19266.1,None,"possible ABC transporter component, ATP-binding domain",Syncc8109_1179,AHF63549.1,None,ATPase,2.19764E-50,Syncc8109_0880,AHF63257.1,glnQ,ATPase,5.56664E-21,Syncc8109_1023,AHF63397.1,None,"ABC transporter, ATP binding domain, possibly Mn transport",1.06247E-19
PMM0808,CAE19267.1,None,Rieske iron-sulfur protein 2Fe-2S subunit,Syncc8109_0898,AHF63275.1,None,cell death suppressor protein Lls1-like protein,8.48044E-14,,,,,,,,,,
PMM1896,CAP16400.1,None,Hypothetical protein,Syncc8109_1641,AHF63998.1,None,hypothetical protein,2.28817E-19,Syncc8109_1118,AHF63489.1,None,hypothetical protein,3.94626E-18,Syncc8109_1631,AHF63988.1,None,hypothetical protein,9.96352E-06
PMM0817,CAE19276.1,hli17,possible high light inducible protein,Syncc8109_0852,AHF63230.1,None,putative high light inducible protein,1.47919E-12,,,,,,,,,,
PMM0821,CAE19280.1,None,conserved hypothetical protein,Syncc8109_0868,AHF63246.1,None,hypothetical protein,2.90244E-135,,,,,,,,,,
PMM0822,CAE19281.1,K8K14.9,putative protein,Syncc8109_0867,AHF63245.1,None,hypothetical protein,6.92395E-34,,,,,,,,,,
PMM0823,CAE19282.1,None,Domain of unknown function DUF143:Iojap-related protein,Syncc8109_0866,AHF63244.1,None,Iojap-related protein,3.83949E-42,,,,,,,,,,
PMM0824,CAE19283.1,None,conserved hypothetical protein,Syncc8109_0865,AHF63243.1,None,hypothetical protein,1.79541E-125,,,,,,,,,,
PMM0825,CAE19284.1,carB,"carbamoyl-phosphate synthase, large subunit",Syncc8109_0864,AHF63242.1,carB,"carbamoyl-phosphate synthase, large subunit",0.00000E+00,Syncc8109_2756,AHF65062.1,purT,phosphoribosylglycinamide formyltransferase 2,8.81330E-07,Syncc8109_2347,AHF64666.1,accC,"acetyl-CoA carboxylase, biotin carboxylase",8.50356E-06
PMM0826,CAE19285.1,None,hypothetical,Syncc8109_0861,AHF63239.1,None,hypothetical protein,1.70299E-24,,,,,,,,,,
PMM0827,CAE19286.1,None,"ABC transporter, possibly multidrug efflux",Syncc8109_0860,AHF63238.1,mdlB,ATPase,0.00000E+00,Syncc8109_0984,AHF63358.1,mdlB,ATPase,8.14166E-76,Syncc8109_1717,AHF64073.1,None,ATPase,3.38131E-74
PMM0828,CAE19287.1,None,S4 domain,Syncc8109_0859,AHF63237.1,None,RNA-binding S4,2.51703E-17,,,,,,,,,,
PMM0829,CAE19288.1,"tpi, cbbJ",Triosephosphate isomerase,Syncc8109_0858,AHF63236.1,tpiA,triosephosphate isomerase,1.59094E-121,,,,,,,,,,
PMM0830,CAE19289.1,folP,putative dihydropteroate synthase,Syncc8109_0857,AHF63235.1,folP,dihydropteroate synthase,4.10460E-105,,,,,,,,,,
PMM0831,CAE19290.1,chlH,"protoporphyrin IX magnesium chelatase, subunit chlH",Syncc8109_0855,AHF63233.1,chlH,"Magnesium-chelatase, subunit H",0.00000E+00,Syncc8109_1301,AHF63668.1,CobN,"Cobaltochelatase, CobN subunit",1.26014E-109,,,,,
PMM0832,CAE19291.1,dapB,Dihydrodipicolinate reductase,Syncc8109_0854,AHF63232.1,dapB,dihydrodipicolinate reductase,3.12866E-123,,,,,,,,,,
PMM0833,CAE19292.1,None,conserved hypothetical protein,Syncc8109_0853,AHF63231.1,None,hypothetical protein,7.19083E-81,,,,,,,,,,
PMM0834,CAE19293.1,ubiH,possible 2-octaprenyl-6-methoxyphenol 4-monoxygenase; UbiH,Syncc8109_0851,AHF63229.1,ubiH,putative 2-octaprenyl-6-methoxyphenol 4-monooxygenase; UbiH,1.67792E-61,,,,,,,,,,
PMM0835,CAE19294.1,None,conserved hypothetical protein,Syncc8109_0850,AHF63228.1,None,hypothetical protein,4.60937E-10,,,,,,,,,,
PMM0836,CAE19295.1,None,conserved hypothetical protein,Syncc8109_0841,AHF63219.1,None,hypothetical protein,2.89579E-36,,,,,,,,,,
PMM0837,CAE19296.1,None,conserved hypothetical protein,Syncc8109_0840,AHF63218.1,None,hypothetical protein,2.03428E-26,,,,,,,,,,
PMM0839,CAE19298.1,None,Transcriptional-repair coupling factor,Syncc8109_1387,AHF63750.1,None,transcription-repair coupling factor,0.00000E+00,Syncc8109_1455,AHF63817.1,recG,ATP-dependent DNA helicase RecG,8.76229E-66,,,,,
PMM0840,CAE19299.1,None,conserved hypothetical protein,Syncc8109_1363,AHF63726.1,terC,TerC family protein,2.08397E-48,,,,,,,,,,
PMM0841,CAE19300.1,fmt,putative Methionyl-tRNA formyltransferase,Syncc8109_1360,AHF63723.1,fmt,methionyl-tRNA formyltransferase,6.09269E-92,Syncc8109_1277,AHF63644.1,purN,phosphoribosylglycinamide formyltransferase,6.01928E-08,,,,,
PMM0842,CAE19301.1,pmbA,possible modulator of DNA gyrase,Syncc8109_1359,AHF63722.1,pmbA,putative modulator of DNA gyrase,0.00000E+00,Syncc8109_1358,AHF63721.1,tldD,putative modulator of DNA gyrase; TldD,1.02747E-14,,,,,
PMM0843,CAE19302.1,tldD,putative modulator of DNA gyrase; TldD,Syncc8109_1358,AHF63721.1,tldD,putative modulator of DNA gyrase; TldD,0.00000E+00,,,,,,,,,,
PMM0844,CAE19303.1,"PNIL34,AT103",phytochrome-regulated gene,Syncc8109_1357,AHF63720.1,None,Magnesium-protoporphyrin IX monomethyl ester aerobic oxidative cyclase,0.00000E+00,,,,,,,,,,
PMM0845,CAE19304.1,None,conserved hypothetical protein,Syncc8109_1356,AHF63719.1,None,hypothetical protein,4.03708E-32,,,,,,,,,,
PMM0846,CAE19305.1,None,"possible Uncharacterized secreted proteins, Ya",Syncc8109_1355,AHF63718.1,None,hypothetical protein,6.55988E-06,,,,,,,,,,
PMM0847,CAE19306.1,zam,putative acetazolamide conferring resistance protein Zam,Syncc8109_1353,AHF63716.1,zam,RNA binding S1,3.55007E-166,,,,,,,,,,
PMM0848,CAE19307.1,None,conserved hypothetical protein,Syncc8109_1351,AHF63714.1,None,hypothetical protein,3.72620E-35,Syncc8109_1350,AHF63713.1,None,hypothetical protein,1.07700E-19,,,,,
PMM0849,CAE19308.1,None,conserved hypothetical protein,Syncc8109_1350,AHF63713.1,None,hypothetical protein,1.52623E-34,Syncc8109_1351,AHF63714.1,None,hypothetical protein,8.83990E-16,,,,,
PMM0850,CAE19309.1,None,conserved hypothetical protein,Syncc8109_1349,AHF63712.1,None,hypothetical protein,3.62008E-28,,,,,,,,,,
PMM0851,CAE19310.1,None,Putative CbbY homolog,Syncc8109_1346,AHF63709.1,None,"HAD-superfamily hydrolase subfamily IA, variant 3",2.92823E-48,,,,,,,,,,
PMM0852,CAE19311.1,None,conserved hypothetical protein,Syncc8109_1345,AHF63708.1,None,hypothetical protein,4.14460E-06,,,,,,,,,,
PMM0853,CAE19312.1,"rpl32, rpmF",50S ribosomal protein L32,Syncc8109_1343,AHF63706.1,rpl32,50S ribosomal protein L32,5.50820E-18,,,,,,,,,,
PMM0854,CAE19313.1,ftsH4,cell division protein FtsH4,Syncc8109_1341,AHF63704.1,ftsH,ATP-dependent metalloprotease FtsH,0.00000E+00,Syncc8109_1238,AHF63606.1,ftsH1,ATP-dependent metalloprotease FtsH,6.50294E-171,Syncc8109_0306,AHF62715.1,ftsH2,ATP-dependent metalloprotease FtsH,9.57629E-165
PMM0856,CAE19315.1,tpx,thioredoxin peroxidase,Syncc8109_1339,AHF63702.1,tpx,thioredoxin peroxidase,8.78336E-114,Syncc8109_1547,AHF63907.1,None,putative bacterioferritin comigratory protein,1.14972E-15,Syncc8109_1257,AHF63625.1,None,Twin-arginine translocation pathway signal,3.03471E-15
PMM0859,CAE19318.1,None,hypothetical,Syncc8109_0491,AHF62891.1,None,hypothetical protein,2.20072E-07,,,,,,,,,,
PMM0862,CAE19321.1,None,putative tRNA/rRNA methyltransferase (SpoU family),Syncc8109_1335,AHF63699.1,spoU,putative tRNA/rRNA methyltransferase (SpoU family),7.34684E-50,,,,,,,,,,
PMM0863,CAE19322.1,cobU/cobP,putative cobinamide kinase,Syncc8109_1334,AHF63698.1,cobU/cobP,putative cobinamide kinase,1.22676E-39,,,,,,,,,,
PMM0865,CAE19324.1,None,conserved hypothetical protein,Syncc8109_1330,AHF63694.1,None,hypothetical protein,1.66585E-51,,,,,,,,,,
PMM0866,CAE19325.1,None,possible SMC domain N terminal domain,Syncc8109_1329,AHF63693.1,None,hypothetical protein,4.39580E-07,,,,,,,,,,
PMM0867,CAE19326.1,metG,Methionyl-tRNA synthetase,Syncc8109_1328,AHF63692.1,metG,methionyl-tRNA synthetase,0.00000E+00,Syncc8109_2635,AHF64942.1,valS,valyl-tRNA synthetase,2.68845E-07,Syncc8109_0284,AHF62695.1,ileS,isoleucyl-tRNA synthetase,9.00088E-06
PMM0868,CAE19327.1,None,probable ribonuclease II,Syncc8109_1326,AHF63690.1,None,putative ribonuclease II,4.23577E-71,,,,,,,,,,
PMM0869,CAE19328.1,"rps18, rpsR",30S Ribosomal protein S18,Syncc8109_1325,AHF63689.1,rpsR,30S ribosomal protein S18,8.59355E-44,,,,,,,,,,
PMM0870,CAE19329.1,"rpl33, rpmG",50S Ribosomal protein L33,Syncc8109_1324,AHF63688.1,rpl33,50S ribosomal protein L33,7.32101E-28,,,,,,,,,,
PMM0871,CAE19330.1,pheT,Phenylalanyl-tRNA synthetase beta chain,Syncc8109_1323,AHF63687.1,pheT,"phenylalanyl-tRNA synthetase, beta subunit",0.00000E+00,,,,,,,,,,
PMM0872,CAE19331.1,None,possible Carboxylesterase,Syncc8109_1095,AHF63466.1,None,hypothetical protein,2.55725E-30,,,,,,,,,,
PMM0873,CAE19332.1,None,possible DnaJ domain,Syncc8109_1316,AHF63683.1,dnaJ,putative DnaJ domain protein,9.13338E-94,,,,,,,,,,
PMM1915,CAP16419.1,None,Conserved hypothetical protein,Syncc8109_1314,AHF63681.1,None,hypothetical protein,1.33289E-07,,,,,,,,,,
PMM0874,CAE19333.1,None,possible ATP adenylyltransferase,Syncc8109_1310,AHF63677.1,None,putative ATP adenylyltransferase,3.97737E-82,,,,,,,,,,
PMM0875,CAE19334.1,None,conserved hypothetical protein,Syncc8109_1307,AHF63674.1,None,hypothetical protein,2.62786E-51,,,,,,,,,,
PMM0876,CAE19335.1,None,conserved hypothetical,Syncc8109_1306,AHF63673.1,None,hypothetical protein,8.29841E-21,,,,,,,,,,
PMM0877,CAE19336.1,metH,putative methionine synthase,Syncc8109_1303,AHF63670.1,metH,5-methyltetrahydrofolate--homocysteine methyltransferase,0.00000E+00,,,,,,,,,,
PMM0878,CAE19337.1,ilvE,putative Branched-chain amino acid aminotransferase,Syncc8109_1302,AHF63669.1,ilvE,branched-chain amino acid aminotransferase,0.00000E+00,Syncc8109_2667,AHF64973.1,None,aminotransferase class IV,2.02814E-09,,,,,
PMM0879,CAE19338.1,CobN,cobalamin biosynthetic protein CobN,Syncc8109_1301,AHF63668.1,CobN,"Cobaltochelatase, CobN subunit",0.00000E+00,Syncc8109_0855,AHF63233.1,chlH,"Magnesium-chelatase, subunit H",7.62534E-104,,,,,
PMM0880,CAE19339.1,None,conserved hypothetical protein,Syncc8109_1299,AHF63666.1,None,Phosphoesterase PHP-like protein,6.30309E-59,,,,,,,,,,
PMM0881,CAE19340.1,None,conserved hypothetical protein,Syncc8109_1298,AHF63665.1,None,hypothetical protein,2.23750E-77,,,,,,,,,,
PMM0882,CAE19341.1,uvrC,Excinuclease ABC subunit C (UvrC),Syncc8109_1295,AHF63662.1,uvrC,"excinuclease ABC, C subunit",0.00000E+00,,,,,,,,,,
PMM0883,CAE19342.1,None,conserved hypothetical protein,Syncc8109_1294,AHF63661.1,None,hypothetical protein,2.00503E-85,Syncc8109_2608,AHF64915.1,fpaA,putative flavoprotein,2.17498E-11,Syncc8109_2607,AHF64914.1,fpaA,flavoprotein,1.12085E-10
PMM0884,CAE19343.1,coaD,putative pantetheine-phosphate adenylyltransferase,Syncc8109_1293,AHF63660.1,coaD,coenzyme A biosynthesis protein,4.32113E-77,,,,,,,,,,
PMM0885,CAE19344.1,"dacB, pbp",putative D-Ala-D-Ala carboxypeptidase 3 (S13) family,Syncc8109_1291,AHF63658.1,dacB,D-alanyl-D-alanine carboxypeptidase/D-alanyl-D-alanine-endopeptidase,2.64961E-58,,,,,,,,,,
PMM0886,CAE19345.1,None,conserved hypothetical protein,Syncc8109_1289,AHF63656.1,None,hypothetical protein,1.42183E-34,,,,,,,,,,
PMM0887,CAE19346.1,nifS,possible cysteine desulfurase (class-V aminotransferase family),Syncc8109_1288,AHF63655.1,nifS,putative cysteine desulfurase (class-V aminotransferase family),4.59137E-69,Syncc8109_2540,AHF64847.1,nifS,NifS-like aminotransferase class-V,1.76522E-50,Syncc8109_2363,AHF64682.1,None,"cysteine desulfurase, SufS subfamily",2.94913E-16
PMM0888,CAE19347.1,dapF,Diaminopimelate epimerase,Syncc8109_1287,AHF63654.1,dapF,diaminopimelate epimerase,7.86794E-81,,,,,,,,,,
PMM0889,CAE19348.1,leuS,Leucyl-tRNA synthetase,Syncc8109_1285,AHF63652.1,leuS,leucyl-tRNA synthetase,0.00000E+00,Syncc8109_0284,AHF62695.1,ileS,isoleucyl-tRNA synthetase,1.17529E-24,Syncc8109_2635,AHF64942.1,valS,valyl-tRNA synthetase,6.89308E-23
PMM0890,CAE19349.1,pgi,Phosphoglucose isomerase (PGI),Syncc8109_1284,AHF63651.1,pgi,glucose-6-phosphate isomerase,0.00000E+00,,,,,,,,,,
PMM0891,CAE19350.1,purN,phosphoribosylglycinamide formyltransferase,Syncc8109_1277,AHF63644.1,purN,phosphoribosylglycinamide formyltransferase,2.83133E-46,Syncc8109_2741,AHF65047.1,purU,formyltetrahydrofolate deformylase,1.27673E-23,,,,,
PMM0892,CAE19351.1,argC,N-acetyl-gamma-glutamyl-phosphate reductase,Syncc8109_1276,AHF63643.1,argC,N-acetyl-gamma-glutamyl-phosphate reductase,2.16873E-146,,,,,,,,,,
PMM0893,CAE19352.1,ribA/ribB,"possible GTP cyclohydrolase II / 3,4-dihydroxy-2-butanone 4-phosphate synthase",Syncc8109_1274,AHF63641.1,ribA/ribB,"3,4-dihydroxy-2-butanone 4-phosphate synthase",0.00000E+00,,,,,,,,,,
PMM0894,CAE19353.1,None,Cyclophilin-type peptidyl-prolyl cis-trans isomerase,Syncc8109_1273,AHF63640.1,None,Peptidylprolyl isomerase,4.61065E-79,Syncc8109_2093,AHF64431.1,None,"putative peptidyl-prolyl cis-trans isomerase, cyclophilin type",6.75390E-17,,,,,
PMM0895,CAE19354.1,None,conserved hypothetical protein,Syncc8109_1270,AHF63637.1,None,hypothetical protein,1.43365E-42,,,,,,,,,,
PMM0896,CAE19355.1,dnaJ2,DnaJ2 protein,Syncc8109_1269,AHF63636.1,dnaJ2,Heat shock protein DnaJ-like protein,1.71675E-103,Syncc8109_0558,AHF62945.1,dnaJ3,Heat shock protein DnaJ-like protein,1.12319E-29,Syncc8109_0023,AHF62449.1,dnaJ,Heat shock protein DnaJ,1.90487E-13
PMM0897,CAE19356.1,dnaK,"Molecular chaperone DnaK, heat shock protein hsp70",Syncc8109_1268,AHF63635.1,dnaK,"molecular chaperone DnaK, heat shock protein HSP70",0.00000E+00,Syncc8109_2744,AHF65050.1,dnaK,Heat shock protein Hsp70,0.00000E+00,Syncc8109_2242,AHF64568.1,dnaK,putative DnaK-type molecular chaperone (HSP70 family),7.69452E-12
PMM0898,CAE19357.1,petF,"ferredoxin, petF-like protein",Syncc8109_1263,AHF63631.1,petF,ferredoxin,7.99175E-46,Syncc8109_2266,AHF64592.1,petF1,Ferredoxin (2Fe-2S),5.89646E-22,Syncc8109_2229,AHF64556.1,petF,Ferredoxin,2.87637E-18
PMM0899,CAE19358.1,None,Possible myo-inositol-1(or 4)-monophosphatase,Syncc8109_1262,AHF63630.1,None,Inositol-1(or 4)-monophosphatase,2.19402E-109,Syncc8109_2424,AHF64735.1,None,inositol monophosphate family protein,1.61846E-17,Syncc8109_0628,AHF63013.1,cysQ,CysQ protein-like protein,2.06561E-11
PMM0900,CAE19359.1,hisZ,possible Histidyl-tRNA synthetase,Syncc8109_1261,AHF63629.1,None,ATP phosphoribosyltransferase regulatory subunit,1.34247E-88,,,,,,,,,,
PMM0901,CAE19360.1,htpG,heat shock protein HtpG,Syncc8109_1259,AHF63627.1,htpG,"ATP-binding region, ATPase-like protein",0.00000E+00,,,,,,,,,,
PMM0902,CAE19361.1,"rpl28, rpmB",50S ribosomal protein L28,Syncc8109_1258,AHF63626.1,rpmB,LSU ribosomal protein L28P,2.05491E-37,,,,,,,,,,
