Locus tag,Protein ID,Gene,Protein name,Hit #1 locus tag,Protein ID,Gene,Protein name,E-value,Hit #2 locus tag,Protein ID,Gene,Protein name,E-value,Hit #3 locus tag,Protein ID,Gene,Protein name,E-value
PMM0799,CAE19258.1,None,conserved hypothetical protein,SynWH8103_00873,CRY91612.1,None,glutaredoxin family protein,9.79647E-62,,,,,,,,,,
PMM0800,CAE19259.1,None,conserved hypothetical protein,SynWH8103_00871,CRY91609.1,None,conserved hypothetical protein,5.96999E-27,,,,,,,,,,
PMM0801,CAE19260.1,ycf39,conserved hypothetical protein,SynWH8103_01490,CRY92218.1,None,NAD(P)-binding domain-containing protein,3.41363E-75,,,,,,,,,,
PMM0802,CAE19261.1,None,putative endonuclease,SynWH8103_01497,CRY92224.1,nth,endonuclease III,1.19229E-105,,,,,,,,,,
PMM0803,CAE19262.1,"futC, sfuC","ABC transporter, ATP binding component, possibly iron transporter",SynWH8103_01743,CRY92469.1,futC,"ABC transporter, ATP binding component, possiblyiron transporter",5.43225E-98,SynWH8103_01424,CRY92151.1,ggtA,"ABC-type sugar transport system, ATPase component",5.38007E-58,SynWH8103_02203,CRY92914.1,None,ABC transporter family protein,4.04492E-53
PMM0807,CAE19266.1,None,"possible ABC transporter component, ATP-binding domain",SynWH8103_01491,CRY92217.1,None,ABC transporter family protein,1.22519E-50,SynWH8103_00958,CRY91695.1,None,"BgtA-like ABC-type uptake transporter for acidicand neutral polar amino acids (N-II), ATPase subunit",2.50211E-22,SynWH8103_01108,CRY91842.1,SYNW0970,"ABC transporter, ATP binding domain, possibly Mntransport",2.62393E-22
PMM0808,CAE19267.1,None,Rieske iron-sulfur protein 2Fe-2S subunit,SynWH8103_00976,CRY91713.1,pao,pheophorbide a oxygenase,8.48656E-14,,,,,,,,,,
PMM1896,CAP16400.1,None,Hypothetical protein,SynWH8103_01660,CRY92387.1,None,conserved hypothetical protein,4.28946E-21,SynWH8103_00915,CRY91653.1,None,conserved hypothetical protein,2.31745E-17,,,,,
PMM0817,CAE19276.1,hli17,possible high light inducible protein,SynWH8103_00929,CRY91667.1,hli,high light inducible protein,2.23365E-13,,,,,,,,,,
PMM0821,CAE19280.1,None,conserved hypothetical protein,SynWH8103_00946,CRY91684.1,None,L-asparaginase II family protein,1.93384E-141,,,,,,,,,,
PMM0822,CAE19281.1,K8K14.9,putative protein,SynWH8103_00945,CRY91683.1,None,conserved hypothetical protein,4.02993E-33,,,,,,,,,,
PMM0823,CAE19282.1,None,Domain of unknown function DUF143:Iojap-related protein,SynWH8103_00944,CRY91682.1,None,oligomerisation domain protein,7.59487E-43,,,,,,,,,,
PMM0824,CAE19283.1,None,conserved hypothetical protein,SynWH8103_00943,CRY91681.1,None,conserved hypothetical protein,5.70722E-128,,,,,,,,,,
PMM0825,CAE19284.1,carB,"carbamoyl-phosphate synthase, large subunit",SynWH8103_00942,CRY91680.1,carB,"carbamoyl-phosphate synthase, large subunit",0.00000E+00,,,,,,,,,,
PMM0826,CAE19285.1,None,hypothetical,SynWH8103_00939,CRY91677.1,None,conserved hypothetical protein,1.16699E-25,,,,,,,,,,
PMM0827,CAE19286.1,None,"ABC transporter, possibly multidrug efflux",SynWH8103_00937,CRY91675.1,None,putative ABC multidrug efflux transporter,0.00000E+00,SynWH8103_01056,CRY91790.1,None,ABC transporter,2.22770E-76,SynWH8103_01741,CRY92467.1,None,putative ABC multidrug efflux transporter,7.97067E-73
PMM0828,CAE19287.1,None,S4 domain,SynWH8103_00936,CRY91674.1,None,S4 domain-containing protein,2.28050E-16,,,,,,,,,,
PMM0829,CAE19288.1,"tpi, cbbJ",Triosephosphate isomerase,SynWH8103_00935,CRY91673.1,tpiA,triosephosphate isomerase,1.46117E-122,,,,,,,,,,
PMM0830,CAE19289.1,folP,putative dihydropteroate synthase,SynWH8103_00934,CRY91672.1,folP,dihydropteroate synthase,1.62746E-100,,,,,,,,,,
PMM0831,CAE19290.1,chlH,"protoporphyrin IX magnesium chelatase, subunit chlH",SynWH8103_00932,CRY91670.1,chlH,"protoporphyrin IX Mg-chelatase, subunit ChlH",0.00000E+00,SynWH8103_01378,CRY92105.1,cobN,"cobaltochelatase, CobN subunit",5.92434E-115,,,,,
PMM0832,CAE19291.1,dapB,Dihydrodipicolinate reductase,SynWH8103_00931,CRY91669.1,dapB,dihydrodipicolinate reductase,2.30307E-124,,,,,,,,,,
PMM0833,CAE19292.1,None,conserved hypothetical protein,SynWH8103_00930,CRY91668.1,None,conserved hypothetical protein,6.63950E-80,,,,,,,,,,
PMM0834,CAE19293.1,ubiH,possible 2-octaprenyl-6-methoxyphenol 4-monoxygenase; UbiH,SynWH8103_00928,CRY91666.1,ubiH,2-octaprenyl-6-methoxyphenyl hydroxylase,2.41219E-72,,,,,,,,,,
PMM0836,CAE19295.1,None,conserved hypothetical protein,SynWH8103_00925,CRY91663.1,None,conserved hypothetical protein,2.47240E-36,,,,,,,,,,
PMM0837,CAE19296.1,None,conserved hypothetical protein,SynWH8103_00924,CRY91662.1,None,conserved hypothetical protein,1.97689E-19,,,,,,,,,,
PMM0839,CAE19298.1,None,Transcriptional-repair coupling factor,SynWH8103_01320,CRY92049.1,mfd,transcription-repair coupling factor,0.00000E+00,SynWH8103_01235,CRY91966.1,recG,ATP-dependent DNA helicase,7.88658E-69,,,,,
PMM0840,CAE19299.1,None,conserved hypothetical protein,SynWH8103_01325,CRY92054.1,None,"integral membrane, YkoY family protein",6.48053E-61,,,,,,,,,,
PMM0841,CAE19300.1,fmt,putative Methionyl-tRNA formyltransferase,SynWH8103_01329,CRY92058.1,fmt,methionyl-tRNA formyltransferase,4.51793E-96,,,,,,,,,,
PMM0842,CAE19301.1,pmbA,possible modulator of DNA gyrase,SynWH8103_01330,CRY92059.1,pmbA,possible modulator of DNA gyrase,0.00000E+00,,,,,,,,,,
PMM0843,CAE19302.1,tldD,putative modulator of DNA gyrase; TldD,SynWH8103_01331,CRY92060.1,tldD,modulator of DNA gyrase,0.00000E+00,,,,,,,,,,
PMM0844,CAE19303.1,"PNIL34,AT103",phytochrome-regulated gene,SynWH8103_01332,CRY92061.1,acsF,Mg-protoporphyrin IX monomethylester oxidative cyclase,0.00000E+00,,,,,,,,,,
PMM0845,CAE19304.1,None,conserved hypothetical protein,SynWH8103_01333,CRY92062.1,None,conserved hypothetical protein,7.58046E-27,,,,,,,,,,
PMM0847,CAE19306.1,zam,putative acetazolamide conferring resistance protein Zam,SynWH8103_01336,CRY92065.1,None,RNB domain protein,5.15264E-158,,,,,,,,,,
PMM0848,CAE19307.1,None,conserved hypothetical protein,SynWH8103_01337,CRY92066.1,None,uncharacterized membrane protein (UPF0016),2.31689E-37,SynWH8103_01338,CRY92067.1,None,uncharacterized membrane protein,3.58198E-19,,,,,
PMM0849,CAE19308.1,None,conserved hypothetical protein,SynWH8103_01338,CRY92067.1,None,uncharacterized membrane protein,5.04213E-32,SynWH8103_01337,CRY92066.1,None,uncharacterized membrane protein (UPF0016),7.35130E-17,,,,,
PMM0850,CAE19309.1,None,conserved hypothetical protein,SynWH8103_01339,CRY92068.1,None,flagellin N-methylase family protein,5.09172E-30,,,,,,,,,,
PMM0851,CAE19310.1,None,Putative CbbY homolog,SynWH8103_01341,CRY92070.1,None,"HAD hydrolase, IA, variant 3 family protein",2.54374E-54,,,,,,,,,,
PMM0853,CAE19312.1,"rpl32, rpmF",50S ribosomal protein L32,SynWH8103_01343,CRY92073.1,rpmF,50S ribosomal protein L32,1.34827E-27,,,,,,,,,,
PMM0854,CAE19313.1,ftsH4,cell division protein FtsH4,SynWH8103_01345,CRY92074.1,ftsH3,cell division protein FtsH,0.00000E+00,SynWH8103_01440,CRY92167.1,ftsH2,photosystem II D1 repair protein FtsH2,5.06087E-169,SynWH8103_00334,CRY91080.1,ftsH1,possible photosystem II D1 repair protein FtsH1,5.00308E-166
PMM0856,CAE19315.1,tpx,thioredoxin peroxidase,SynWH8103_01347,CRY92076.1,prx,2-Cys Peroxiredoxin,4.30589E-113,SynWH8103_01146,CRY91880.1,prxQ,Peroxiredoxin,6.58185E-15,SynWH8103_01419,CRY92146.1,prxQ,Peroxiredoxin,9.74814E-14
PMM0862,CAE19321.1,None,putative tRNA/rRNA methyltransferase (SpoU family),SynWH8103_01350,CRY92078.1,None,spoU rRNA Methylase family protein,3.30953E-50,,,,,,,,,,
PMM0863,CAE19322.1,cobU/cobP,putative cobinamide kinase,SynWH8103_01351,CRY92079.1,None,cobinamide kinase / cobinamide phosphate guanyltransferase family protein,7.28181E-43,,,,,,,,,,
PMM0867,CAE19326.1,metG,Methionyl-tRNA synthetase,SynWH8103_01356,CRY92084.1,metG,methionine--tRNA ligase,0.00000E+00,,,,,,,,,,
PMM0868,CAE19327.1,None,probable ribonuclease II,SynWH8103_01357,CRY92086.1,rnb,exoribonuclease II,6.67572E-61,,,,,,,,,,
PMM0869,CAE19328.1,"rps18, rpsR",30S Ribosomal protein S18,SynWH8103_01359,CRY92087.1,rpsR,30S ribosomal protein S18,1.00658E-43,,,,,,,,,,
PMM0870,CAE19329.1,"rpl33, rpmG",50S Ribosomal protein L33,SynWH8103_01360,CRY92088.1,rpmG,50S ribosomal protein L33,2.95624E-28,,,,,,,,,,
PMM0871,CAE19330.1,pheT,Phenylalanyl-tRNA synthetase beta chain,SynWH8103_01362,CRY92089.1,pheT,"phenylalanine--tRNA ligase, beta subunit",0.00000E+00,,,,,,,,,,
PMM0872,CAE19331.1,None,possible Carboxylesterase,SynWH8103_01195,CRY91926.1,None,conserved secreted protein,5.08600E-15,,,,,,,,,,
PMM0873,CAE19332.1,None,possible DnaJ domain,SynWH8103_01366,CRY92094.1,None,DnaJ domain containing protein,2.16074E-81,,,,,,,,,,
PMM0874,CAE19333.1,None,possible ATP adenylyltransferase,SynWH8103_01370,CRY92098.1,None,ATP adenylyltransferase family protein,3.04094E-88,,,,,,,,,,
PMM0875,CAE19334.1,None,conserved hypothetical protein,SynWH8103_01371,CRY92100.1,unk14A,Conserved hypothetical protein,4.14825E-55,,,,,,,,,,
PMM0876,CAE19335.1,None,conserved hypothetical,SynWH8103_01373,CRY92101.1,None,conserved hypothetical protein,7.01092E-22,,,,,,,,,,
PMM0877,CAE19336.1,metH,putative methionine synthase,SynWH8103_01375,CRY92103.1,metH,methionine synthase,0.00000E+00,,,,,,,,,,
PMM0878,CAE19337.1,ilvE,putative Branched-chain amino acid aminotransferase,SynWH8103_01376,CRY92104.1,ilvE,branched-chain amino acid aminotransferase,0.00000E+00,,,,,,,,,,
PMM0879,CAE19338.1,CobN,cobalamin biosynthetic protein CobN,SynWH8103_01378,CRY92105.1,cobN,"cobaltochelatase, CobN subunit",0.00000E+00,SynWH8103_00932,CRY91670.1,chlH,"protoporphyrin IX Mg-chelatase, subunit ChlH",1.37002E-105,,,,,
PMM0880,CAE19339.1,None,conserved hypothetical protein,SynWH8103_01379,CRY92107.1,None,PHP domain protein,1.27921E-65,,,,,,,,,,
PMM0881,CAE19340.1,None,conserved hypothetical protein,SynWH8103_01380,CRY92108.1,None,conserved hypothetical protein,2.13334E-81,,,,,,,,,,
PMM0882,CAE19341.1,uvrC,Excinuclease ABC subunit C (UvrC),SynWH8103_01383,CRY92111.1,uvrC,"excinuclease UvrABC complex, endonuclease subunit",0.00000E+00,,,,,,,,,,
PMM0883,CAE19342.1,None,conserved hypothetical protein,SynWH8103_01384,CRY92112.1,None,flavin reductase like domain protein,2.59539E-79,SynWH8103_02725,CRY93404.1,flv1,flavoprotein involved in Mehler reaction,4.61136E-11,,,,,
PMM0884,CAE19343.1,coaD,putative pantetheine-phosphate adenylyltransferase,SynWH8103_01386,CRY92113.1,coaD,pantetheine-phosphate adenylyltransferase,6.54377E-63,,,,,,,,,,
PMM0885,CAE19344.1,"dacB, pbp",putative D-Ala-D-Ala carboxypeptidase 3 (S13) family,SynWH8103_01387,CRY92115.1,pbp4,penicillin-binding-like protein Pbp4,4.19259E-60,,,,,,,,,,
PMM0886,CAE19345.1,None,conserved hypothetical protein,SynWH8103_01389,CRY92117.1,None,conserved hypothetical protein,1.43002E-30,,,,,,,,,,
PMM0887,CAE19346.1,nifS,possible cysteine desulfurase (class-V aminotransferase family),SynWH8103_01390,CRY92118.1,None,aminotransferase class-V family protein,1.05273E-74,SynWH8103_02629,CRY93308.1,None,aminotransferase class-V family protein,1.03063E-37,SynWH8103_00353,CRY91099.1,None,putative cysteine desulfurase,6.09833E-17
PMM0888,CAE19347.1,dapF,Diaminopimelate epimerase,SynWH8103_01391,CRY92119.1,dapF,diaminopimelate epimerase,3.37006E-84,,,,,,,,,,
PMM0889,CAE19348.1,leuS,Leucyl-tRNA synthetase,SynWH8103_01392,CRY92120.1,leuS,leucine--tRNA ligase,0.00000E+00,SynWH8103_00312,CRY91061.1,ileS,Isoleucyl-tRNA synthetase,6.92750E-28,SynWH8103_02757,CRY93436.1,valS,Valyl-tRNA synthetase,2.83311E-15
PMM0890,CAE19349.1,pgi,Phosphoglucose isomerase (PGI),SynWH8103_01393,CRY92121.1,None,phosphoglucose isomerase family protein,0.00000E+00,,,,,,,,,,
PMM0891,CAE19350.1,purN,phosphoribosylglycinamide formyltransferase,SynWH8103_01400,CRY92127.1,purN,phosphoribosylglycinamide formyltransferase,4.97025E-46,SynWH8103_02893,CRY93570.1,purU,formyltetrahydrofolate deformylase,6.39832E-22,,,,,
PMM0892,CAE19351.1,argC,N-acetyl-gamma-glutamyl-phosphate reductase,SynWH8103_01399,CRY92128.1,argC,N-acetyl-gamma-glutamyl-phosphate reductase,6.32049E-146,,,,,,,,,,
PMM0893,CAE19352.1,ribA/ribB,"possible GTP cyclohydrolase II / 3,4-dihydroxy-2-butanone 4-phosphate synthase",SynWH8103_01401,CRY92129.1,ribA,GTP cyclohydrolase II,0.00000E+00,,,,,,,,,,
PMM0894,CAE19353.1,None,Cyclophilin-type peptidyl-prolyl cis-trans isomerase,SynWH8103_01402,CRY92130.1,ppiB,Peptidyl-prolyl cis-trans isomerase,1.78380E-79,,,,,,,,,,
PMM0895,CAE19354.1,None,conserved hypothetical protein,SynWH8103_01405,CRY92133.1,None,conserved hypothetical protein,8.79774E-40,,,,,,,,,,
PMM0896,CAE19355.1,dnaJ2,DnaJ2 protein,SynWH8103_01406,CRY92134.1,dnaJ,Chaperone protein dnaJ,1.47239E-99,SynWH8103_02208,CRY92919.1,dnaJ,Chaperone DnaJ protein,5.71945E-24,SynWH8103_00022,CRY90780.1,dnaJ,Chaperone protein dnaJ,7.56577E-13
PMM0897,CAE19356.1,dnaK,"Molecular chaperone DnaK, heat shock protein hsp70",SynWH8103_01407,CRY92135.1,dnaK2,chaperone protein DnaK,0.00000E+00,SynWH8103_02897,CRY93574.1,dnaK,chaperone protein DnaK,0.00000E+00,SynWH8103_00602,CRY91345.1,dnaK1,chaperone protein DnaK,2.71872E-13
PMM0898,CAE19357.1,petF,"ferredoxin, petF-like protein",SynWH8103_01413,CRY92140.1,petF,2Fe-2S ferredoxin,1.78883E-43,SynWH8103_00576,CRY91319.1,petF,2Fe-2S ferredoxin,1.15083E-22,SynWH8103_00617,CRY91359.1,petF,2Fe-2S ferredoxin,3.36916E-18
PMM0899,CAE19358.1,None,Possible myo-inositol-1(or 4)-monophosphatase,SynWH8103_01414,CRY92141.1,suhB,inositol-1-monophosphatase,1.60616E-108,SynWH8103_02516,CRY93197.1,None,Inositol monophosphatase family protein,1.28683E-16,SynWH8103_02156,CRY92871.1,None,inositol monophosphatase family protein,2.86864E-12
PMM0900,CAE19359.1,hisZ,possible Histidyl-tRNA synthetase,SynWH8103_01415,CRY92142.1,hisZ,ATP-phosphorybosyl-transferase regulatory subunit,1.25924E-79,,,,,,,,,,
PMM0901,CAE19360.1,htpG,heat shock protein HtpG,SynWH8103_01417,CRY92144.1,htpG,Chaperone protein HtpG,0.00000E+00,,,,,,,,,,
PMM0902,CAE19361.1,"rpl28, rpmB",50S ribosomal protein L28,SynWH8103_01418,CRY92145.1,rpmB,50S ribosomal protein L28,4.94368E-39,,,,,,,,,,
PMM0903,CAE19362.1,None,Alkyl hydroperoxide reductase/ Thiol specific antioxidant/ Mal allergens family protein,SynWH8103_01419,CRY92146.1,prxQ,Peroxiredoxin,5.66941E-55,SynWH8103_01146,CRY91880.1,prxQ,Peroxiredoxin,1.15965E-22,SynWH8103_02481,CRY93168.1,prxQ,peroxiredoxin,2.58357E-19
PMM0904,CAE19363.1,None,conserved hypothetical protein,SynWH8103_01427,CRY92154.1,None,conserved hypothetical protein,2.61041E-27,,,,,,,,,,
PMM0905,CAE19364.1,None,conserved hypothetical protein,SynWH8103_01428,CRY92155.1,None,uncharacterized conserved membrane protein (DUF3593),7.12214E-17,,,,,,,,,,
PMM0906,CAE19365.1,psaK,Photosystem I PsaK protein (subunit X),SynWH8103_01430,CRY92157.1,psaK,photosystem I reaction center subunit X,5.34423E-35,,,,,,,,,,
PMM0907,CAE19366.1,Dxs,1-deoxy-D-xylulose 5-phosphate synthase,SynWH8103_01432,CRY92159.1,dxs,1-deoxy-D-xylulose-5-phosphate synthase,0.00000E+00,SynWH8103_01190,CRY91921.1,None,transketolase,6.62309E-14,,,,,
PMM0908,CAE19367.1,ilvA,threonine dehydratase,SynWH8103_01433,CRY92160.1,ilvA,"threonine ammonia-lyase, biosynthetic",0.00000E+00,,,,,,,,,,
PMM0909,CAE19368.1,None,conserved hypothetical protein,SynWH8103_01434,CRY92161.1,scpB,segregation and condensation protein B,4.84223E-54,,,,,,,,,,
PMM0910,CAE19369.1,None,conserved hypothetical membrane protein,SynWH8103_01435,CRY92162.1,ylmG1,cell division membrane protein YlmG1 (factor involved in shape determination),3.43804E-30,,,,,,,,,,
PMM0911,CAE19370.1,None,conserved hypothetical protein,SynWH8103_01437,CRY92164.1,None,"possible pyrophosphatase, MazG family",2.11779E-49,,,,,,,,,,
PMM0912,CAE19371.1,pykF,Pyruvate kinase,SynWH8103_01438,CRY92165.1,pyk,Pyruvate kinase,0.00000E+00,,,,,,,,,,
PMM0913,CAE19372.1,None,possible ABC transporter,SynWH8103_01439,CRY92166.1,None,putative ABC efflux system,0.00000E+00,,,,,,,,,,
PMM0914,CAE19373.1,None,conserved hypothetical protein,SynWH8103_01222,CRY91953.1,None,bioY family protein,5.25375E-16,,,,,,,,,,
PMM0915,CAE19374.1,None,putative lipoprotein signal peptidase,SynWH8103_01221,CRY91952.1,lspA,signal peptidase II,1.09208E-19,,,,,,,,,,
PMM0916,CAE19375.1,None,conserved hypothetical protein,SynWH8103_01220,CRY91951.1,None,50S ribosome-binding GTPase family protein,9.67785E-104,SynWH8103_00583,CRY91326.1,None,small GTP-binding domain protein,3.92149E-18,,,,,
PMM0917,CAE19376.1,None,Pyridoxal-dependent decarboxylase family protein,SynWH8103_01219,CRY91950.1,None,aminotransferase class-V family protein,1.82054E-132,,,,,,,,,,
PMM0918,CAE19377.1,None,putative cytidine/deoxycytidylate deaminase,SynWH8103_01217,CRY91949.1,None,cytidine and deoxycytidylate deaminase zinc-binding region family protein,3.19150E-56,,,,,,,,,,
PMM0919,CAE19378.1,"spt, agt",serine:pyruvate/alanine:glyoxylate aminotransferase,SynWH8103_01218,CRY91948.1,None,alanine--glyoxylate aminotransferase,0.00000E+00,SynWH8103_00046,CRY90803.1,None,soluble hydrogenase 42 kDa subunit,4.70178E-58,,,,,
PMM0920,CAE19379.1,glnA,"Glutamine synthetase, glutamate--ammonia ligase",SynWH8103_01215,CRY91946.1,glnA,"glutamine synthetase, type I",0.00000E+00,,,,,,,,,,
PMM0921,CAE19380.1,None,SAM (and some other nucleotide) binding motif:Generic methyl-transferase,SynWH8103_01214,CRY91945.1,None,methyltransferase domain protein,3.13585E-152,SynWH8103_02001,CRY92719.1,None,ubiE/COQ5 methyltransferase family protein,1.75547E-14,,,,,
PMM0922,CAE19381.1,None,conserved hypothetical protein,SynWH8103_01210,CRY91942.1,None,conserved hypothetical protein,6.71582E-12,,,,,,,,,,
PMM0923,CAE19382.1,None,conserved hypothetical protein,SynWH8103_01211,CRY91941.1,None,"histidine kinase-, DNA gyrase B-, and HSP90-likeATPase family protein",6.34687E-46,,,,,,,,,,
PMM0924,CAE19383.1,None,conserved hypothetical protein,SynWH8103_01209,CRY91939.1,ycf53,Ferredoxin-interacting protein Ycf53,2.05885E-84,,,,,,,,,,
PMM0925,CAE19384.1,None,conserved hypothetical protein,SynWH8103_01207,CRY91938.1,selU,tRNA 2-selenouridine synthase,7.93078E-100,,,,,,,,,,
PMM0926,CAE19385.1,psb28,possible Photosystem II reaction center Psb28 protein,SynWH8103_01206,CRY91937.1,psb28,photosystem II reaction centre Psb28 protein,8.49231E-46,,,,,,,,,,
PMM0927,CAE19386.1,None,conserved hypothetical protein,SynWH8103_01205,CRY91936.1,None,conserved hypothetical protein,3.19227E-69,SynWH8103_01204,CRY91935.1,None,uncharacterized conserved membrane protein,3.47448E-16,,,,,
PMM0928,CAE19387.1,secF,preprotein translocase subunit,SynWH8103_01192,CRY91923.1,secF,Preprotein translocase SecF subunit,1.55044E-85,,,,,,,,,,
PMM0929,CAE19388.1,secD,preprotein translocase subunit,SynWH8103_01191,CRY91922.1,secD,Preprotein translocase SecD subunit,0.00000E+00,,,,,,,,,,
PMM0930,CAE19389.1,pdhB,Pyruvate dehydrogenase E1 beta subunit,SynWH8103_01190,CRY91921.1,None,transketolase,0.00000E+00,SynWH8103_01432,CRY92159.1,dxs,1-deoxy-D-xylulose-5-phosphate synthase,2.21797E-13,,,,,
PMM0931,CAE19390.1,None,conserved hypothetical protein,SynWH8103_01189,CRY91920.1,None,conserved hypothetical protein,6.33392E-24,,,,,,,,,,
PMM0932,CAE19391.1,ispE,Putative 4-diphosphocytidyl-2C-methyl-D-erythritol kinase (CMK),SynWH8103_01188,CRY91919.1,ispE,4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase,4.91407E-85,,,,,,,,,,
PMM0933,CAE19392.1,None,"putative rRNA (adenine-N6,N6)-dimethyltransferase",SynWH8103_01187,CRY91918.1,ksgA,dimethyladenosine transferase,3.01807E-82,,,,,,,,,,
PMM0935,CAE19394.1,None,conserved hypothetical protein,SynWH8103_01183,CRY91914.1,rlmH,ribosomal RNA large subunit methyltransferase H,1.75375E-40,,,,,,,,,,
PMM0936,CAE19395.1,None,putative SOS mutagenesis protein UmuD,SynWH8103_01180,CRY91911.1,umuD,"DNA polymerase V, subunit D",3.51367E-49,,,,,,,,,,
PMM0937,CAE19396.1,umuC,putative UmuC protein,SynWH8103_01179,CRY91910.1,umuC,"DNA polymerase V, subunit C",1.59436E-145,,,,,,,,,,
PMM0939,CAE19398.1,None,CHC2 zinc finger:Toprim domain,SynWH8103_01174,CRY91905.1,dnaG,DNA primase,0.00000E+00,,,,,,,,,,
PMM0940,CAE19399.1,None,"Integral membrane protein, DUF6",SynWH8103_01172,None,None,None,2.20502E-65,,,,,,,,,,
PMM0942,CAE19401.1,ruvA,putative holliday junction DNA helicase RuvA,SynWH8103_01169,CRY91901.1,ruvA,holliday junction ATP-dependent DNA helicase RuvA,9.60131E-33,,,,,,,,,,
PMM0943,CAE19402.1,"rps15, rpsO",30S Ribosomal protein S15,SynWH8103_01168,CRY91900.1,rpsO,30S ribosomal protein S15,3.79685E-46,,,,,,,,,,
PMM0944,CAE19403.1,None,conserved hypothetical protein,SynWH8103_01167,CRY91899.1,None,conserved hypothetical protein,2.61173E-39,,,,,,,,,,
PMM0945,CAE19404.1,dnaE,"DNA polymerase III, alpha subunit",SynWH8103_01166,CRY91898.1,dnaE,"DNA polymerase III, alpha subunit",0.00000E+00,,,,,,,,,,
PMM0946,CAE19405.1,gatA,Glutamyl-tRNA(Gln) amidotransferase A subunit,SynWH8103_01165,CRY91897.1,gatA,glutamyl-tRNA(Gln) amidotransferase subunit A,0.00000E+00,,,,,,,,,,
PMM0947,CAE19406.1,None,conserved hypothetical protein,SynWH8103_01164,CRY91896.1,None,conserved hypothetical protein,9.75247E-26,,,,,,,,,,
PMM0948,CAE19407.1,None,tRNA/rRNA methyltransferase,SynWH8103_01163,CRY91895.1,None,RNA 2'-O ribose methyltransferase substrate binding family protein,3.38858E-99,,,,,,,,,,
PMM0949,CAE19408.1,None,conserved hypothetical protein,SynWH8103_01162,CRY91894.1,None,ribonuclease III domain protein,1.04936E-37,,,,,,,,,,
PMM0950,None,None,STAS domain:Anti-sigma factor antagonist,SynWH8103_01161,CRY91893.1,None,anti-anti-sigma factor family protein,1.17612E-35,,,,,,,,,,
PMM0951,CAE19410.1,"carA, pyrA",carbamoyl-phosphate synthase small chain,SynWH8103_01160,CRY91892.1,carA,carbamoyl-phosphate synthase small subunit,1.08162E-161,,,,,,,,,,
PMM0952,CAE19411.1,trpD/G,putative Anthranilate synthase component II,SynWH8103_01159,CRY91891.1,trpD2,anthranilate phosphoribosyltransferase 2,4.28378E-124,,,,,,,,,,
PMM0953,CAE19412.1,None,conserved hypothetical protein,SynWH8103_01158,CRY91890.1,None,conserved hypothetical protein,6.08632E-25,,,,,,,,,,
PMM0954,CAE19413.1,None,"ABC transporter, multidrug efflux family",SynWH8103_01157,CRY91889.1,None,putative ABC multidrug efflux transporter,0.00000E+00,SynWH8103_00937,CRY91675.1,None,putative ABC multidrug efflux transporter,1.15453E-77,SynWH8103_01056,CRY91790.1,None,ABC transporter,9.41542E-69
PMM0955,CAE19414.1,msrA,Peptide methionine sulfoxide reductase,SynWH8103_01155,CRY91887.1,msrA1,peptide methionine sulfoxide reductase,1.34184E-96,SynWH8103_00643,CRY91385.1,msrA2,peptide methionine sulfoxide reductase,1.18522E-21,,,,,
PMM0956,CAE19415.1,None,Bacitracin resistance protein BacA,SynWH8103_02519,CRY93200.1,uppP,undecaprenyl-diphosphatase UppP,1.62183E-72,,,,,,,,,,
PMM0958,CAE19417.1,None,conserved hypothetical,SynWH8103_02818,CRY93496.1,None,conserved hypothetical protein,4.62577E-18,,,,,,,,,,
PMM0959,CAE19418.1,None,conserved hypothetical protein,SynWH8103_01344,CRY92072.1,None,phosphoribulokinase/uridine kinase family enzyme,1.53869E-73,,,,,,,,,,
PMM0960,CAE19419.1,None,conserved hypothetical protein,SynWH8103_02814,CRY93492.1,gpgP,Glucosyl-3-phosphoglycerate phosphatase,1.58656E-70,,,,,,,,,,
PMM0961,CAE19420.1,None,Glycoside hydrolase family 13,SynWH8103_02815,CRY93493.1,gmgG,possible glucosyl(mannosyl)glycerate-glucosidase,0.00000E+00,,,,,,,,,,
PMM0962,CAE19421.1,None,possible Vng0271c,SynWH8103_02816,CRY93494.1,gpgS,Glucosyl-3-phosphoglycerate synthase,0.00000E+00,,,,,,,,,,
PMM0963,CAE19422.1,ureC,Urease alpha subunit,SynWH8103_02830,CRY93508.1,ureC,urease alpha subunit,0.00000E+00,,,,,,,,,,
PMM0964,CAE19423.1,ureB,Urease beta subunit,SynWH8103_02829,CRY93507.1,ureB,urease beta subunit,3.68835E-47,,,,,,,,,,
PMM0965,CAE19424.1,ureA,Urease gamma subunit,SynWH8103_02828,CRY93506.1,ureA,urease gamma subunit,6.40983E-56,,,,,,,,,,
PMM0966,CAE19425.1,ureD,urease accessory protein UreD,SynWH8103_02827,CRY93505.1,ureD,urease accessory protein UreD,2.11416E-80,,,,,,,,,,
PMM0967,CAE19426.1,ureE,urease accessory protein UreE,SynWH8103_02826,CRY93504.1,ureE,urease accessory protein UreE,8.98744E-34,,,,,,,,,,
PMM0968,CAE19427.1,ureF,urease accessory protein UreF,SynWH8103_02825,CRY93503.1,ureF,urease accessory protein UreF,2.10242E-45,,,,,,,,,,
PMM0969,CAE19428.1,ureG,urease accessory protein UreG,SynWH8103_02824,CRY93502.1,ureG,urease accessory protein UreG,3.60953E-101,,,,,,,,,,
