Locus tag,Protein ID,Gene,Protein name,Hit #1 locus tag,Protein ID,Gene,Protein name,E-value,Hit #2 locus tag,Protein ID,Gene,Protein name,E-value,Hit #3 locus tag,Protein ID,Gene,Protein name,E-value
PMM0778,CAE19237.1,cobW,putative cobalamin synthesis protein,WB44_05535,AKN60656.1,None,GTPase,1.27568E-96,WB44_04605,AKN60514.1,None,cobalamin biosynthesis protein CobW,8.06542E-31,WB44_07145,AKN60910.1,None,cobalamin biosynthesis protein CobW,5.35034E-27
PMM0779,CAE19238.1,None,conserved hypothetical protein,WB44_05555,AKN60659.1,None,phosphoribosylformylglycinamidine synthase,2.19228E-29,,,,,,,,,,
PMM0780,CAE19239.1,"purQ (purL, pur4)",phosphoribosylformylglycinamidine synthase,WB44_05560,AKN60660.1,None,phosphoribosylformylglycinamidine synthase,4.84117E-108,,,,,,,,,,
PMM0781,CAE19240.1,"cbbA,cfxA,fbaA,fda","Fructose-bisphosphate/sedoheptulose-1,7-bisphosphate aldolase",WB44_05570,AKN60661.1,None,"fructose-1,6-bisphosphate aldolase",0.00000E+00,,,,,,,,,,
PMM0782,CAE19241.1,None,putative oxidoreductase,WB44_05580,AKN60663.1,None,oxidoreductase,2.58646E-115,,,,,,,,,,
PMM0783,CAE19242.1,None,conserved hypothetical protein,WB44_05585,AKN60664.1,None,hypothetical protein,1.01264E-20,,,,,,,,,,
PMM0784,CAE19243.1,accD,"acetyl-CoA carboxylase, beta subunit",WB44_05590,AKN60665.1,None,acetyl-CoA carboxyl transferase,1.68917E-170,,,,,,,,,,
PMM0785,CAE19244.1,"prk, cbbP",phosphoribulokinase,WB44_05605,AKN60668.1,None,phosphoribulokinase,0.00000E+00,,,,,,,,,,
PMM0786,CAE19245.1,leuB,3-isopropylmalate dehydrogenase,WB44_05610,AKN60669.1,None,3-isopropylmalate dehydrogenase,1.72723E-156,WB44_12250,AKN61738.1,None,isocitrate dehydrogenase,3.75647E-14,,,,,
PMM0787,CAE19246.1,lpxD,UDP-3-O-[3-hydroxymyristoyl,WB44_05615,AKN60670.1,None,UDP-3-O-(3-hydroxymyristoyl) glucosamine N-acyltransferase,6.57928E-110,,,,,,,,,,
PMM0788,CAE19247.1,proB,putative glutamate 5-kinase,WB44_05620,AKN60671.1,None,gamma-glutamyl kinase,1.71967E-122,,,,,,,,,,
PMM0789,CAE19248.1,None,conserved hypothetical protein,WB44_05625,AKN60672.1,None,HAD family hydrolase,4.91165E-36,,,,,,,,,,
PMM0790,CAE19249.1,None,conserved hypothetical protein,WB44_05630,AKN60673.1,None,hypothetical protein,2.05311E-66,,,,,,,,,,
PMM0791,CAE19250.1,None,conserved hypothetical protein,WB44_05635,AKN62202.1,None,Holliday junction resolvase,4.14505E-45,,,,,,,,,,
PMM0792,CAE19251.1,None,conserved hypothetical protein,WB44_05640,AKN62203.1,None,hypothetical protein,3.71231E-12,,,,,,,,,,
PMM0793,CAE19252.1,None,conserved hypothetical protein,WB44_05645,AKN60674.1,None,F420-0:Gamma-glutamyl ligase,1.01040E-85,,,,,,,,,,
PMM0794,CAE19253.1,None,conserved hypothetical protein,WB44_05650,AKN62204.1,None,thioredoxin,2.18327E-46,,,,,,,,,,
PMM0795,CAE19254.1,None,conserved hypothetical protein,WB44_05655,AKN62205.1,None,chemotaxis protein CheY,1.92266E-94,,,,,,,,,,
PMM0796,CAE19255.1,hisA,PHOSPHORIBOSYLFORMIMINO-5-AMINOIMIDAZOLE CARBOXAMIDE RIBOTIDE ISOMERASE,WB44_05665,AKN60675.1,None,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino,5.64609E-91,WB44_00660,AKN59883.1,None,imidazole glycerol phosphate synthase,2.14644E-23,,,,,
PMM0797,CAE19256.1,None,possible mRNA binding protein,WB44_05670,AKN62207.1,None,3-beta hydroxysteroid dehydrogenase,7.30784E-106,,,,,,,,,,
PMM0798,CAE19257.1,pgsA,CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase,WB44_05675,AKN62208.1,None,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,2.38773E-27,,,,,,,,,,
PMM0799,CAE19258.1,None,conserved hypothetical protein,WB44_05720,AKN60680.1,None,glutaredoxin,1.29676E-56,,,,,,,,,,
PMM0800,CAE19259.1,None,conserved hypothetical protein,WB44_05725,AKN62213.1,None,hypothetical protein,8.74266E-28,,,,,,,,,,
PMM0801,CAE19260.1,ycf39,conserved hypothetical protein,WB44_06150,AKN60746.1,None,NADH-flavin reductase,7.79251E-87,,,,,,,,,,
PMM0802,CAE19261.1,None,putative endonuclease,WB44_06210,AKN60754.1,None,endonuclease III,4.97424E-103,,,,,,,,,,
PMM0803,CAE19262.1,"futC, sfuC","ABC transporter, ATP binding component, possibly iron transporter",WB44_06655,AKN62247.1,None,sugar ABC transporter,3.10316E-103,WB44_04190,AKN60446.1,None,sugar ABC transporter ATP-binding protein,1.92965E-58,WB44_08815,AKN62315.1,None,sugar ABC transporter ATP-binding protein,1.84411E-54
PMM0804,CAE19263.1,None,ferritin,WB44_04810,AKN60543.1,None,ferritin,9.84450E-61,,,,,,,,,,
PMM0806,CAE19265.1,None,"Bacterial regulatory proteins, Crp family",WB44_04815,AKN60544.1,None,transcriptional regulator,6.81762E-84,,,,,,,,,,
PMM2055,CAX37120.1,None,Hypothetical protein,WB44_05730,AKN60681.1,None,hypothetical protein,5.18427E-12,,,,,,,,,,
PMM0807,CAE19266.1,None,"possible ABC transporter component, ATP-binding domain",WB44_04485,AKN60496.1,None,molybdenum ABC transporter ATP-binding protein,1.11129E-57,WB44_05780,AKN62215.1,None,ABC transporter ATP-binding protein,1.03054E-21,WB44_03145,AKN60279.1,None,amino acid ABC transporter ATPase,1.74022E-19
PMM0808,CAE19267.1,None,Rieske iron-sulfur protein 2Fe-2S subunit,WB44_06125,AKN60742.1,None,cell death suppressor protein Lls1,1.59841E-14,,,,,,,,,,
PMM1896,CAP16400.1,None,Hypothetical protein,WB44_05940,AKN60715.1,None,hypothetical protein,1.01919E-15,,,,,,,,,,
PMM0817,CAE19276.1,hli17,possible high light inducible protein,WB44_03340,AKN60314.1,None,high light inducible protein,4.10196E-12,,,,,,,,,,
PMM0821,CAE19280.1,None,conserved hypothetical protein,WB44_03225,AKN60291.1,None,asparaginase,4.51241E-136,,,,,,,,,,
PMM0822,CAE19281.1,K8K14.9,putative protein,WB44_03230,AKN60292.1,None,hypothetical protein,6.61765E-44,,,,,,,,,,
PMM0823,CAE19282.1,None,Domain of unknown function DUF143:Iojap-related protein,WB44_03235,AKN60293.1,None,iojap-like ribosome-associated protein,5.82512E-41,,,,,,,,,,
PMM0824,CAE19283.1,None,conserved hypothetical protein,WB44_03240,AKN60294.1,None,membrane protein,1.40853E-116,,,,,,,,,,
PMM0825,CAE19284.1,carB,"carbamoyl-phosphate synthase, large subunit",WB44_03245,AKN60295.1,carB,carbamoyl phosphate synthase large subunit,0.00000E+00,,,,,,,,,,
PMM0826,CAE19285.1,None,hypothetical,WB44_03260,AKN60298.1,None,hypothetical protein,9.65698E-25,,,,,,,,,,
PMM0827,CAE19286.1,None,"ABC transporter, possibly multidrug efflux",WB44_03265,AKN60299.1,None,multidrug ABC transporter,0.00000E+00,WB44_02700,AKN60207.1,None,ABC transporter,1.89678E-80,WB44_06640,AKN60826.1,None,long-chain fatty acid--CoA ligase,8.95896E-73
PMM0828,CAE19287.1,None,S4 domain,WB44_03270,AKN60300.1,None,tRNA synthetase RNA-binding protein,1.10328E-16,,,,,,,,,,
PMM0829,CAE19288.1,"tpi, cbbJ",Triosephosphate isomerase,WB44_03275,AKN60301.1,None,triosephosphate isomerase,4.92291E-129,,,,,,,,,,
PMM0830,CAE19289.1,folP,putative dihydropteroate synthase,WB44_03280,AKN60302.1,None,dihydropteroate synthase,1.45838E-95,,,,,,,,,,
PMM0831,CAE19290.1,chlH,"protoporphyrin IX magnesium chelatase, subunit chlH",WB44_03325,AKN60311.1,None,magnesium chelatase,0.00000E+00,WB44_03950,AKN60409.1,None,cobalt chelatase,3.40197E-107,,,,,
PMM0832,CAE19291.1,dapB,Dihydrodipicolinate reductase,WB44_03330,AKN60312.1,None,dihydrodipicolinate reductase,9.76152E-124,,,,,,,,,,
PMM0833,CAE19292.1,None,conserved hypothetical protein,WB44_03335,AKN60313.1,None,hypothetical protein,3.67358E-85,,,,,,,,,,
PMM0834,CAE19293.1,ubiH,possible 2-octaprenyl-6-methoxyphenol 4-monoxygenase; UbiH,WB44_03345,AKN60315.1,None,2-octaprenyl-6-methoxyphenol 4-monooxygenase,3.35592E-72,,,,,,,,,,
PMM0836,CAE19295.1,None,conserved hypothetical protein,WB44_03365,AKN60319.1,None,hypothetical protein,2.84349E-36,,,,,,,,,,
PMM0837,CAE19296.1,None,conserved hypothetical protein,WB44_03370,AKN62112.1,None,hypothetical protein,9.80436E-22,,,,,,,,,,
PMM0839,CAE19298.1,None,Transcriptional-repair coupling factor,WB44_05455,AKN62192.1,None,transcription-repair coupling factor,0.00000E+00,WB44_03560,AKN60351.1,None,ATP-dependent DNA helicase RecG,1.61603E-63,,,,,
PMM0840,CAE19299.1,None,conserved hypothetical protein,WB44_03655,AKN60367.1,None,membrane protein,2.50635E-61,,,,,,,,,,
PMM0841,CAE19300.1,fmt,putative Methionyl-tRNA formyltransferase,WB44_03680,AKN60370.1,None,methionyl-tRNA formyltransferase,8.72052E-98,,,,,,,,,,
PMM0842,CAE19301.1,pmbA,possible modulator of DNA gyrase,WB44_03685,AKN60371.1,None,peptidase C69,0.00000E+00,WB44_03690,AKN62123.1,None,hypothetical protein,4.26224E-13,,,,,
PMM0843,CAE19302.1,tldD,putative modulator of DNA gyrase; TldD,WB44_03690,AKN62123.1,None,hypothetical protein,0.00000E+00,,,,,,,,,,
PMM0844,CAE19303.1,"PNIL34,AT103",phytochrome-regulated gene,WB44_03695,AKN60372.1,None,magnesium-protoporphyrin IX monomethyl ester cyclase,0.00000E+00,,,,,,,,,,
PMM0845,CAE19304.1,None,conserved hypothetical protein,WB44_03700,AKN60373.1,None,hypothetical protein,1.74550E-27,,,,,,,,,,
PMM0847,CAE19306.1,zam,putative acetazolamide conferring resistance protein Zam,WB44_03715,AKN62125.1,None,organic colvent ABC transporter permease,4.92170E-160,,,,,,,,,,
PMM0848,CAE19307.1,None,conserved hypothetical protein,WB44_03720,AKN60375.1,None,hypothetical protein,5.37978E-35,WB44_03725,AKN60376.1,None,hypothetical protein,6.52176E-21,,,,,
PMM0849,CAE19308.1,None,conserved hypothetical protein,WB44_03725,AKN60376.1,None,hypothetical protein,1.03910E-34,WB44_03720,AKN60375.1,None,hypothetical protein,1.02650E-16,,,,,
PMM0850,CAE19309.1,None,conserved hypothetical protein,WB44_03730,AKN60377.1,None,Fe-S cluster protein,1.54469E-29,,,,,,,,,,
PMM0851,CAE19310.1,None,Putative CbbY homolog,WB44_03750,AKN62127.1,None,HAD family hydrolase,4.37025E-58,,,,,,,,,,
PMM0853,CAE19312.1,"rpl32, rpmF",50S ribosomal protein L32,WB44_03765,AKN60382.1,None,50S ribosomal protein L32,1.52929E-19,,,,,,,,,,
PMM0854,CAE19313.1,ftsH4,cell division protein FtsH4,WB44_03770,AKN62128.1,None,cell division protein FtsH,0.00000E+00,WB44_12935,AKN61846.1,None,cell division protein FtsH,5.35004E-169,WB44_04250,AKN62148.1,None,cell division protein FtsH,7.94007E-167
PMM0856,CAE19315.1,tpx,thioredoxin peroxidase,WB44_03785,AKN60385.1,None,peroxiredoxin,4.93850E-114,WB44_04165,AKN60441.1,None,alkyl hydroperoxide reductase,6.16606E-16,WB44_09325,AKN61266.1,None,alkyl hydroperoxide reductase,7.25367E-14
PMM0862,CAE19321.1,None,putative tRNA/rRNA methyltransferase (SpoU family),WB44_03805,AKN62129.1,None,rRNA methyltransferase,9.15244E-55,,,,,,,,,,
PMM0863,CAE19322.1,cobU/cobP,putative cobinamide kinase,WB44_03810,AKN60388.1,None,cobinamide kinase,1.25809E-42,,,,,,,,,,
PMM0865,CAE19324.1,None,conserved hypothetical protein,WB44_03830,AKN62131.1,None,hypothetical protein,3.29476E-53,,,,,,,,,,
PMM0867,CAE19326.1,metG,Methionyl-tRNA synthetase,WB44_03840,AKN60391.1,None,methionyl-tRNA synthetase,0.00000E+00,,,,,,,,,,
PMM0868,CAE19327.1,None,probable ribonuclease II,WB44_03855,AKN60394.1,None,ribonuclease II,7.58859E-64,,,,,,,,,,
PMM0869,CAE19328.1,"rps18, rpsR",30S Ribosomal protein S18,WB44_03860,AKN60395.1,None,30S ribosomal protein S18,1.02948E-43,,,,,,,,,,
PMM0870,CAE19329.1,"rpl33, rpmG",50S Ribosomal protein L33,WB44_03865,AKN62133.1,None,50S ribosomal protein L33,1.90150E-28,,,,,,,,,,
PMM0871,CAE19330.1,pheT,Phenylalanyl-tRNA synthetase beta chain,WB44_03870,AKN60396.1,None,phenylalanyl-tRNA synthetase subunit beta,0.00000E+00,,,,,,,,,,
PMM0872,CAE19331.1,None,possible Carboxylesterase,WB44_07895,AKN61036.1,None,carboxylesterase,2.71512E-35,,,,,,,,,,
PMM0873,CAE19332.1,None,possible DnaJ domain,WB44_03890,AKN60400.1,None,molecular chaperone DnaJ,1.21871E-92,,,,,,,,,,
PMM1915,CAP16419.1,None,Conserved hypothetical protein,WB44_03900,AKN62134.1,None,hypothetical protein,5.29401E-13,,,,,,,,,,
PMM0874,CAE19333.1,None,possible ATP adenylyltransferase,WB44_03910,AKN60403.1,None,ATP adenylyltransferase,2.75868E-89,,,,,,,,,,
PMM0875,CAE19334.1,None,conserved hypothetical protein,WB44_03925,AKN62136.1,None,hypothetical protein,2.25760E-55,,,,,,,,,,
PMM0876,CAE19335.1,None,conserved hypothetical,WB44_03930,AKN60405.1,None,hypothetical protein,5.42918E-20,,,,,,,,,,
PMM0877,CAE19336.1,metH,putative methionine synthase,WB44_03940,AKN60407.1,None,methionine synthase,0.00000E+00,,,,,,,,,,
PMM0878,CAE19337.1,ilvE,putative Branched-chain amino acid aminotransferase,WB44_03945,AKN60408.1,None,branched-chain amino acid aminotransferase,4.38483E-176,,,,,,,,,,
PMM0879,CAE19338.1,CobN,cobalamin biosynthetic protein CobN,WB44_03950,AKN60409.1,None,cobalt chelatase,0.00000E+00,WB44_03325,AKN60311.1,None,magnesium chelatase,2.05686E-107,,,,,
PMM0880,CAE19339.1,None,conserved hypothetical protein,WB44_03960,AKN60410.1,None,phosphoesterase,7.60715E-68,,,,,,,,,,
PMM0881,CAE19340.1,None,conserved hypothetical protein,WB44_03965,AKN60411.1,None,membrane protein,3.97699E-74,,,,,,,,,,
PMM0882,CAE19341.1,uvrC,Excinuclease ABC subunit C (UvrC),WB44_03980,AKN60413.1,None,excinuclease ABC subunit C,0.00000E+00,,,,,,,,,,
PMM0883,CAE19342.1,None,conserved hypothetical protein,WB44_05065,AKN60586.1,None,diguanylate cyclase,2.28039E-80,,,,,,,,,,
PMM0884,CAE19343.1,coaD,putative pantetheine-phosphate adenylyltransferase,WB44_03985,AKN60414.1,None,phosphopantetheine adenylyltransferase,1.11912E-79,,,,,,,,,,
PMM0885,CAE19344.1,"dacB, pbp",putative D-Ala-D-Ala carboxypeptidase 3 (S13) family,WB44_03995,AKN60416.1,None,D-Ala-D-Ala carboxypeptidase,1.21725E-67,,,,,,,,,,
PMM0886,CAE19345.1,None,conserved hypothetical protein,WB44_04005,AKN62139.1,None,hypothetical protein,1.06054E-38,,,,,,,,,,
PMM0887,CAE19346.1,nifS,possible cysteine desulfurase (class-V aminotransferase family),WB44_04010,AKN60418.1,None,cysteine desulfurase,2.63062E-79,WB44_09980,AKN61366.1,None,cysteine desulfurase,5.12948E-50,WB44_09205,AKN61246.1,None,cysteine desulfurase,3.55822E-19
PMM0888,CAE19347.1,dapF,Diaminopimelate epimerase,WB44_04015,AKN62140.1,None,diaminopimelate epimerase,1.17635E-84,,,,,,,,,,
PMM0889,CAE19348.1,leuS,Leucyl-tRNA synthetase,WB44_04045,AKN62141.1,None,leucyl-tRNA synthetase,0.00000E+00,WB44_12840,AKN61831.1,None,isoleucyl-tRNA synthase,2.90277E-22,WB44_10745,AKN62379.1,None,valyl-tRNA synthetase,2.99678E-22
PMM0890,CAE19349.1,pgi,Phosphoglucose isomerase (PGI),WB44_04050,AKN60424.1,pgi,glucose-6-phosphate isomerase,0.00000E+00,,,,,,,,,,
PMM0891,CAE19350.1,purN,phosphoribosylglycinamide formyltransferase,WB44_04075,AKN62144.1,None,phosphoribosylglycinamide formyltransferase,6.57505E-57,WB44_11175,AKN61558.1,None,formyltetrahydrofolate deformylase,9.16628E-25,,,,,
PMM0892,CAE19351.1,argC,N-acetyl-gamma-glutamyl-phosphate reductase,WB44_04080,AKN60427.1,argC,N-acetyl-gamma-glutamyl-phosphate reductase,2.96115E-154,,,,,,,,,,
PMM0893,CAE19352.1,ribA/ribB,"possible GTP cyclohydrolase II / 3,4-dihydroxy-2-butanone 4-phosphate synthase",WB44_04085,AKN60428.1,None,"3,4-dihydroxy-2-butanone 4-phosphate synthase",0.00000E+00,,,,,,,,,,
PMM0894,CAE19353.1,None,Cyclophilin-type peptidyl-prolyl cis-trans isomerase,WB44_04090,AKN62145.1,None,cyclophilin,2.24685E-78,,,,,,,,,,
PMM0895,CAE19354.1,None,conserved hypothetical protein,WB44_04105,AKN60431.1,None,hypothetical protein,8.47284E-46,,,,,,,,,,
PMM0896,CAE19355.1,dnaJ2,DnaJ2 protein,WB44_04110,AKN60432.1,None,molecular chaperone DnaJ,5.88213E-102,WB44_08835,AKN61186.1,None,molecular chaperone DnaJ,3.82822E-27,WB44_11405,AKN61595.1,None,molecular chaperone DnaJ,1.25518E-13
PMM0897,CAE19356.1,dnaK,"Molecular chaperone DnaK, heat shock protein hsp70",WB44_04115,AKN60433.1,None,molecular chaperone DnaK,0.00000E+00,WB44_11195,AKN61562.1,None,molecular chaperone DnaK,0.00000E+00,WB44_03645,AKN60365.1,None,molecular chaperone DnaK,0.00000E+00
PMM0898,CAE19357.1,petF,"ferredoxin, petF-like protein",WB44_04140,AKN60437.1,None,ferredoxin,5.37189E-44,WB44_08440,AKN62302.1,None,ferredoxin,1.57418E-22,WB44_10810,AKN61501.1,None,ferredoxin,2.34938E-19
PMM0899,CAE19358.1,None,Possible myo-inositol-1(or 4)-monophosphatase,WB44_04145,AKN60438.1,None,inositol monophosphatase,2.12961E-102,WB44_09470,AKN62336.1,None,inositol phosphatase,3.97445E-17,,,,,
PMM0900,CAE19359.1,hisZ,possible Histidyl-tRNA synthetase,WB44_04150,AKN62146.1,None,ATP phosphoribosyltransferase,6.95449E-75,,,,,,,,,,
PMM0901,CAE19360.1,htpG,heat shock protein HtpG,WB44_04155,AKN60439.1,None,molecular chaperone Hsp90,0.00000E+00,,,,,,,,,,
PMM0902,CAE19361.1,"rpl28, rpmB",50S ribosomal protein L28,WB44_04160,AKN60440.1,None,50S ribosomal protein L28,1.91954E-40,,,,,,,,,,
PMM0903,CAE19362.1,None,Alkyl hydroperoxide reductase/ Thiol specific antioxidant/ Mal allergens family protein,WB44_04165,AKN60441.1,None,alkyl hydroperoxide reductase,6.56985E-51,WB44_04890,AKN60556.1,None,alkyl hydroperoxide reductase,2.33833E-19,WB44_03785,AKN60385.1,None,peroxiredoxin,3.69101E-19
PMM0904,CAE19363.1,None,conserved hypothetical protein,WB44_04200,AKN60448.1,None,hypothetical protein,2.52719E-28,,,,,,,,,,
PMM0905,CAE19364.1,None,conserved hypothetical protein,WB44_04205,AKN60449.1,None,hypothetical protein,1.64655E-26,,,,,,,,,,
PMM0906,CAE19365.1,psaK,Photosystem I PsaK protein (subunit X),WB44_04210,AKN60450.1,None,Photosystem I reaction center subunit PsaK,2.50673E-31,WB44_01895,AKN60077.1,None,Photosystem I reaction center subunit PsaK,2.51631E-20,,,,,
PMM0907,CAE19366.1,Dxs,1-deoxy-D-xylulose 5-phosphate synthase,WB44_04215,AKN60451.1,None,1-deoxy-D-xylulose-5-phosphate synthase,0.00000E+00,WB44_05085,AKN60589.1,None,pyruvate dehydrogenase,1.68147E-14,,,,,
PMM0908,CAE19367.1,ilvA,threonine dehydratase,WB44_04220,AKN60452.1,None,threonine dehydratase,0.00000E+00,,,,,,,,,,
PMM0909,CAE19368.1,None,conserved hypothetical protein,WB44_04225,AKN62147.1,None,transcriptional regulator,1.15935E-50,,,,,,,,,,
PMM0910,CAE19369.1,None,conserved hypothetical membrane protein,WB44_04230,AKN60453.1,None,membrane protein,3.34821E-33,,,,,,,,,,
PMM0911,CAE19370.1,None,conserved hypothetical protein,WB44_04235,AKN60454.1,None,nucleotide pyrophosphohydrolase,5.14950E-49,,,,,,,,,,
PMM0912,CAE19371.1,pykF,Pyruvate kinase,WB44_04240,AKN60455.1,None,pyruvate kinase,0.00000E+00,,,,,,,,,,
PMM0913,CAE19372.1,None,possible ABC transporter,WB44_04245,AKN60456.1,None,ABC transporter permease,0.00000E+00,,,,,,,,,,
PMM0914,CAE19373.1,None,conserved hypothetical protein,WB44_04940,AKN60565.1,None,BioY family protein,1.10618E-18,,,,,,,,,,
PMM0915,CAE19374.1,None,putative lipoprotein signal peptidase,WB44_04945,AKN60566.1,None,lipoprotein signal peptidase,6.01306E-14,,,,,,,,,,
PMM0916,CAE19375.1,None,conserved hypothetical protein,WB44_04955,AKN60568.1,None,GTP-binding protein,1.14793E-110,WB44_08385,AKN61114.1,None,GTPase,1.81597E-15,,,,,
PMM0917,CAE19376.1,None,Pyridoxal-dependent decarboxylase family protein,WB44_04960,AKN60569.1,None,pyridoxal-dependent decarboxylase,6.68586E-152,,,,,,,,,,
PMM0918,CAE19377.1,None,putative cytidine/deoxycytidylate deaminase,WB44_04965,AKN60570.1,None,cytidine deaminase,3.13164E-59,,,,,,,,,,
PMM0919,CAE19378.1,"spt, agt",serine:pyruvate/alanine:glyoxylate aminotransferase,WB44_04970,AKN62173.1,None,alanine--glyoxylate aminotransferase,0.00000E+00,WB44_11525,AKN61616.1,None,class V aminotransferase,3.56394E-56,,,,,
PMM0920,CAE19379.1,glnA,"Glutamine synthetase, glutamate--ammonia ligase",WB44_04980,AKN60572.1,None,glutamine synthetase,0.00000E+00,WB44_11870,AKN61670.1,None,glutamine synthetase,6.50125E-22,,,,,
PMM0921,CAE19380.1,None,SAM (and some other nucleotide) binding motif:Generic methyl-transferase,WB44_05015,AKN60578.1,None,methyltransferase,1.63072E-148,,,,,,,,,,
PMM0922,CAE19381.1,None,conserved hypothetical protein,WB44_05030,AKN60579.1,None,hypothetical protein,9.31042E-12,,,,,,,,,,
PMM0923,CAE19382.1,None,conserved hypothetical protein,WB44_05035,AKN60580.1,None,anti-sigma regulatory factor,6.29190E-42,,,,,,,,,,
PMM0924,CAE19383.1,None,conserved hypothetical protein,WB44_05040,AKN60581.1,None,hypothetical protein,1.66587E-89,,,,,,,,,,
PMM0925,CAE19384.1,None,conserved hypothetical protein,WB44_05045,AKN60582.1,None,tRNA 2-selenouridine synthase,4.38934E-107,,,,,,,,,,
PMM0926,CAE19385.1,psb28,possible Photosystem II reaction center Psb28 protein,WB44_05050,AKN60583.1,None,Photosystem II reaction center Psb28 protein,1.40815E-46,,,,,,,,,,
PMM0927,CAE19386.1,None,conserved hypothetical protein,WB44_05055,AKN60584.1,None,permease,3.03278E-73,WB44_05060,AKN60585.1,None,permease,1.77645E-22,,,,,
PMM0928,CAE19387.1,secF,preprotein translocase subunit,WB44_05075,AKN60587.1,None,preprotein translocase subunit SecF,2.73286E-77,,,,,,,,,,
PMM0929,CAE19388.1,secD,preprotein translocase subunit,WB44_05080,AKN60588.1,None,preprotein translocase subunit SecD,0.00000E+00,,,,,,,,,,
PMM0930,CAE19389.1,pdhB,Pyruvate dehydrogenase E1 beta subunit,WB44_05085,AKN60589.1,None,pyruvate dehydrogenase,0.00000E+00,WB44_04215,AKN60451.1,None,1-deoxy-D-xylulose-5-phosphate synthase,3.88887E-13,,,,,
PMM0931,CAE19390.1,None,conserved hypothetical protein,WB44_05090,AKN60590.1,None,hypothetical protein,6.41784E-26,,,,,,,,,,
PMM0932,CAE19391.1,ispE,Putative 4-diphosphocytidyl-2C-methyl-D-erythritol kinase (CMK),WB44_05095,AKN60591.1,None,4-diphosphocytidyl-2C-methyl-D-erythritol kinase,9.62482E-85,,,,,,,,,,
PMM0933,CAE19392.1,None,"putative rRNA (adenine-N6,N6)-dimethyltransferase",WB44_05100,AKN62178.1,None,16S rRNA methyltransferase,2.87420E-88,,,,,,,,,,
PMM0935,CAE19394.1,None,conserved hypothetical protein,WB44_05130,AKN60596.1,None,50S rRNA methyltransferase,3.09500E-40,,,,,,,,,,
PMM0936,CAE19395.1,None,putative SOS mutagenesis protein UmuD,WB44_05150,AKN62183.1,None,peptidase S24,1.50746E-46,,,,,,,,,,
PMM0937,CAE19396.1,umuC,putative UmuC protein,WB44_05155,AKN60597.1,None,nucleotidyltransferase,4.10765E-145,,,,,,,,,,
PMM0939,CAE19398.1,None,CHC2 zinc finger:Toprim domain,WB44_05185,AKN60602.1,None,DNA primase,0.00000E+00,,,,,,,,,,
PMM0940,CAE19399.1,None,"Integral membrane protein, DUF6",WB44_05190,AKN62185.1,None,membrane protein,2.08931E-58,,,,,,,,,,
PMM0941,CAE19400.1,None,possible cAMP phosphodiesterases class-II,WB44_00625,AKN62033.1,None,hypothetical protein,4.40609E-12,,,,,,,,,,
PMM0942,CAE19401.1,ruvA,putative holliday junction DNA helicase RuvA,WB44_05230,AKN60610.1,None,ATP-dependent DNA helicase RuvA,1.61637E-34,,,,,,,,,,
PMM0943,CAE19402.1,"rps15, rpsO",30S Ribosomal protein S15,WB44_05235,AKN60611.1,None,30S ribosomal protein S15,3.53397E-49,,,,,,,,,,
PMM0944,CAE19403.1,None,conserved hypothetical protein,WB44_05240,AKN60612.1,None,hypothetical protein,9.88340E-27,,,,,,,,,,
PMM0945,CAE19404.1,dnaE,"DNA polymerase III, alpha subunit",WB44_05245,AKN60613.1,dnaE,DNA polymerase III subunit alpha,0.00000E+00,,,,,,,,,,
PMM0946,CAE19405.1,gatA,Glutamyl-tRNA(Gln) amidotransferase A subunit,WB44_05250,AKN60614.1,gatA,glutamyl-tRNA amidotransferase,0.00000E+00,,,,,,,,,,
PMM0947,CAE19406.1,None,conserved hypothetical protein,WB44_05255,AKN60615.1,None,hypothetical protein,3.52921E-28,,,,,,,,,,
PMM0948,CAE19407.1,None,tRNA/rRNA methyltransferase,WB44_05260,AKN60616.1,None,RNA methyltransferase,9.64113E-100,,,,,,,,,,
PMM0949,CAE19408.1,None,conserved hypothetical protein,WB44_05265,AKN60617.1,None,ribonuclease III,6.99991E-39,,,,,,,,,,
PMM0950,None,None,STAS domain:Anti-sigma factor antagonist,WB44_05270,AKN62186.1,None,anti-sigma F factor antagonist,8.41692E-35,,,,,,,,,,
PMM0951,CAE19410.1,"carA, pyrA",carbamoyl-phosphate synthase small chain,WB44_05275,AKN60618.1,None,carbamoyl phosphate synthase small subunit,2.04400E-161,WB44_10075,AKN61383.1,None,anthranilate synthase,2.10658E-11,,,,,
PMM0952,CAE19411.1,trpD/G,putative Anthranilate synthase component II,WB44_05280,AKN60619.1,None,anthranilate phosphoribosyltransferase,1.34164E-132,,,,,,,,,,
PMM0953,CAE19412.1,None,conserved hypothetical protein,WB44_07890,AKN61035.1,None,hypothetical protein,1.48572E-26,,,,,,,,,,
PMM0954,CAE19413.1,None,"ABC transporter, multidrug efflux family",WB44_05285,AKN60620.1,None,membrane protein,0.00000E+00,WB44_02700,AKN60207.1,None,ABC transporter,3.82852E-81,WB44_03265,AKN60299.1,None,multidrug ABC transporter,5.20431E-71
