[locus_tag=PMM0001],[protein_id=CAE18460.1],[gene=dnaN],"[protein=DNA polymerase III, beta chain]",[locus_tag=SynWH8103_00001],[protein_id=CRY90759.1],[gene=dnaN],"[protein=DNA polymerase III, beta subunit]",[evalue=5.75914E-159]
[locus_tag=PMM0834],[protein_id=CAE19293.1],[gene=ubiH],[protein=possible 2-octaprenyl-6-methoxyphenol 4-monoxygenase; UbiH],[locus_tag=SynWH8103_00928],[protein_id=CRY91666.1],[gene=ubiH],[protein=2-octaprenyl-6-methoxyphenyl hydroxylase],[evalue=2.41219E-72]
[locus_tag=PMM0835],[protein_id=CAE19294.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_00926],[protein_id=CRY91665.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.09668E-09]
[locus_tag=PMM0836],[protein_id=CAE19295.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_00925],[protein_id=CRY91663.1],[gene=None],[protein=conserved hypothetical protein],[evalue=2.47240E-36]
[locus_tag=PMM0837],[protein_id=CAE19296.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_00924],[protein_id=CRY91662.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.97689E-19]
[locus_tag=PMM0839],[protein_id=CAE19298.1],[gene=None],[protein=Transcriptional-repair coupling factor],[locus_tag=SynWH8103_01320],[protein_id=CRY92049.1],[gene=mfd],[protein=transcription-repair coupling factor],[evalue=0.00000E+00],[locus_tag=SynWH8103_01235],[protein_id=CRY91966.1],[gene=recG],[protein=ATP-dependent DNA helicase],[evalue=7.88658E-69],[locus_tag=SynWH8103_00080],[protein_id=CRY90835.1],[gene=uvrB],[protein=Helicase subunit of the DNA excision repair complex],[evalue=4.13480E-06]
[locus_tag=PMM0840],[protein_id=CAE19299.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_01325],[protein_id=CRY92054.1],[gene=None],"[protein=integral membrane, YkoY family protein]",[evalue=6.48053E-61]
[locus_tag=PMM0841],[protein_id=CAE19300.1],[gene=fmt],[protein=putative Methionyl-tRNA formyltransferase],[locus_tag=SynWH8103_01329],[protein_id=CRY92058.1],[gene=fmt],[protein=methionyl-tRNA formyltransferase],[evalue=4.51793E-96]
[locus_tag=PMM0842],[protein_id=CAE19301.1],[gene=pmbA],[protein=possible modulator of DNA gyrase],[locus_tag=SynWH8103_01330],[protein_id=CRY92059.1],[gene=pmbA],[protein=possible modulator of DNA gyrase],[evalue=0.00000E+00],[locus_tag=SynWH8103_01331],[protein_id=CRY92060.1],[gene=tldD],[protein=modulator of DNA gyrase],[evalue=1.36596E-08]
[locus_tag=PMM0843],[protein_id=CAE19302.1],[gene=tldD],[protein=putative modulator of DNA gyrase; TldD],[locus_tag=SynWH8103_01331],[protein_id=CRY92060.1],[gene=tldD],[protein=modulator of DNA gyrase],[evalue=0.00000E+00]
[locus_tag=PMM0844],[protein_id=CAE19303.1],"[gene=PNIL34,AT103]",[protein=phytochrome-regulated gene],[locus_tag=SynWH8103_01332],[protein_id=CRY92061.1],[gene=acsF],[protein=Mg-protoporphyrin IX monomethylester oxidative cyclase],[evalue=0.00000E+00]
[locus_tag=PMM0845],[protein_id=CAE19304.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_01333],[protein_id=CRY92062.1],[gene=None],[protein=conserved hypothetical protein],[evalue=7.58046E-27]
[locus_tag=PMM0846],[protein_id=CAE19305.1],[gene=None],"[protein=possible Uncharacterized secreted proteins, Ya]",[locus_tag=SynWH8103_01334],[protein_id=CRY92063.1],[gene=None],[protein=conserved hypothetical protein],[evalue=8.73319E-09]
[locus_tag=PMM0847],[protein_id=CAE19306.1],[gene=zam],[protein=putative acetazolamide conferring resistance protein Zam],[locus_tag=SynWH8103_01336],[protein_id=CRY92065.1],[gene=None],[protein=RNB domain protein],[evalue=5.15264E-158]
[locus_tag=PMM0848],[protein_id=CAE19307.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_01337],[protein_id=CRY92066.1],[gene=None],[protein=uncharacterized membrane protein (UPF0016)],[evalue=2.31689E-37],[locus_tag=SynWH8103_01338],[protein_id=CRY92067.1],[gene=None],[protein=uncharacterized membrane protein],[evalue=3.58198E-19]
[locus_tag=PMM0849],[protein_id=CAE19308.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_01338],[protein_id=CRY92067.1],[gene=None],[protein=uncharacterized membrane protein],[evalue=5.04213E-32],[locus_tag=SynWH8103_01337],[protein_id=CRY92066.1],[gene=None],[protein=uncharacterized membrane protein (UPF0016)],[evalue=7.35130E-17]
[locus_tag=PMM0850],[protein_id=CAE19309.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_01339],[protein_id=CRY92068.1],[gene=None],[protein=flagellin N-methylase family protein],[evalue=5.09172E-30]
[locus_tag=PMM0851],[protein_id=CAE19310.1],[gene=None],[protein=Putative CbbY homolog],[locus_tag=SynWH8103_01341],[protein_id=CRY92070.1],[gene=None],"[protein=HAD hydrolase, IA, variant 3 family protein]",[evalue=2.54374E-54]
[locus_tag=PMM0852],[protein_id=CAE19311.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_01342],[protein_id=CRY92071.1],[gene=None],[protein=conserved hypothetical protein],[evalue=3.54445E-10]
[locus_tag=PMM0853],[protein_id=CAE19312.1],"[gene=rpl32, rpmF]",[protein=50S ribosomal protein L32],[locus_tag=SynWH8103_01343],[protein_id=CRY92073.1],[gene=rpmF],[protein=50S ribosomal protein L32],[evalue=1.34827E-27]
[locus_tag=PMM0854],[protein_id=CAE19313.1],[gene=ftsH4],[protein=cell division protein FtsH4],[locus_tag=SynWH8103_01345],[protein_id=CRY92074.1],[gene=ftsH3],[protein=cell division protein FtsH],[evalue=0.00000E+00],[locus_tag=SynWH8103_01440],[protein_id=CRY92167.1],[gene=ftsH2],[protein=photosystem II D1 repair protein FtsH2],[evalue=5.06087E-169],[locus_tag=SynWH8103_00334],[protein_id=CRY91080.1],[gene=ftsH1],[protein=possible photosystem II D1 repair protein FtsH1],[evalue=5.00308E-166]
[locus_tag=PMM0856],[protein_id=CAE19315.1],[gene=tpx],[protein=thioredoxin peroxidase],[locus_tag=SynWH8103_01347],[protein_id=CRY92076.1],[gene=prx],[protein=2-Cys Peroxiredoxin],[evalue=4.30589E-113],[locus_tag=SynWH8103_01146],[protein_id=CRY91880.1],[gene=prxQ],[protein=Peroxiredoxin],[evalue=6.58185E-15],[locus_tag=SynWH8103_01419],[protein_id=CRY92146.1],[gene=prxQ],[protein=Peroxiredoxin],[evalue=9.74814E-14]
[locus_tag=PMM0862],[protein_id=CAE19321.1],[gene=None],[protein=putative tRNA/rRNA methyltransferase (SpoU family)],[locus_tag=SynWH8103_01350],[protein_id=CRY92078.1],[gene=None],[protein=spoU rRNA Methylase family protein],[evalue=3.30953E-50]
[locus_tag=PMM0863],[protein_id=CAE19322.1],[gene=cobU/cobP],[protein=putative cobinamide kinase],[locus_tag=SynWH8103_01351],[protein_id=CRY92079.1],[gene=None],[protein=cobinamide kinase / cobinamide phosphate guanyltransferase family protein],[evalue=7.28181E-43]
[locus_tag=PMM0867],[protein_id=CAE19326.1],[gene=metG],[protein=Methionyl-tRNA synthetase],[locus_tag=SynWH8103_01356],[protein_id=CRY92084.1],[gene=metG],[protein=methionine--tRNA ligase],[evalue=0.00000E+00],[locus_tag=SynWH8103_02757],[protein_id=CRY93436.1],[gene=valS],[protein=Valyl-tRNA synthetase],[evalue=5.26472E-07],[locus_tag=SynWH8103_00312],[protein_id=CRY91061.1],[gene=ileS],[protein=Isoleucyl-tRNA synthetase],[evalue=6.24540E-06]
[locus_tag=PMM0868],[protein_id=CAE19327.1],[gene=None],[protein=probable ribonuclease II],[locus_tag=SynWH8103_01357],[protein_id=CRY92086.1],[gene=rnb],[protein=exoribonuclease II],[evalue=6.67572E-61]
[locus_tag=PMM0869],[protein_id=CAE19328.1],"[gene=rps18, rpsR]",[protein=30S Ribosomal protein S18],[locus_tag=SynWH8103_01359],[protein_id=CRY92087.1],[gene=rpsR],[protein=30S ribosomal protein S18],[evalue=1.00658E-43]
[locus_tag=PMM0870],[protein_id=CAE19329.1],"[gene=rpl33, rpmG]",[protein=50S Ribosomal protein L33],[locus_tag=SynWH8103_01360],[protein_id=CRY92088.1],[gene=rpmG],[protein=50S ribosomal protein L33],[evalue=2.95624E-28]
[locus_tag=PMM0871],[protein_id=CAE19330.1],[gene=pheT],[protein=Phenylalanyl-tRNA synthetase beta chain],[locus_tag=SynWH8103_01362],[protein_id=CRY92089.1],[gene=pheT],"[protein=phenylalanine--tRNA ligase, beta subunit]",[evalue=0.00000E+00]
[locus_tag=PMM0872],[protein_id=CAE19331.1],[gene=None],[protein=possible Carboxylesterase],[locus_tag=SynWH8103_01195],[protein_id=CRY91926.1],[gene=None],[protein=conserved secreted protein],[evalue=5.08600E-15]
[locus_tag=PMM0873],[protein_id=CAE19332.1],[gene=None],[protein=possible DnaJ domain],[locus_tag=SynWH8103_01366],[protein_id=CRY92094.1],[gene=None],[protein=DnaJ domain containing protein],[evalue=2.16074E-81]
[locus_tag=PMM1915],[protein_id=CAP16419.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=SynWH8103_01369],[protein_id=CRY92096.1],[gene=None],[protein=putative sigma factor SigF],[evalue=3.88585E-07]
[locus_tag=PMM0874],[protein_id=CAE19333.1],[gene=None],[protein=possible ATP adenylyltransferase],[locus_tag=SynWH8103_01370],[protein_id=CRY92098.1],[gene=None],[protein=ATP adenylyltransferase family protein],[evalue=3.04094E-88]
[locus_tag=PMM0875],[protein_id=CAE19334.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_01371],[protein_id=CRY92100.1],[gene=unk14A],[protein=Conserved hypothetical protein],[evalue=4.14825E-55]
[locus_tag=PMM0876],[protein_id=CAE19335.1],[gene=None],[protein=conserved hypothetical],[locus_tag=SynWH8103_01373],[protein_id=CRY92101.1],[gene=None],[protein=conserved hypothetical protein],[evalue=7.01092E-22]
[locus_tag=PMM0877],[protein_id=CAE19336.1],[gene=metH],[protein=putative methionine synthase],[locus_tag=SynWH8103_01375],[protein_id=CRY92103.1],[gene=metH],[protein=methionine synthase],[evalue=0.00000E+00]
[locus_tag=PMM0878],[protein_id=CAE19337.1],[gene=ilvE],[protein=putative Branched-chain amino acid aminotransferase],[locus_tag=SynWH8103_01376],[protein_id=CRY92104.1],[gene=ilvE],[protein=branched-chain amino acid aminotransferase],[evalue=0.00000E+00]
[locus_tag=PMM0879],[protein_id=CAE19338.1],[gene=CobN],[protein=cobalamin biosynthetic protein CobN],[locus_tag=SynWH8103_01378],[protein_id=CRY92105.1],[gene=cobN],"[protein=cobaltochelatase, CobN subunit]",[evalue=0.00000E+00],[locus_tag=SynWH8103_00932],[protein_id=CRY91670.1],[gene=chlH],"[protein=protoporphyrin IX Mg-chelatase, subunit ChlH]",[evalue=1.37002E-105]
[locus_tag=PMM0880],[protein_id=CAE19339.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_01379],[protein_id=CRY92107.1],[gene=None],[protein=PHP domain protein],[evalue=1.27921E-65]
[locus_tag=PMM0881],[protein_id=CAE19340.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_01380],[protein_id=CRY92108.1],[gene=None],[protein=conserved hypothetical protein],[evalue=2.13334E-81]
[locus_tag=PMM0882],[protein_id=CAE19341.1],[gene=uvrC],[protein=Excinuclease ABC subunit C (UvrC)],[locus_tag=SynWH8103_01383],[protein_id=CRY92111.1],[gene=uvrC],"[protein=excinuclease UvrABC complex, endonuclease subunit]",[evalue=0.00000E+00]
[locus_tag=PMM0883],[protein_id=CAE19342.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_01384],[protein_id=CRY92112.1],[gene=None],[protein=flavin reductase like domain protein],[evalue=2.59539E-79],[locus_tag=SynWH8103_02725],[protein_id=CRY93404.1],[gene=flv1],[protein=flavoprotein involved in Mehler reaction],[evalue=4.61136E-11],[locus_tag=SynWH8103_02724],[protein_id=CRY93403.1],[gene=flv3],[protein=flavoprotein involved in Mehler reaction],[evalue=1.44345E-09]
[locus_tag=PMM0884],[protein_id=CAE19343.1],[gene=coaD],[protein=putative pantetheine-phosphate adenylyltransferase],[locus_tag=SynWH8103_01386],[protein_id=CRY92113.1],[gene=coaD],[protein=pantetheine-phosphate adenylyltransferase],[evalue=6.54377E-63]
[locus_tag=PMM0885],[protein_id=CAE19344.1],"[gene=dacB, pbp]",[protein=putative D-Ala-D-Ala carboxypeptidase 3 (S13) family],[locus_tag=SynWH8103_01387],[protein_id=CRY92115.1],[gene=pbp4],[protein=penicillin-binding-like protein Pbp4],[evalue=4.19259E-60]
[locus_tag=PMM0886],[protein_id=CAE19345.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_01389],[protein_id=CRY92117.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.43002E-30]
[locus_tag=PMM0887],[protein_id=CAE19346.1],[gene=nifS],[protein=possible cysteine desulfurase (class-V aminotransferase family)],[locus_tag=SynWH8103_01390],[protein_id=CRY92118.1],[gene=None],[protein=aminotransferase class-V family protein],[evalue=1.05273E-74],[locus_tag=SynWH8103_02629],[protein_id=CRY93308.1],[gene=None],[protein=aminotransferase class-V family protein],[evalue=1.03063E-37],[locus_tag=SynWH8103_00353],[protein_id=CRY91099.1],[gene=None],[protein=putative cysteine desulfurase],[evalue=6.09833E-17]
[locus_tag=PMM0888],[protein_id=CAE19347.1],[gene=dapF],[protein=Diaminopimelate epimerase],[locus_tag=SynWH8103_01391],[protein_id=CRY92119.1],[gene=dapF],[protein=diaminopimelate epimerase],[evalue=3.37006E-84]
[locus_tag=PMM0889],[protein_id=CAE19348.1],[gene=leuS],[protein=Leucyl-tRNA synthetase],[locus_tag=SynWH8103_01392],[protein_id=CRY92120.1],[gene=leuS],[protein=leucine--tRNA ligase],[evalue=0.00000E+00],[locus_tag=SynWH8103_00312],[protein_id=CRY91061.1],[gene=ileS],[protein=Isoleucyl-tRNA synthetase],[evalue=6.92750E-28],[locus_tag=SynWH8103_02757],[protein_id=CRY93436.1],[gene=valS],[protein=Valyl-tRNA synthetase],[evalue=2.83311E-15]
[locus_tag=PMM0890],[protein_id=CAE19349.1],[gene=pgi],[protein=Phosphoglucose isomerase (PGI)],[locus_tag=SynWH8103_01393],[protein_id=CRY92121.1],[gene=None],[protein=phosphoglucose isomerase family protein],[evalue=0.00000E+00]
[locus_tag=PMM0891],[protein_id=CAE19350.1],[gene=purN],[protein=phosphoribosylglycinamide formyltransferase],[locus_tag=SynWH8103_01400],[protein_id=CRY92127.1],[gene=purN],[protein=phosphoribosylglycinamide formyltransferase],[evalue=4.97025E-46],[locus_tag=SynWH8103_02893],[protein_id=CRY93570.1],[gene=purU],[protein=formyltetrahydrofolate deformylase],[evalue=6.39832E-22],[locus_tag=SynWH8103_01329],[protein_id=CRY92058.1],[gene=fmt],[protein=methionyl-tRNA formyltransferase],[evalue=2.29078E-08]
[locus_tag=PMM0892],[protein_id=CAE19351.1],[gene=argC],[protein=N-acetyl-gamma-glutamyl-phosphate reductase],[locus_tag=SynWH8103_01399],[protein_id=CRY92128.1],[gene=argC],[protein=N-acetyl-gamma-glutamyl-phosphate reductase],[evalue=6.32049E-146]
[locus_tag=PMM0893],[protein_id=CAE19352.1],[gene=ribA/ribB],"[protein=possible GTP cyclohydrolase II / 3,4-dihydroxy-2-butanone 4-phosphate synthase]",[locus_tag=SynWH8103_01401],[protein_id=CRY92129.1],[gene=ribA],[protein=GTP cyclohydrolase II],[evalue=0.00000E+00]
[locus_tag=PMM0894],[protein_id=CAE19353.1],[gene=None],[protein=Cyclophilin-type peptidyl-prolyl cis-trans isomerase],[locus_tag=SynWH8103_01402],[protein_id=CRY92130.1],[gene=ppiB],[protein=Peptidyl-prolyl cis-trans isomerase],[evalue=1.78380E-79],[locus_tag=SynWH8103_00778],[protein_id=CRY91517.1],[gene=None],[protein=cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD family protein],[evalue=9.26916E-16],[locus_tag=SynWH8103_00867],[protein_id=CRY91605.1],[gene=None],[protein=cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD family protein],[evalue=2.26235E-09]
[locus_tag=PMM0895],[protein_id=CAE19354.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_01405],[protein_id=CRY92133.1],[gene=None],[protein=conserved hypothetical protein],[evalue=8.79774E-40]
[locus_tag=PMM0896],[protein_id=CAE19355.1],[gene=dnaJ2],[protein=DnaJ2 protein],[locus_tag=SynWH8103_01406],[protein_id=CRY92134.1],[gene=dnaJ],[protein=Chaperone protein dnaJ],[evalue=1.47239E-99],[locus_tag=SynWH8103_02208],[protein_id=CRY92919.1],[gene=dnaJ],[protein=Chaperone DnaJ protein],[evalue=5.71945E-24],[locus_tag=SynWH8103_00022],[protein_id=CRY90780.1],[gene=dnaJ],[protein=Chaperone protein dnaJ],[evalue=7.56577E-13]
[locus_tag=PMM0897],[protein_id=CAE19356.1],[gene=dnaK],"[protein=Molecular chaperone DnaK, heat shock protein hsp70]",[locus_tag=SynWH8103_01407],[protein_id=CRY92135.1],[gene=dnaK2],[protein=chaperone protein DnaK],[evalue=0.00000E+00],[locus_tag=SynWH8103_02897],[protein_id=CRY93574.1],[gene=dnaK],[protein=chaperone protein DnaK],[evalue=0.00000E+00],[locus_tag=SynWH8103_00602],[protein_id=CRY91345.1],[gene=dnaK1],[protein=chaperone protein DnaK],[evalue=2.71872E-13]
[locus_tag=PMM0898],[protein_id=CAE19357.1],[gene=petF],"[protein=ferredoxin, petF-like protein]",[locus_tag=SynWH8103_01413],[protein_id=CRY92140.1],[gene=petF],[protein=2Fe-2S ferredoxin],[evalue=1.78883E-43],[locus_tag=SynWH8103_00576],[protein_id=CRY91319.1],[gene=petF],[protein=2Fe-2S ferredoxin],[evalue=1.15083E-22],[locus_tag=SynWH8103_00617],[protein_id=CRY91359.1],[gene=petF],[protein=2Fe-2S ferredoxin],[evalue=3.36916E-18]
[locus_tag=PMM0899],[protein_id=CAE19358.1],[gene=None],[protein=Possible myo-inositol-1(or 4)-monophosphatase],[locus_tag=SynWH8103_01414],[protein_id=CRY92141.1],[gene=suhB],[protein=inositol-1-monophosphatase],[evalue=1.60616E-108],[locus_tag=SynWH8103_02516],[protein_id=CRY93197.1],[gene=None],[protein=Inositol monophosphatase family protein],[evalue=1.28683E-16],[locus_tag=SynWH8103_02156],[protein_id=CRY92871.1],[gene=None],[protein=inositol monophosphatase family protein],[evalue=2.86864E-12]
[locus_tag=PMM0900],[protein_id=CAE19359.1],[gene=hisZ],[protein=possible Histidyl-tRNA synthetase],[locus_tag=SynWH8103_01415],[protein_id=CRY92142.1],[gene=hisZ],[protein=ATP-phosphorybosyl-transferase regulatory subunit],[evalue=1.25924E-79]
[locus_tag=PMM0901],[protein_id=CAE19360.1],[gene=htpG],[protein=heat shock protein HtpG],[locus_tag=SynWH8103_01417],[protein_id=CRY92144.1],[gene=htpG],[protein=Chaperone protein HtpG],[evalue=0.00000E+00]
[locus_tag=PMM0902],[protein_id=CAE19361.1],"[gene=rpl28, rpmB]",[protein=50S ribosomal protein L28],[locus_tag=SynWH8103_01418],[protein_id=CRY92145.1],[gene=rpmB],[protein=50S ribosomal protein L28],[evalue=4.94368E-39]
[locus_tag=PMM0903],[protein_id=CAE19362.1],[gene=None],[protein=Alkyl hydroperoxide reductase/ Thiol specific antioxidant/ Mal allergens family protein],[locus_tag=SynWH8103_01419],[protein_id=CRY92146.1],[gene=prxQ],[protein=Peroxiredoxin],[evalue=5.66941E-55],[locus_tag=SynWH8103_01146],[protein_id=CRY91880.1],[gene=prxQ],[protein=Peroxiredoxin],[evalue=1.15965E-22],[locus_tag=SynWH8103_02481],[protein_id=CRY93168.1],[gene=prxQ],[protein=peroxiredoxin],[evalue=2.58357E-19]
[locus_tag=PMM0904],[protein_id=CAE19363.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_01427],[protein_id=CRY92154.1],[gene=None],[protein=conserved hypothetical protein],[evalue=2.61041E-27]
[locus_tag=PMM0905],[protein_id=CAE19364.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_01428],[protein_id=CRY92155.1],[gene=None],[protein=uncharacterized conserved membrane protein (DUF3593)],[evalue=7.12214E-17]
[locus_tag=PMM0906],[protein_id=CAE19365.1],[gene=psaK],[protein=Photosystem I PsaK protein (subunit X)],[locus_tag=SynWH8103_01430],[protein_id=CRY92157.1],[gene=psaK],[protein=photosystem I reaction center subunit X],[evalue=5.34423E-35]
[locus_tag=PMM0907],[protein_id=CAE19366.1],[gene=Dxs],[protein=1-deoxy-D-xylulose 5-phosphate synthase],[locus_tag=SynWH8103_01432],[protein_id=CRY92159.1],[gene=dxs],[protein=1-deoxy-D-xylulose-5-phosphate synthase],[evalue=0.00000E+00],[locus_tag=SynWH8103_01190],[protein_id=CRY91921.1],[gene=None],[protein=transketolase],[evalue=6.62309E-14]
[locus_tag=PMM0908],[protein_id=CAE19367.1],[gene=ilvA],[protein=threonine dehydratase],[locus_tag=SynWH8103_01433],[protein_id=CRY92160.1],[gene=ilvA],"[protein=threonine ammonia-lyase, biosynthetic]",[evalue=0.00000E+00]
[locus_tag=PMM0909],[protein_id=CAE19368.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_01434],[protein_id=CRY92161.1],[gene=scpB],[protein=segregation and condensation protein B],[evalue=4.84223E-54]
[locus_tag=PMM0910],[protein_id=CAE19369.1],[gene=None],[protein=conserved hypothetical membrane protein],[locus_tag=SynWH8103_01435],[protein_id=CRY92162.1],[gene=ylmG1],[protein=cell division membrane protein YlmG1 (factor involved in shape determination)],[evalue=3.43804E-30],[locus_tag=SynWH8103_00369],[protein_id=CRY91114.1],[gene=ylmG2],[protein=cell division membrane protein YlmG2],[evalue=7.71383E-09]
[locus_tag=PMM0911],[protein_id=CAE19370.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_01437],[protein_id=CRY92164.1],[gene=None],"[protein=possible pyrophosphatase, MazG family]",[evalue=2.11779E-49]
[locus_tag=PMM0912],[protein_id=CAE19371.1],[gene=pykF],[protein=Pyruvate kinase],[locus_tag=SynWH8103_01438],[protein_id=CRY92165.1],[gene=pyk],[protein=Pyruvate kinase],[evalue=0.00000E+00]
[locus_tag=PMM0913],[protein_id=CAE19372.1],[gene=None],[protein=possible ABC transporter],[locus_tag=SynWH8103_01439],[protein_id=CRY92166.1],[gene=None],[protein=putative ABC efflux system],[evalue=0.00000E+00]
[locus_tag=PMM0914],[protein_id=CAE19373.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_01222],[protein_id=CRY91953.1],[gene=None],[protein=bioY family protein],[evalue=5.25375E-16]
[locus_tag=PMM0915],[protein_id=CAE19374.1],[gene=None],[protein=putative lipoprotein signal peptidase],[locus_tag=SynWH8103_01221],[protein_id=CRY91952.1],[gene=lspA],[protein=signal peptidase II],[evalue=1.09208E-19]
[locus_tag=PMM0916],[protein_id=CAE19375.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_01220],[protein_id=CRY91951.1],[gene=None],[protein=50S ribosome-binding GTPase family protein],[evalue=9.67785E-104],[locus_tag=SynWH8103_00583],[protein_id=CRY91326.1],[gene=None],[protein=small GTP-binding domain protein],[evalue=3.92149E-18]
[locus_tag=PMM0917],[protein_id=CAE19376.1],[gene=None],[protein=Pyridoxal-dependent decarboxylase family protein],[locus_tag=SynWH8103_01219],[protein_id=CRY91950.1],[gene=None],[protein=aminotransferase class-V family protein],[evalue=1.82054E-132]
[locus_tag=PMM0918],[protein_id=CAE19377.1],[gene=None],[protein=putative cytidine/deoxycytidylate deaminase],[locus_tag=SynWH8103_01217],[protein_id=CRY91949.1],[gene=None],[protein=cytidine and deoxycytidylate deaminase zinc-binding region family protein],[evalue=3.19150E-56]
[locus_tag=PMM0919],[protein_id=CAE19378.1],"[gene=spt, agt]",[protein=serine:pyruvate/alanine:glyoxylate aminotransferase],[locus_tag=SynWH8103_01218],[protein_id=CRY91948.1],[gene=None],[protein=alanine--glyoxylate aminotransferase],[evalue=0.00000E+00],[locus_tag=SynWH8103_00046],[protein_id=CRY90803.1],[gene=None],[protein=soluble hydrogenase 42 kDa subunit],[evalue=4.70178E-58]
[locus_tag=PMM0920],[protein_id=CAE19379.1],[gene=glnA],"[protein=Glutamine synthetase, glutamate--ammonia ligase]",[locus_tag=SynWH8103_01215],[protein_id=CRY91946.1],[gene=glnA],"[protein=glutamine synthetase, type I]",[evalue=0.00000E+00]
[locus_tag=PMM0921],[protein_id=CAE19380.1],[gene=None],[protein=SAM (and some other nucleotide) binding motif:Generic methyl-transferase],[locus_tag=SynWH8103_01214],[protein_id=CRY91945.1],[gene=None],[protein=methyltransferase domain protein],[evalue=3.13585E-152],[locus_tag=SynWH8103_02001],[protein_id=CRY92719.1],[gene=None],[protein=ubiE/COQ5 methyltransferase family protein],[evalue=1.75547E-14],[locus_tag=SynWH8103_02619],[protein_id=CRY93298.1],[gene=None],[protein=ubiE/COQ5 methyltransferase family protein],[evalue=5.57315E-12]
[locus_tag=PMM0922],[protein_id=CAE19381.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_01210],[protein_id=CRY91942.1],[gene=None],[protein=conserved hypothetical protein],[evalue=6.71582E-12]
[locus_tag=PMM0923],[protein_id=CAE19382.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_01211],[protein_id=CRY91941.1],[gene=None],"[protein=histidine kinase-, DNA gyrase B-, and HSP90-likeATPase family protein]",[evalue=6.34687E-46]
[locus_tag=PMM0924],[protein_id=CAE19383.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_01209],[protein_id=CRY91939.1],[gene=ycf53],[protein=Ferredoxin-interacting protein Ycf53],[evalue=2.05885E-84]
[locus_tag=PMM0925],[protein_id=CAE19384.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_01207],[protein_id=CRY91938.1],[gene=selU],[protein=tRNA 2-selenouridine synthase],[evalue=7.93078E-100]
[locus_tag=PMM0926],[protein_id=CAE19385.1],[gene=psb28],[protein=possible Photosystem II reaction center Psb28 protein],[locus_tag=SynWH8103_01206],[protein_id=CRY91937.1],[gene=psb28],[protein=photosystem II reaction centre Psb28 protein],[evalue=8.49231E-46]
[locus_tag=PMM0927],[protein_id=CAE19386.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_01205],[protein_id=CRY91936.1],[gene=None],[protein=conserved hypothetical protein],[evalue=3.19227E-69],[locus_tag=SynWH8103_01204],[protein_id=CRY91935.1],[gene=None],[protein=uncharacterized conserved membrane protein],[evalue=3.47448E-16]
[locus_tag=PMM0928],[protein_id=CAE19387.1],[gene=secF],[protein=preprotein translocase subunit],[locus_tag=SynWH8103_01192],[protein_id=CRY91923.1],[gene=secF],[protein=Preprotein translocase SecF subunit],[evalue=1.55044E-85],[locus_tag=SynWH8103_01191],[protein_id=CRY91922.1],[gene=secD],[protein=Preprotein translocase SecD subunit],[evalue=2.21616E-07]
[locus_tag=PMM0929],[protein_id=CAE19388.1],[gene=secD],[protein=preprotein translocase subunit],[locus_tag=SynWH8103_01191],[protein_id=CRY91922.1],[gene=secD],[protein=Preprotein translocase SecD subunit],[evalue=0.00000E+00]
