Locus tag,Protein ID,Gene,Protein name,Hit #1 locus tag,Protein ID,Gene,Protein name,E-value,Hit #2 locus tag,Protein ID,Gene,Protein name,E-value,Hit #3 locus tag,Protein ID,Gene,Protein name,E-value
PMN2A_0303,AAZ57795.1,None,conserved hypothetical protein,WB44_04200,AKN60448.1,None,hypothetical protein,7.22597E-32,,,,,,,,,,
PMN2A_0304,AAZ57796.1,None,alkyl hydroperoxide reductase/thiol specific antioxidant/mal allergens family protein,WB44_04165,AKN60441.1,None,alkyl hydroperoxide reductase,1.33063E-67,WB44_03785,AKN60385.1,None,peroxiredoxin,5.44401E-20,WB44_04890,AKN60556.1,None,alkyl hydroperoxide reductase,3.51033E-19
PMN2A_0305,AAZ57797.1,None,LSU ribosomal protein L28P,WB44_04160,AKN60440.1,None,50S ribosomal protein L28,1.20580E-45,,,,,,,,,,
PMN2A_0306,AAZ57798.1,None,"ATP-binding region, ATPase-like protein",WB44_04155,AKN60439.1,None,molecular chaperone Hsp90,0.00000E+00,,,,,,,,,,
PMN2A_0307,AAZ57799.1,None,histidine--tRNA ligase,WB44_04150,AKN62146.1,None,ATP phosphoribosyltransferase,1.41896E-105,WB44_12355,AKN61755.1,None,histidinol dehydrogenase,9.24096E-16,,,,,
PMN2A_0308,AAZ57800.1,None,inositol-1(or 4)-monophosphatase,WB44_04145,AKN60438.1,None,inositol monophosphatase,2.59288E-109,WB44_09470,AKN62336.1,None,inositol phosphatase,5.78659E-18,WB44_07475,AKN60965.1,None,ammonium transporter,2.32049E-13
PMN2A_0309,AAZ57801.1,None,"phosphate ABC transporter ATP-binding protein, PhoT family",WB44_04130,AKN60436.1,None,phosphate ABC transporter ATP-binding protein,2.35217E-149,WB44_12975,AKN61854.1,None,glycine/betaine ABC transporter ATP-binding protein,1.59622E-32,WB44_03145,AKN60279.1,None,amino acid ABC transporter ATPase,2.38982E-32
PMN2A_0310,AAZ57802.1,None,"phosphate ABC transporter membrane protein 2, PhoT family",WB44_04125,AKN60435.1,None,phosphate ABC transporter permease,1.19844E-110,WB44_04120,AKN60434.1,None,phosphate ABC transporter permease,1.69360E-22,,,,,
PMN2A_0311,AAZ57803.1,None,"phosphate ABC transporter membrane protein 1, PhoT family",WB44_04120,AKN60434.1,None,phosphate ABC transporter permease,2.44673E-171,WB44_04125,AKN60435.1,None,phosphate ABC transporter permease,5.81156E-20,,,,,
PMN2A_0312,AAZ57804.1,None,"molecular chaperone, DnaK",WB44_04115,AKN60433.1,None,molecular chaperone DnaK,0.00000E+00,WB44_11195,AKN61562.1,None,molecular chaperone DnaK,0.00000E+00,WB44_03645,AKN60365.1,None,molecular chaperone DnaK,0.00000E+00
PMN2A_0313,AAZ57805.1,None,"Heat shock protein DnaJ, N-terminal protein",WB44_04110,AKN60432.1,None,molecular chaperone DnaJ,3.86010E-107,WB44_08835,AKN61186.1,None,molecular chaperone DnaJ,8.75798E-30,WB44_11405,AKN61595.1,None,molecular chaperone DnaJ,1.05727E-15
PMN2A_0314,AAZ57806.1,None,conserved hypothetical protein,WB44_04105,AKN60431.1,None,hypothetical protein,2.05198E-61,,,,,,,,,,
PMN2A_0315,AAZ57807.1,None,conserved hypothetical protein,WB44_04100,AKN60430.1,murQ,N-acetylmuramic acid-6-phosphate etherase,2.07729E-109,,,,,,,,,,
PMN2A_0316,AAZ57808.1,None,peptidyl-prolyl cis-trans isomerase,WB44_04090,AKN62145.1,None,cyclophilin,1.15093E-77,WB44_02030,AKN60100.1,None,peptidylprolyl isomerase,5.27674E-18,,,,,
PMN2A_0317,AAZ57809.1,None,"GTP cyclohydrolase II / 3,4-dihydroxy-2-butanone 4-phosphate synthase",WB44_04085,AKN60428.1,None,"3,4-dihydroxy-2-butanone 4-phosphate synthase",0.00000E+00,,,,,,,,,,
PMN2A_0318,AAZ57810.1,None,N-acetyl-gamma-glutamyl-phosphate reductase,WB44_04080,AKN60427.1,argC,N-acetyl-gamma-glutamyl-phosphate reductase,1.98916E-168,,,,,,,,,,
PMN2A_0319,AAZ57811.1,None,formyltetrahydrofolate-dependent phosphoribosylglycinamide formyltransferase,WB44_04075,AKN62144.1,None,phosphoribosylglycinamide formyltransferase,1.73546E-68,WB44_11175,AKN61558.1,None,formyltetrahydrofolate deformylase,7.28482E-25,,,,,
PMN2A_0320,AAZ57812.1,None,glucose-6-phosphate isomerase,WB44_04050,AKN60424.1,pgi,glucose-6-phosphate isomerase,0.00000E+00,,,,,,,,,,
PMN2A_0321,AAZ57813.1,None,leucyl-tRNA synthetase,WB44_04045,AKN62141.1,None,leucyl-tRNA synthetase,0.00000E+00,WB44_10745,AKN62379.1,None,valyl-tRNA synthetase,6.26514E-18,WB44_12840,AKN61831.1,None,isoleucyl-tRNA synthase,1.51784E-14
PMN2A_0322,AAZ57814.1,None,diaminopimelate epimerase,WB44_04015,AKN62140.1,None,diaminopimelate epimerase,1.38422E-95,,,,,,,,,,
PMN2A_0323,AAZ57815.1,None,possible cysteine desulfurase (class-V aminotransferase family),WB44_04010,AKN60418.1,None,cysteine desulfurase,3.16232E-99,WB44_09980,AKN61366.1,None,cysteine desulfurase,1.18760E-51,WB44_09205,AKN61246.1,None,cysteine desulfurase,6.77324E-18
PMN2A_0324,AAZ57816.1,None,conserved hypothetical protein,WB44_04005,AKN62139.1,None,hypothetical protein,1.58362E-48,,,,,,,,,,
PMN2A_0325,AAZ57817.1,None,D-alanyl-D-alanine carboxypeptidase,WB44_03995,AKN60416.1,None,D-Ala-D-Ala carboxypeptidase,2.73443E-70,,,,,,,,,,
PMN2A_0326,AAZ57818.1,None,Phosphopantetheine adenylyltransferase,WB44_03985,AKN60414.1,None,phosphopantetheine adenylyltransferase,4.13410E-78,,,,,,,,,,
PMN2A_0327,AAZ57819.1,None,conserved hypothetical protein,WB44_05065,AKN60586.1,None,diguanylate cyclase,2.55377E-88,WB44_10550,AKN61457.1,None,DeoR faimly transcriptional regulator,1.06005E-13,WB44_10555,AKN61458.1,None,flavin oxidoreductase,1.52120E-13
PMN2A_0328,AAZ57820.1,None,Excinuclease ABC subunit C,WB44_03980,AKN60413.1,None,excinuclease ABC subunit C,0.00000E+00,,,,,,,,,,
PMN2A_0329,AAZ57821.1,None,Conserved hypothetical protein 701,WB44_03965,AKN60411.1,None,membrane protein,1.17309E-84,,,,,,,,,,
PMN2A_0330,AAZ57822.1,None,"phosphoesterase PHP, N-terminal protein",WB44_03960,AKN60410.1,None,phosphoesterase,1.15063E-70,,,,,,,,,,
PMN2A_0331,AAZ57823.1,None,cobaltochelatase CobN subunit,WB44_03950,AKN60409.1,None,cobalt chelatase,0.00000E+00,WB44_03325,AKN60311.1,None,magnesium chelatase,6.77564E-106,,,,,
PMN2A_0332,AAZ57824.1,None,branched chain amino acid aminotransferase apoenzyme,WB44_03945,AKN60408.1,None,branched-chain amino acid aminotransferase,6.70095E-174,,,,,,,,,,
PMN2A_0333,AAZ57825.1,None,methionine synthase (B12-dependent),WB44_03940,AKN60407.1,None,methionine synthase,0.00000E+00,,,,,,,,,,
PMN2A_0334,AAZ57826.1,None,conserved hypothetical,WB44_03930,AKN60405.1,None,hypothetical protein,6.28521E-33,,,,,,,,,,
PMN2A_0335,AAZ57827.1,None,possible ATP adenylyltransferase,WB44_03910,AKN60403.1,None,ATP adenylyltransferase,4.95555E-83,,,,,,,,,,
PMN2A_0337,AAZ57829.1,None,"Heat shock protein DnaJ, N-terminal protein",WB44_03890,AKN60400.1,None,molecular chaperone DnaJ,1.47310E-101,,,,,,,,,,
PMN2A_0338,AAZ57830.1,None,phenylalanyl-tRNA synthetase beta subunit,WB44_03870,AKN60396.1,None,phenylalanyl-tRNA synthetase subunit beta,0.00000E+00,,,,,,,,,,
PMN2A_0339,AAZ57831.1,None,LSU ribosomal protein L33P,WB44_03865,AKN62133.1,None,50S ribosomal protein L33,9.38015E-33,,,,,,,,,,
PMN2A_0340,AAZ57832.1,None,SSU ribosomal protein S18P,WB44_03860,AKN60395.1,None,30S ribosomal protein S18,2.49668E-44,,,,,,,,,,
PMN2A_0341,AAZ57833.1,None,exoribonuclease R/ribonuclease II,WB44_03855,AKN60394.1,None,ribonuclease II,1.54548E-70,,,,,,,,,,
PMN2A_0342,AAZ57834.1,None,methionyl-tRNA synthetase,WB44_03840,AKN60391.1,None,methionyl-tRNA synthetase,0.00000E+00,,,,,,,,,,
PMN2A_0344,AAZ57836.1,None,conserved hypothetical protein,WB44_03830,AKN62131.1,None,hypothetical protein,5.54035E-67,,,,,,,,,,
PMN2A_0345,AAZ57837.1,None,adenosylcobinamide kinase,WB44_03810,AKN60388.1,None,cobinamide kinase,1.58154E-49,,,,,,,,,,
PMN2A_0346,AAZ57838.1,None,putative tRNA/rRNA methyltransferase (SpoU family),WB44_03805,AKN62129.1,None,rRNA methyltransferase,2.59348E-55,,,,,,,,,,
PMN2A_0350,AAZ57842.1,None,conserved hypothetical protein,WB44_06095,AKN60738.1,None,pyridoxamine 5'-phosphate oxidase,1.22833E-47,,,,,,,,,,
PMN2A_0351,AAZ57843.1,None,hypothetical protein,WB44_03790,AKN60386.1,None,hypothetical protein,1.54943E-11,,,,,,,,,,
PMN2A_0352,AAZ57844.1,None,thioredoxin peroxidase,WB44_03785,AKN60385.1,None,peroxiredoxin,1.71688E-124,WB44_04165,AKN60441.1,None,alkyl hydroperoxide reductase,4.15929E-15,WB44_09325,AKN61266.1,None,alkyl hydroperoxide reductase,5.64236E-13
PMN2A_0353,AAZ57845.1,None,membrane protease FtsH catalytic subunit,WB44_03770,AKN62128.1,None,cell division protein FtsH,0.00000E+00,WB44_12935,AKN61846.1,None,cell division protein FtsH,1.04481E-169,WB44_04250,AKN62148.1,None,cell division protein FtsH,9.85522E-166
PMN2A_0354,AAZ57846.1,None,LSU ribosomal protein L32P,WB44_03765,AKN60382.1,None,50S ribosomal protein L32,7.31104E-20,,,,,,,,,,
PMN2A_0356,AAZ57848.1,None,"HAD-superfamily hydrolase subfamily IA, variant 3",WB44_03750,AKN62127.1,None,HAD family hydrolase,1.95854E-60,,,,,,,,,,
PMN2A_0357,AAZ57849.1,None,exonuclease RecJ,WB44_03745,AKN60379.1,None,single-stranded DNA-binding protein,5.61208E-167,,,,,,,,,,
PMN2A_0358,AAZ57850.1,None,putative membrane protein,WB44_03725,AKN60376.1,None,hypothetical protein,7.51574E-35,WB44_03720,AKN60375.1,None,hypothetical protein,1.48226E-17,,,,,
PMN2A_0359,AAZ57851.1,None,conserved hypothetical protein,WB44_03720,AKN60375.1,None,hypothetical protein,1.78240E-31,WB44_03725,AKN60376.1,None,hypothetical protein,2.91763E-20,,,,,
PMN2A_0360,AAZ57852.1,None,RNA binding S1:Cold shock protein,WB44_03715,AKN62125.1,None,organic colvent ABC transporter permease,0.00000E+00,,,,,,,,,,
PMN2A_0361,AAZ57853.1,None,phenylacrylic acid decarboxylase,WB44_03710,AKN62124.1,None,amino acid decarboxylase,1.50586E-92,,,,,,,,,,
PMN2A_0362,AAZ57854.1,None,hypothetical protein,WB44_03705,AKN60374.1,None,hypothetical protein,1.97527E-17,,,,,,,,,,
PMN2A_0363,AAZ57855.1,None,hypothetical protein,WB44_03700,AKN60373.1,None,hypothetical protein,1.23560E-39,,,,,,,,,,
PMN2A_0364,AAZ57856.1,None,"microcin-processing peptidase 2, Unknown type peptidase, MEROPS family U62",WB44_03690,AKN62123.1,None,hypothetical protein,0.00000E+00,,,,,,,,,,
PMN2A_0365,AAZ57857.1,None,possible modulator of DNA gyrase,WB44_03685,AKN60371.1,None,peptidase C69,0.00000E+00,,,,,,,,,,
PMN2A_0366,AAZ57858.1,None,methionyl-tRNA formyltransferase,WB44_03680,AKN60370.1,None,methionyl-tRNA formyltransferase,5.36629E-101,,,,,,,,,,
PMN2A_0367,AAZ57859.1,None,conserved membrane protein TerC,WB44_03655,AKN60367.1,None,membrane protein,8.44297E-73,,,,,,,,,,
PMN2A_0368,AAZ57860.1,None,conserved hypothetical protein,WB44_03650,AKN60366.1,None,hypothetical protein,4.75071E-32,,,,,,,,,,
PMN2A_0369,AAZ57861.1,None,transcription-repair coupling factor,WB44_05455,AKN62192.1,None,transcription-repair coupling factor,0.00000E+00,WB44_03560,AKN60351.1,None,ATP-dependent DNA helicase RecG,1.26626E-67,,,,,
PMN2A_0372,AAZ57864.1,None,SAM-dependent methyltransferase,WB44_06175,AKN62234.1,None,methyltransferase type 11,2.58320E-75,,,,,,,,,,
PMN2A_0373,AAZ57865.1,None,conserved hypothetical protein,WB44_03370,AKN62112.1,None,hypothetical protein,2.80700E-44,,,,,,,,,,
PMN2A_0374,AAZ57866.1,None,hypothetical protein,WB44_03365,AKN60319.1,None,hypothetical protein,4.20329E-40,,,,,,,,,,
PMN2A_0375,AAZ57867.1,None,adenine phosphoribosyltransferase,WB44_03355,AKN60317.1,None,adenine phosphoribosyltransferase,1.38647E-54,,,,,,,,,,
PMN2A_0376,AAZ57868.1,None,conserved hypothetical protein,WB44_03350,AKN60316.1,None,hypothetical protein,2.27139E-13,,,,,,,,,,
PMN2A_0377,AAZ57869.1,None,2-polyprenyl-6-methoxyphenol hydroxylase related enzyme,WB44_03345,AKN60315.1,None,2-octaprenyl-6-methoxyphenol 4-monooxygenase,6.22411E-89,,,,,,,,,,
PMN2A_0378,AAZ57870.1,None,uncharacterized membrane protein,WB44_03335,AKN60313.1,None,hypothetical protein,1.23932E-90,,,,,,,,,,
PMN2A_0379,AAZ57871.1,None,dihydrodipicolinate reductase,WB44_03330,AKN60312.1,None,dihydrodipicolinate reductase,7.59376E-140,,,,,,,,,,
PMN2A_0380,AAZ57872.1,None,cobaltochelatase CobN subunit,WB44_03325,AKN60311.1,None,magnesium chelatase,0.00000E+00,WB44_03950,AKN60409.1,None,cobalt chelatase,1.24731E-104,,,,,
PMN2A_0381,AAZ57873.1,None,Dihydropteroate synthase,WB44_03280,AKN60302.1,None,dihydropteroate synthase,2.92876E-84,,,,,,,,,,
PMN2A_0382,AAZ57874.1,None,triosephosphate isomerase,WB44_03275,AKN60301.1,None,triosephosphate isomerase,2.75986E-127,,,,,,,,,,
PMN2A_0383,AAZ57875.1,None,RNA-binding S4,WB44_03270,AKN60300.1,None,tRNA synthetase RNA-binding protein,3.62765E-18,,,,,,,,,,
PMN2A_0384,AAZ57876.1,None,ATPase,WB44_03265,AKN60299.1,None,multidrug ABC transporter,0.00000E+00,WB44_02700,AKN60207.1,None,ABC transporter,6.10777E-91,WB44_06640,AKN60826.1,None,long-chain fatty acid--CoA ligase,1.06487E-74
PMN2A_0385,AAZ57877.1,None,conserved hypothetical protein,WB44_03260,AKN60298.1,None,hypothetical protein,9.58803E-30,,,,,,,,,,
PMN2A_0387,AAZ57879.1,None,conserved hypothetical protein,WB44_00655,AKN59882.1,None,cytochrome B6,9.31848E-13,,,,,,,,,,
PMN2A_0389,AAZ57881.1,None,conserved hypothetical protein,WB44_00380,AKN59834.1,None,hypothetical protein,6.24390E-41,,,,,,,,,,
PMN2A_0395,AAZ57887.1,None,putative short chain dehydrogenase,WB44_03920,AKN60404.1,None,short-chain dehydrogenase,1.10724E-83,WB44_04405,AKN62152.1,None,short-chain dehydrogenase,4.89492E-14,,,,,
PMN2A_0396,AAZ57888.1,None,conserved hypothetical protein,WB44_01940,AKN60084.1,None,beta-lactamase,7.28979E-86,,,,,,,,,,
PMN2A_0399,AAZ57891.1,None,conserved hypothetical protein,WB44_01875,AKN60073.1,None,SAP domain-containing protein,2.51914E-32,,,,,,,,,,
PMN2A_0403,AAZ57895.1,None,"putative potassium channel, VIC family",WB44_07710,AKN61007.1,None,VIC family potassium channel protein,8.84272E-137,,,,,,,,,,
PMN2A_0410,AAZ57902.1,None,conserved hypothetical protein,WB44_05970,AKN62223.1,None,hypothetical protein,6.16390E-31,,,,,,,,,,
PMN2A_0411,AAZ57903.1,None,AbrB family transciptional regulator,WB44_02255,AKN62081.1,None,AbrB family transcriptional regulator,1.32878E-50,WB44_05915,AKN60710.1,None,AbrB family transcriptional regulator,1.60371E-50,WB44_07650,AKN60997.1,None,transcriptional regulator,1.79861E-18
PMN2A_0413,AAZ57905.1,None,putative NAD-dependent DNA ligase (contains BRCT domain type II),WB44_10670,AKN61476.1,None,DNA ligase,4.80859E-12,,,,,,,,,,
PMN2A_0421,AAZ57913.1,None,conserved hypothetical protein,WB44_03935,AKN60406.1,None,hypothetical protein,3.45838E-46,,,,,,,,,,
PMN2A_0422,AAZ57914.1,None,SAM-dependent methyltransferase,WB44_03435,AKN60330.1,None,SAM-dependent methyltransferase,6.15294E-66,,,,,,,,,,
PMN2A_0426,AAZ57918.1,None,Protein of unknown function DUF77,WB44_02405,AKN60158.1,None,hypothetical protein,3.58712E-41,,,,,,,,,,
PMN2A_0435,AAZ57927.1,None,"regulatory protein, Crp",WB44_04920,AKN60561.1,None,transcriptional regulator,1.12060E-49,WB44_12760,AKN61815.1,None,Global nitrogen regulator,2.61367E-13,,,,,
PMN2A_0436,AAZ57928.1,None,"two component transcriptional regulator, winged helix family",WB44_04925,AKN60562.1,None,alkaline phosphatase,2.27344E-80,WB44_07590,AKN60987.1,None,regulator,8.97624E-52,WB44_11925,AKN61681.1,None,XRE family transcriptional regulator,4.59709E-46
PMN2A_0437,AAZ57929.1,None,histidine kinase,WB44_12500,AKN61772.1,None,hypothetical protein,7.23489E-25,WB44_00595,AKN59873.1,None,histidine kinase,6.18899E-18,WB44_08075,AKN61063.1,None,histidine kinase,4.50485E-17
PMN2A_0440,AAZ57932.1,None,porin-like protein,WB44_04560,AKN62156.1,None,porin,1.84875E-18,,,,,,,,,,
PMN2A_0441,AAZ57933.1,None,"phosphate ABC transporter substrate-binding protein, PhoT family",WB44_04630,AKN60517.1,None,phosphate ABC transporter substrate-binding protein,1.01091E-170,WB44_11190,AKN61561.1,None,phosphate ABC transporter substrate-binding protein,9.33058E-100,WB44_04905,AKN60558.1,None,phosphate ABC transporter substrate-binding protein,1.00420E-92
PMN2A_0443,AAZ57935.1,None,chromate transporter,WB44_04635,AKN60518.1,None,chromate transporter,8.82283E-19,,,,,,,,,,
PMN2A_0444,AAZ57936.1,None,permease of the major facilitator superfamily,WB44_04910,AKN60559.1,None,MFS transporter permease,0.00000E+00,,,,,,,,,,
PMN2A_0445,AAZ57937.1,None,glyceraldehyde-3-phosphate dehydrogenase,WB44_04915,AKN60560.1,None,glyceraldehyde-3-phosphate dehydrogenase,2.63997E-179,WB44_01885,AKN60075.1,None,glyceraldehyde-3-phosphate dehydrogenase,1.84654E-91,WB44_11435,AKN61600.1,None,glyceraldehyde-3-phosphate dehydrogenase,3.81462E-82
PMN2A_0450,AAZ57942.1,None,conserved hypothetical protein,WB44_04430,AKN62154.1,None,hypothetical protein,5.62629E-39,,,,,,,,,,
PMN2A_0456,AAZ57947.1,None,"Conserved hypothetical protein CHP02450, tryptophan-rich",WB44_06170,AKN62233.1,None,hypothetical protein,5.65650E-19,,,,,,,,,,
PMN2A_0464,AAZ57955.1,None,conserved hypothetical protein,WB44_07885,AKN61034.1,None,MAPEG family protein,2.73689E-40,,,,,,,,,,
PMN2A_0473,AAZ57964.1,None,conserved hypothetical protein,WB44_06035,AKN60729.1,None,hypothetical protein,3.47280E-77,,,,,,,,,,
PMN2A_0475,AAZ57966.1,None,uncharacterized membrane protein,WB44_06090,AKN60737.1,None,hypothetical protein,1.77478E-37,,,,,,,,,,
PMN2A_0476,AAZ57967.1,None,conserved hypothetical protein,WB44_04770,AKN62166.1,None,hypothetical protein,7.56110E-13,,,,,,,,,,
PMN2A_0477,AAZ57968.1,None,conserved hypothetical protein,WB44_09035,AKN61219.1,None,hypothetical protein,1.94016E-29,WB44_02845,AKN60233.1,None,hypothetical protein,1.04846E-20,,,,,
PMN2A_0478,AAZ57969.1,None,permease,WB44_03135,AKN60278.1,None,malate transporter,6.52620E-60,,,,,,,,,,
PMN2A_0489,AAZ57980.1,None,conserved hypothetical protein,WB44_06180,AKN60749.1,None,carotene isomerase,0.00000E+00,WB44_02935,AKN60247.1,None,carotene isomerase,3.02593E-72,,,,,
PMN2A_0491,AAZ57982.1,None,conserved hypothetical protein,WB44_05505,AKN62197.1,None,epimerase,7.75858E-65,,,,,,,,,,
PMN2A_0492,AAZ57983.1,None,conserved hypothetical protein,WB44_05960,AKN62222.1,None,glycosyl hydrolase family 57,0.00000E+00,,,,,,,,,,
PMN2A_0496,AAZ57987.1,None,conserved hypothetical protein,WB44_01625,AKN60038.1,None,hypothetical protein,5.15570E-51,,,,,,,,,,
PMN2A_0497,AAZ57988.1,None,conserved hypothetical protein,WB44_06130,AKN60743.1,None,hypothetical protein,1.89327E-19,,,,,,,,,,
PMN2A_0503,AAZ57994.1,None,formate-dependent phosphoribosylglycinamide formyltransferase,WB44_11255,AKN61572.1,purT,phosphoribosylglycinamide formyltransferase,0.00000E+00,WB44_04295,AKN62149.1,None,phosphoribosylaminoimidazole carboxylase,9.19212E-16,,,,,
PMN2A_0511,AAZ58002.1,None,glutamine amidotransferase class-I,WB44_10995,AKN61531.1,None,glutamine amidotransferase,1.83632E-52,,,,,,,,,,
PMN2A_0517,AAZ58008.1,None,conserved hypothetical protein,WB44_06130,AKN60743.1,None,hypothetical protein,1.12617E-22,,,,,,,,,,
PMN2A_0522,AAZ58013.1,None,conserved hypothetical protein,WB44_06115,AKN60741.1,None,hypothetical protein,7.89270E-16,WB44_00375,AKN59833.1,None,hypothetical protein,1.27333E-14,,,,,
PMN2A_0531,AAZ58022.1,None,HAD-superfamily subfamily IA,WB44_08365,AKN62298.1,None,haloacid dehalogenase,3.97890E-97,,,,,,,,,,
PMN2A_0532,AAZ58023.1,None,possible protein of unknown function DUF67,WB44_06040,AKN62227.1,None,hypothetical protein,3.98482E-13,,,,,,,,,,
PMN2A_0536,AAZ58027.1,None,conserved hypothetical protein,WB44_05855,AKN60701.1,None,hypothetical protein,2.96637E-28,,,,,,,,,,
PMN2A_0538,AAZ58029.1,None,uncharacterized YdiU family conserved protein,WB44_02275,AKN60136.1,None,hypothetical protein,0.00000E+00,WB44_10245,AKN61409.1,None,hypothetical protein,1.20257E-26,,,,,
PMN2A_0544,AAZ58035.1,None,conserved hypothetical protein,WB44_01825,AKN60067.1,None,hypothetical protein,1.38059E-21,,,,,,,,,,
PMN2A_0558,AAZ58049.1,None,Photosystem II reaction centre protein PsbA/D1,WB44_06250,AKN60760.1,None,photosystem I reaction center subunit IX,0.00000E+00,WB44_13020,AKN61860.1,None,photosystem I reaction center subunit IX,0.00000E+00,WB44_09695,AKN61318.1,None,Photosystem II D2 protein,2.26708E-45
PMN2A_0559,AAZ58050.1,None,uncharacterized membrane protein,WB44_06090,AKN60737.1,None,hypothetical protein,4.25625E-25,,,,,,,,,,
PMN2A_0560,AAZ58051.1,None,DNA-(apurinic or apyrimidinic site) lyase / endonuclease VIII,WB44_00010,AKN59774.1,None,formamidopyrimidine-DNA glycosylase,2.22481E-14,,,,,,,,,,
PMN2A_0561,AAZ58052.1,None,conserved hypothetical protein,WB44_04360,AKN60475.1,None,PAP fibrillin,3.44627E-30,,,,,,,,,,
PMN2A_0575,AAZ58066.1,None,hypothetical protein,WB44_01875,AKN60073.1,None,SAP domain-containing protein,1.02346E-16,,,,,,,,,,
PMN2A_0579,AAZ58070.1,None,conserved hypothetical protein,WB44_03210,AKN62111.1,None,hypothetical protein,2.08236E-12,,,,,,,,,,
PMN2A_0580,AAZ58071.1,None,conserved hypothetical protein,WB44_08280,AKN62295.1,None,hypothetical protein,4.34534E-19,,,,,,,,,,
PMN2A_0585,AAZ58076.1,None,conserved hypothetical protein,WB44_01625,AKN60038.1,None,hypothetical protein,6.37745E-17,WB44_09035,AKN61219.1,None,hypothetical protein,2.30718E-15,WB44_02845,AKN60233.1,None,hypothetical protein,5.31609E-15
PMN2A_0588,AAZ58079.1,None,conserved hypothetical protein,WB44_05720,AKN60680.1,None,glutaredoxin,9.04985E-63,,,,,,,,,,
PMN2A_0591,AAZ58082.1,None,hypothetical protein,WB44_05940,AKN60715.1,None,hypothetical protein,2.97868E-19,,,,,,,,,,
PMN2A_0594,AAZ58085.1,None,uncharacterized double-stranded beta-helix domain containing conserved protein,WB44_08975,AKN62318.1,None,hypothetical protein,8.81799E-21,WB44_02820,AKN60230.1,None,hypothetical protein,8.34825E-15,WB44_08155,AKN61078.1,None,cupin,7.87385E-14
PMN2A_2095,ABU24019.1,None,Conserved hypothetical protein,WB44_05860,AKN60702.1,None,hypothetical protein,4.62600E-16,,,,,,,,,,
PMN2A_0595,AAZ58086.1,None,conserved hypothetical protein,WB44_04275,AKN60461.1,None,Clp protease ClpS,2.21893E-42,,,,,,,,,,
PMN2A_0597,AAZ58088.1,None,conserved hypothetical protein,WB44_08975,AKN62318.1,None,hypothetical protein,5.70415E-26,WB44_08155,AKN61078.1,None,cupin,3.46354E-11,,,,,
PMN2A_0599,AAZ58090.1,None,ferredoxin,WB44_08440,AKN62302.1,None,ferredoxin,5.87394E-32,WB44_10810,AKN61501.1,None,ferredoxin,4.71008E-16,WB44_08230,AKN61089.1,None,ferredoxin,2.29084E-14
PMN2A_0601,AAZ58092.1,None,ribosomal large subunit pseudouridine synthase F,WB44_02560,AKN62093.1,None,pseudouridine synthase,2.77635E-35,WB44_02070,AKN62072.1,None,pseudouridine synthase,4.89957E-12,,,,,
PMN2A_0607,AAZ58098.1,None,hypothetical protein,WB44_01865,AKN62064.1,None,hypothetical protein,2.91239E-28,,,,,,,,,,
PMN2A_0610,AAZ58101.1,None,hypothetical protein,WB44_00150,AKN59794.1,None,hypothetical protein,1.21395E-14,,,,,,,,,,
PMN2A_0611,AAZ58102.1,None,"amino acid ABC transporter ATP-binding protein, PAAT family",WB44_03145,AKN60279.1,None,amino acid ABC transporter ATPase,2.07396E-123,WB44_12975,AKN61854.1,None,glycine/betaine ABC transporter ATP-binding protein,7.67357E-46,WB44_07595,AKN60988.1,None,macrolide ABC transporter ATP-binding protein,4.21609E-44
PMN2A_0612,AAZ58103.1,None,"amino acid ABC transporter membrane protein 2, PAAT family",WB44_03150,AKN60280.1,None,amino acid ABC transporter permease,4.39492E-110,WB44_03160,AKN60282.1,None,amino acid ABC transporter permease,2.25961E-15,,,,,
PMN2A_0613,AAZ58104.1,None,"amino acid ABC transporter membrane protein 1, PAAT family",WB44_03160,AKN60282.1,None,amino acid ABC transporter permease,9.44585E-122,WB44_03150,AKN60280.1,None,amino acid ABC transporter permease,1.07822E-13,,,,,
PMN2A_0614,AAZ58105.1,None,"amino acid ABC transporter substrate-binding protein, PAAT family",WB44_03165,AKN60283.1,None,amino acid ABC transporter substrate-binding protein,3.13874E-180,,,,,,,,,,
PMN2A_0616,AAZ58107.1,None,conserved hypothetical protein,WB44_02750,AKN60217.1,None,antibiotic biosynthesis monooxygenase,4.05966E-65,,,,,,,,,,
PMN2A_0621,AAZ58112.1,None,hydrogenase accessory membrane protein,WB44_05805,AKN60693.1,None,hydantoin utilization protein,6.17201E-67,,,,,,,,,,
PMN2A_0631,AAZ58122.1,None,putative sulfate transporter,WB44_03175,AKN60285.1,None,sulfate transporter,0.00000E+00,WB44_00005,AKN59773.1,None,sulfate transporter,1.87462E-113,WB44_08845,AKN61188.1,None,Bicarbonate transporter BicA,1.98709E-38
PMN2A_0632,AAZ58123.1,None,protein family PM-2,WB44_01825,AKN60067.1,None,hypothetical protein,2.11135E-11,,,,,,,,,,
PMN2A_0634,AAZ58125.1,None,hypothetical protein,WB44_04450,AKN60489.1,None,hypothetical protein,3.19679E-14,,,,,,,,,,
PMN2A_0635,AAZ58126.1,None,Gid protein,WB44_02925,AKN60245.1,gid,tRNA (uracil-5-)-methyltransferase,0.00000E+00,WB44_10625,AKN61469.1,None,tRNA uridine 5-carboxymethylaminomethyl modification protein,2.52593E-11,,,,,
