Locus tag,Protein ID,Gene,Protein name,Hit #1 locus tag,Protein ID,Gene,Protein name,E-value,Hit #2 locus tag,Protein ID,Gene,Protein name,E-value,Hit #3 locus tag,Protein ID,Gene,Protein name,E-value
PMN2A_0244,AAZ57736.1,None,uncharacterized conserved membrane protein,PMM0981,CAE19440.1,None,conserved hypothetical protein,5.81692E-56,,,,,,,,,,
PMN2A_0245,AAZ57737.1,None,Vng0271c-like protein,PMM0962,CAE19421.1,None,possible Vng0271c,0.00000E+00,,,,,,,,,,
PMN2A_0246,AAZ57738.1,None,"alpha amylase, catalytic subdomain",PMM0961,CAE19420.1,None,Glycoside hydrolase family 13,0.00000E+00,,,,,,,,,,
PMN2A_0247,AAZ57739.1,None,HAD-superfamily hydrolase subfamily IIB:HAD-superfamily hydrolase YedP,PMM0960,CAE19419.1,None,conserved hypothetical protein,3.78080E-90,,,,,,,,,,
PMN2A_0248,AAZ57740.1,None,phosphoribulokinase/uridine kinase family enzyme,PMM0959,CAE19418.1,None,conserved hypothetical protein,3.17991E-80,,,,,,,,,,
PMN2A_0249,AAZ57741.1,None,conserved hypothetical protein,PMM0631,CAE19090.1,None,possible NADH-Ubiquinone/plastoquinone (comple,7.87220E-17,,,,,,,,,,
PMN2A_0250,AAZ57742.1,None,conserved hypothetical protein,PMM1917,CAP16422.1,None,Conserved hypothetical protein,8.56399E-16,,,,,,,,,,
PMN2A_0251,AAZ57743.1,None,possible GRAM domain,PMM0957,CAE19416.1,None,possible GRAM domain,1.71398E-33,,,,,,,,,,
PMN2A_0252,AAZ57744.1,None,Undecaprenyl-diphosphatase,PMM0956,CAE19415.1,None,Bacitracin resistance protein BacA,6.99915E-71,,,,,,,,,,
PMN2A_0254,AAZ57746.1,None,methionine sulfoxide reductase A,PMM0955,CAE19414.1,msrA,Peptide methionine sulfoxide reductase,5.82964E-103,PMM1333,CAE19792.1,None,Peptide methionine sulfoxide reductase,4.64895E-18,,,,,
PMN2A_0256,AAZ57748.1,None,ATPase,PMM0954,CAE19413.1,None,"ABC transporter, multidrug efflux family",0.00000E+00,PMM1099,CAE19558.1,None,"ABC transporter, multidrug efflux family",1.65719E-68,PMM0561,CAE19020.1,None,putative multidrug efflux ABC transporter,2.17758E-64
PMN2A_0257,AAZ57749.1,None,conserved hypothetical protein,PMM0953,CAE19412.1,None,conserved hypothetical protein,9.22356E-28,,,,,,,,,,
PMN2A_0258,AAZ57750.1,None,anthranilate phosphoribosyltransferase,PMM0952,CAE19411.1,trpD/G,putative Anthranilate synthase component II,5.62879E-130,,,,,,,,,,
PMN2A_0259,AAZ57751.1,None,carbamoyl-phosphate synthase small subunit,PMM0951,CAE19410.1,"carA, pyrA",carbamoyl-phosphate synthase small chain,7.36305E-164,PMM0184,CAE18643.1,pabA,para-aminobenzoate synthase component II,5.02653E-15,,,,,
PMN2A_0260,AAZ57752.1,None,anti-anti-sigma regulatory factor,PMM0950,None,None,STAS domain:Anti-sigma factor antagonist,6.80187E-34,,,,,,,,,,
PMN2A_0261,AAZ57753.1,None,conserved hypothetical protein,PMM0949,CAE19408.1,None,conserved hypothetical protein,1.24678E-46,,,,,,,,,,
PMN2A_0262,AAZ57754.1,None,"RNA methyltransferase TrmH, group 3",PMM0948,CAE19407.1,None,tRNA/rRNA methyltransferase,2.50598E-104,,,,,,,,,,
PMN2A_0263,AAZ57755.1,None,conserved hypothetical protein,PMM0947,CAE19406.1,None,conserved hypothetical protein,3.61210E-29,,,,,,,,,,
PMN2A_0264,AAZ57756.1,None,aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit A,PMM0946,CAE19405.1,gatA,Glutamyl-tRNA(Gln) amidotransferase A subunit,0.00000E+00,,,,,,,,,,
PMN2A_0265,AAZ57757.1,None,"DNA polymerase III, alpha subunit",PMM0945,CAE19404.1,dnaE,"DNA polymerase III, alpha subunit",0.00000E+00,,,,,,,,,,
PMN2A_0266,AAZ57758.1,None,hypothetical protein,PMM0944,CAE19403.1,None,conserved hypothetical protein,3.24499E-31,,,,,,,,,,
PMN2A_0267,AAZ57759.1,None,SSU ribosomal protein S15P,PMM0943,CAE19402.1,"rps15, rpsO",30S Ribosomal protein S15,1.62821E-43,,,,,,,,,,
PMN2A_0268,AAZ57760.1,None,Holliday junction DNA helicase subunit RuvA,PMM0942,CAE19401.1,ruvA,putative holliday junction DNA helicase RuvA,1.53892E-35,,,,,,,,,,
PMN2A_0269,AAZ57761.1,None,conserved hypothetical protein,PMM0941,CAE19400.1,None,possible cAMP phosphodiesterases class-II,2.50203E-39,,,,,,,,,,
PMN2A_0270,AAZ57762.1,None,"permease of the drug/metabolite transporter, DMT superfamily",PMM0940,CAE19399.1,None,"Integral membrane protein, DUF6",4.19412E-80,,,,,,,,,,
PMN2A_0271,AAZ57763.1,None,DNA primase,PMM0939,CAE19398.1,None,CHC2 zinc finger:Toprim domain,0.00000E+00,,,,,,,,,,
PMN2A_0273,AAZ57765.1,None,conserved hypothetical protein,PMM0938,CAE19397.1,None,possible Serine hydroxymethyltransferase,9.76478E-35,,,,,,,,,,
PMN2A_0274,AAZ57766.1,None,DNA-directed DNA polymerase,PMM0937,CAE19396.1,umuC,putative UmuC protein,3.51430E-138,,,,,,,,,,
PMN2A_0275,AAZ57767.1,None,"SOS response UmuD protein, Serine peptidase, MEROPS family S24",PMM0936,CAE19395.1,None,putative SOS mutagenesis protein UmuD,4.73859E-50,,,,,,,,,,
PMN2A_0276,AAZ57768.1,None,conserved hypothetical protein,PMM0935,CAE19394.1,None,conserved hypothetical protein,1.01958E-34,,,,,,,,,,
PMN2A_0278,AAZ57770.1,None,dimethyladenosine transferase,PMM0933,CAE19392.1,None,"putative rRNA (adenine-N6,N6)-dimethyltransferase",7.04427E-74,,,,,,,,,,
PMN2A_0279,AAZ57771.1,None,4-diphosphocytidyl-2-C-methyl-D-erythritol kinase,PMM0932,CAE19391.1,ispE,Putative 4-diphosphocytidyl-2C-methyl-D-erythritol kinase (CMK),2.90909E-95,,,,,,,,,,
PMN2A_0280,AAZ57772.1,None,conserved hypothetical protein,PMM0931,CAE19390.1,None,conserved hypothetical protein,6.43501E-31,,,,,,,,,,
PMN2A_0281,AAZ57773.1,None,pyruvate dehydrogenase E1 beta subunit,PMM0930,CAE19389.1,pdhB,Pyruvate dehydrogenase E1 beta subunit,0.00000E+00,PMM0907,CAE19366.1,Dxs,1-deoxy-D-xylulose 5-phosphate synthase,1.33693E-15,PMM1230,CAE19689.1,None,dehydrogenase E1 component beta subunit,1.83244E-14
PMN2A_0282,AAZ57774.1,None,SecD/SecF/SecDF export membrane protein:SecD export membrane protein,PMM0929,CAE19388.1,secD,preprotein translocase subunit,0.00000E+00,,,,,,,,,,
PMN2A_0283,AAZ57775.1,None,protein translocase subunit secF,PMM0928,CAE19387.1,secF,preprotein translocase subunit,5.72890E-79,,,,,,,,,,
PMN2A_0285,AAZ57777.1,None,protein family PM-1,PMM1887,CAP16391.1,None,protein family PM-1,1.62595E-17,PMM0231,CAE18690.1,None,conserved hypothetical protein,9.40839E-14,,,,,
PMN2A_0286,AAZ57778.1,None,putative 4-amino-4-deoxy-L-arabinose transferase and related glycosyltransferases of PMT family,PMM1496,CAE19955.1,None,Dolichyl-phosphate-mannose-protein mannosyltransferase,1.52385E-21,,,,,,,,,,
PMN2A_0287,AAZ57779.1,None,conserved hypothetical membrane protein,PMM0737,CAE19196.1,None,hypothetical membrane protein,9.89234E-26,,,,,,,,,,
PMN2A_0288,AAZ57780.1,None,conserved hypothetical protein,PMM0738,CAE19197.1,None,conserved hypothetical,2.10610E-19,,,,,,,,,,
PMN2A_0289,AAZ57781.1,None,conserved hypothetical protein,PMM0739,CAE19198.1,None,conserved hypothetical protein,8.07709E-29,,,,,,,,,,
PMN2A_0290,AAZ57782.1,None,cytochrome b6-f complex subunit VIII,PMM0740,CAE19199.1,petN,Cytochrome b6-f complex subunit VIII,4.87339E-17,,,,,,,,,,
PMN2A_0291,AAZ57783.1,None,conserved hypothetical protein,PMM0741,CAE19200.1,None,conserved hypothetical protein,4.30715E-50,,,,,,,,,,
PMN2A_0292,AAZ57784.1,None,ATP-dependent Clp protease proteolytic subunit ClpP,PMM0742,CAE19201.1,clpP1,Clp protease subunit,1.38213E-121,PMM1656,CAE20115.1,clpP2,Clp protease proteolytic subunit,1.87948E-91,PMM1314,CAE19773.1,clpP3,Clp protease proteolytic subunit,3.21214E-75
PMN2A_0293,AAZ57785.1,None,membrane protease FtsH catalytic subunit,PMM0743,CAE19202.1,ftsH1,FtsH ATP-dependent protease homolog,0.00000E+00,PMM0226,CAE18685.1,ftsH2,cell division protein FtsH2,0.00000E+00,PMM0854,CAE19313.1,ftsH4,cell division protein FtsH4,6.23086E-167
PMN2A_0294,AAZ57786.1,None,possible ABC transporter,PMM0913,CAE19372.1,None,possible ABC transporter,0.00000E+00,,,,,,,,,,
PMN2A_0295,AAZ57787.1,None,pyruvate kinase,PMM0912,CAE19371.1,pykF,Pyruvate kinase,0.00000E+00,,,,,,,,,,
PMN2A_0296,AAZ57788.1,None,MazG family pyrophosphatase,PMM0911,CAE19370.1,None,conserved hypothetical protein,1.41727E-50,,,,,,,,,,
PMN2A_0297,AAZ57789.1,None,uncharacterized YGGT family conserved membrane protein,PMM0910,CAE19369.1,None,conserved hypothetical membrane protein,9.25453E-30,,,,,,,,,,
PMN2A_0298,AAZ57790.1,None,condensin subunit ScpB,PMM0909,CAE19368.1,None,conserved hypothetical protein,8.92076E-62,,,,,,,,,,
PMN2A_0299,AAZ57791.1,None,L-threonine ammonia-lyase,PMM0908,CAE19367.1,ilvA,threonine dehydratase,0.00000E+00,,,,,,,,,,
PMN2A_0300,AAZ57792.1,None,1-deoxy-D-xylulose-5-phosphate synthase,PMM0907,CAE19366.1,Dxs,1-deoxy-D-xylulose 5-phosphate synthase,0.00000E+00,PMM1236,CAE19695.1,None,unknown,8.15119E-35,PMM0930,CAE19389.1,pdhB,Pyruvate dehydrogenase E1 beta subunit,1.28276E-11
PMN2A_0301,AAZ57793.1,None,photosystem I reaction center subunit PsaK,PMM0906,CAE19365.1,psaK,Photosystem I PsaK protein (subunit X),2.79633E-44,,,,,,,,,,
PMN2A_0302,AAZ57794.1,None,uncharacterized conserved membrane protein,PMM0905,CAE19364.1,None,conserved hypothetical protein,8.45635E-26,,,,,,,,,,
PMN2A_0303,AAZ57795.1,None,conserved hypothetical protein,PMM0904,CAE19363.1,None,conserved hypothetical protein,2.03692E-30,,,,,,,,,,
PMN2A_0304,AAZ57796.1,None,alkyl hydroperoxide reductase/thiol specific antioxidant/mal allergens family protein,PMM0903,CAE19362.1,None,Alkyl hydroperoxide reductase/ Thiol specific antioxidant/ Mal allergens family protein,2.29921E-57,PMM0856,CAE19315.1,tpx,thioredoxin peroxidase,2.56927E-23,PMM0079,CAE18538.1,bcp,putative bacterioferritin comigratory (BCP) protein,3.33771E-22
PMN2A_0305,AAZ57797.1,None,LSU ribosomal protein L28P,PMM0902,CAE19361.1,"rpl28, rpmB",50S ribosomal protein L28,1.54677E-40,,,,,,,,,,
PMN2A_0306,AAZ57798.1,None,"ATP-binding region, ATPase-like protein",PMM0901,CAE19360.1,htpG,heat shock protein HtpG,0.00000E+00,,,,,,,,,,
PMN2A_0307,AAZ57799.1,None,histidine--tRNA ligase,PMM0900,CAE19359.1,hisZ,possible Histidyl-tRNA synthetase,5.51437E-89,,,,,,,,,,
PMN2A_0308,AAZ57800.1,None,inositol-1(or 4)-monophosphatase,PMM0899,CAE19358.1,None,Possible myo-inositol-1(or 4)-monophosphatase,1.77030E-119,PMM0096,CAE18555.1,None,inositol monophosphate family protein,3.10321E-19,PMM1192,CAE19651.1,None,CysQ protein homolog,3.00499E-14
PMN2A_0309,AAZ57801.1,None,"phosphate ABC transporter ATP-binding protein, PhoT family",PMM0725,CAE19184.1,None,"putative phosphate ABC transporter, ATP binding subunit",1.70229E-149,PMM0372,CAE18831.1,None,putative cyanate ABC transporter,7.60751E-24,PMM0803,CAE19262.1,"futC, sfuC","ABC transporter, ATP binding component, possibly iron transporter",1.41489E-23
PMN2A_0310,AAZ57802.1,None,"phosphate ABC transporter membrane protein 2, PhoT family",PMM0724,CAE19183.1,"pstA,phoT",putative phosphate ABC transporter,2.50541E-142,PMM0723,CAE19182.1,"pstC,phoW",putative phosphate ABC transporter,2.03015E-21,,,,,
PMN2A_0311,AAZ57803.1,None,"phosphate ABC transporter membrane protein 1, PhoT family",PMM0723,CAE19182.1,"pstC,phoW",putative phosphate ABC transporter,1.10965E-156,PMM0724,CAE19183.1,"pstA,phoT",putative phosphate ABC transporter,4.67196E-17,,,,,
PMN2A_0312,AAZ57804.1,None,"molecular chaperone, DnaK",PMM0897,CAE19356.1,dnaK,"Molecular chaperone DnaK, heat shock protein hsp70",0.00000E+00,PMM1704,CAE20163.1,dnaK2,"Molecular chaperone DnaK2, heat shock protein hsp70-2",0.00000E+00,PMM1432,CAE19891.1,None,putative DnaK-type molecular chaperone (HSP70 family),1.75831E-11
PMN2A_0313,AAZ57805.1,None,"Heat shock protein DnaJ, N-terminal protein",PMM0896,CAE19355.1,dnaJ2,DnaJ2 protein,3.19378E-121,PMM0017,CAE18476.1,dnaJ,DnaJ protein,5.67120E-14,,,,,
PMN2A_0314,AAZ57806.1,None,conserved hypothetical protein,PMM0895,CAE19354.1,None,conserved hypothetical protein,3.37599E-51,,,,,,,,,,
PMN2A_0316,AAZ57808.1,None,peptidyl-prolyl cis-trans isomerase,PMM0894,CAE19353.1,None,Cyclophilin-type peptidyl-prolyl cis-trans isomerase,1.63956E-78,,,,,,,,,,
PMN2A_0317,AAZ57809.1,None,"GTP cyclohydrolase II / 3,4-dihydroxy-2-butanone 4-phosphate synthase",PMM0893,CAE19352.1,ribA/ribB,"possible GTP cyclohydrolase II / 3,4-dihydroxy-2-butanone 4-phosphate synthase",0.00000E+00,,,,,,,,,,
PMN2A_0318,AAZ57810.1,None,N-acetyl-gamma-glutamyl-phosphate reductase,PMM0892,CAE19351.1,argC,N-acetyl-gamma-glutamyl-phosphate reductase,9.91800E-153,,,,,,,,,,
PMN2A_0319,AAZ57811.1,None,formyltetrahydrofolate-dependent phosphoribosylglycinamide formyltransferase,PMM0891,CAE19350.1,purN,phosphoribosylglycinamide formyltransferase,1.24419E-57,PMM1702,CAE20161.1,purU,formyltetrahydrofolate deformylase,4.40694E-23,,,,,
PMN2A_0320,AAZ57812.1,None,glucose-6-phosphate isomerase,PMM0890,CAE19349.1,pgi,Phosphoglucose isomerase (PGI),0.00000E+00,,,,,,,,,,
PMN2A_0321,AAZ57813.1,None,leucyl-tRNA synthetase,PMM0889,CAE19348.1,leuS,Leucyl-tRNA synthetase,0.00000E+00,PMM0238,CAE18697.1,ileS,Isoleucyl-tRNA synthetase,2.11090E-22,PMM1682,CAE20141.1,valS,Valyl-tRNA synthetase,2.12543E-20
PMN2A_0322,AAZ57814.1,None,diaminopimelate epimerase,PMM0888,CAE19347.1,dapF,Diaminopimelate epimerase,1.23652E-84,,,,,,,,,,
PMN2A_0323,AAZ57815.1,None,possible cysteine desulfurase (class-V aminotransferase family),PMM0887,CAE19346.1,nifS,possible cysteine desulfurase (class-V aminotransferase family),2.83689E-82,PMM0170,CAE18629.1,None,NifS-like aminotransferase class-V,1.68159E-48,PMM0070,CAE18529.1,None,putative cysteine desulfurase or selenocysteine lyase,8.58525E-27
PMN2A_0324,AAZ57816.1,None,conserved hypothetical protein,PMM0886,CAE19345.1,None,conserved hypothetical protein,2.13108E-46,,,,,,,,,,
PMN2A_0325,AAZ57817.1,None,D-alanyl-D-alanine carboxypeptidase,PMM0885,CAE19344.1,"dacB, pbp",putative D-Ala-D-Ala carboxypeptidase 3 (S13) family,6.60765E-49,,,,,,,,,,
PMN2A_0326,AAZ57818.1,None,Phosphopantetheine adenylyltransferase,PMM0884,CAE19343.1,coaD,putative pantetheine-phosphate adenylyltransferase,2.41458E-76,,,,,,,,,,
PMN2A_0327,AAZ57819.1,None,conserved hypothetical protein,PMM0883,CAE19342.1,None,conserved hypothetical protein,8.10486E-86,PMM0042,CAE18501.1,None,flavoprotein,1.68944E-12,PMM0043,CAE18502.1,None,flavoprotein,6.24292E-11
PMN2A_0328,AAZ57820.1,None,Excinuclease ABC subunit C,PMM0882,CAE19341.1,uvrC,Excinuclease ABC subunit C (UvrC),0.00000E+00,,,,,,,,,,
PMN2A_0329,AAZ57821.1,None,Conserved hypothetical protein 701,PMM0881,CAE19340.1,None,conserved hypothetical protein,3.91471E-74,,,,,,,,,,
PMN2A_0330,AAZ57822.1,None,"phosphoesterase PHP, N-terminal protein",PMM0880,CAE19339.1,None,conserved hypothetical protein,3.46505E-63,,,,,,,,,,
PMN2A_0331,AAZ57823.1,None,cobaltochelatase CobN subunit,PMM0879,CAE19338.1,CobN,cobalamin biosynthetic protein CobN,0.00000E+00,PMM0831,CAE19290.1,chlH,"protoporphyrin IX magnesium chelatase, subunit chlH",1.28175E-104,,,,,
PMN2A_0332,AAZ57824.1,None,branched chain amino acid aminotransferase apoenzyme,PMM0878,CAE19337.1,ilvE,putative Branched-chain amino acid aminotransferase,0.00000E+00,,,,,,,,,,
PMN2A_0333,AAZ57825.1,None,methionine synthase (B12-dependent),PMM0877,CAE19336.1,metH,putative methionine synthase,0.00000E+00,,,,,,,,,,
PMN2A_0334,AAZ57826.1,None,conserved hypothetical,PMM0876,CAE19335.1,None,conserved hypothetical,3.23417E-22,,,,,,,,,,
PMN2A_0335,AAZ57827.1,None,possible ATP adenylyltransferase,PMM0874,CAE19333.1,None,possible ATP adenylyltransferase,7.48656E-83,,,,,,,,,,
PMN2A_0337,AAZ57829.1,None,"Heat shock protein DnaJ, N-terminal protein",PMM0873,CAE19332.1,None,possible DnaJ domain,9.89357E-106,,,,,,,,,,
PMN2A_0338,AAZ57830.1,None,phenylalanyl-tRNA synthetase beta subunit,PMM0871,CAE19330.1,pheT,Phenylalanyl-tRNA synthetase beta chain,0.00000E+00,,,,,,,,,,
PMN2A_0339,AAZ57831.1,None,LSU ribosomal protein L33P,PMM0870,CAE19329.1,"rpl33, rpmG",50S Ribosomal protein L33,1.94747E-32,,,,,,,,,,
PMN2A_0340,AAZ57832.1,None,SSU ribosomal protein S18P,PMM0869,CAE19328.1,"rps18, rpsR",30S Ribosomal protein S18,1.65111E-44,,,,,,,,,,
PMN2A_0341,AAZ57833.1,None,exoribonuclease R/ribonuclease II,PMM0868,CAE19327.1,None,probable ribonuclease II,3.09304E-59,,,,,,,,,,
PMN2A_0342,AAZ57834.1,None,methionyl-tRNA synthetase,PMM0867,CAE19326.1,metG,Methionyl-tRNA synthetase,0.00000E+00,,,,,,,,,,
PMN2A_0344,AAZ57836.1,None,conserved hypothetical protein,PMM0865,CAE19324.1,None,conserved hypothetical protein,3.25869E-62,,,,,,,,,,
PMN2A_0345,AAZ57837.1,None,adenosylcobinamide kinase,PMM0863,CAE19322.1,cobU/cobP,putative cobinamide kinase,1.23632E-39,,,,,,,,,,
PMN2A_0346,AAZ57838.1,None,putative tRNA/rRNA methyltransferase (SpoU family),PMM0862,CAE19321.1,None,putative tRNA/rRNA methyltransferase (SpoU family),1.91857E-55,,,,,,,,,,
PMN2A_1962,ABU23896.1,None,Conserved hypothetical protein,PMM1881,CAP16385.1,None,Conserved hypothetical protein,8.00690E-12,,,,,,,,,,
PMN2A_0350,AAZ57842.1,None,conserved hypothetical protein,PMM1358,CAE19817.1,None,conserved hypothetical protein,1.47554E-47,,,,,,,,,,
PMN2A_0352,AAZ57844.1,None,thioredoxin peroxidase,PMM0856,CAE19315.1,tpx,thioredoxin peroxidase,2.28272E-125,PMM0903,CAE19362.1,None,Alkyl hydroperoxide reductase/ Thiol specific antioxidant/ Mal allergens family protein,3.66693E-16,PMM0345,CAE18804.1,None,putative bacterioferritin comigratory protein,2.97967E-12
PMN2A_0353,AAZ57845.1,None,membrane protease FtsH catalytic subunit,PMM0854,CAE19313.1,ftsH4,cell division protein FtsH4,0.00000E+00,PMM0226,CAE18685.1,ftsH2,cell division protein FtsH2,1.92003E-170,PMM0743,CAE19202.1,ftsH1,FtsH ATP-dependent protease homolog,6.69925E-164
PMN2A_0354,AAZ57846.1,None,LSU ribosomal protein L32P,PMM0853,CAE19312.1,"rpl32, rpmF",50S ribosomal protein L32,2.87026E-22,,,,,,,,,,
PMN2A_0356,AAZ57848.1,None,"HAD-superfamily hydrolase subfamily IA, variant 3",PMM0851,CAE19310.1,None,Putative CbbY homolog,8.39548E-51,,,,,,,,,,
PMN2A_0358,AAZ57850.1,None,putative membrane protein,PMM0849,CAE19308.1,None,conserved hypothetical protein,1.46698E-20,PMM0848,CAE19307.1,None,conserved hypothetical protein,3.59398E-20,,,,,
PMN2A_0359,AAZ57851.1,None,conserved hypothetical protein,PMM0848,CAE19307.1,None,conserved hypothetical protein,4.03636E-37,,,,,,,,,,
PMN2A_0360,AAZ57852.1,None,RNA binding S1:Cold shock protein,PMM0847,CAE19306.1,zam,putative acetazolamide conferring resistance protein Zam,1.60221E-137,,,,,,,,,,
PMN2A_0363,AAZ57855.1,None,hypothetical protein,PMM0845,CAE19304.1,None,conserved hypothetical protein,6.05360E-42,,,,,,,,,,
PMN2A_0364,AAZ57856.1,None,"microcin-processing peptidase 2, Unknown type peptidase, MEROPS family U62",PMM0843,CAE19302.1,tldD,putative modulator of DNA gyrase; TldD,0.00000E+00,,,,,,,,,,
PMN2A_0365,AAZ57857.1,None,possible modulator of DNA gyrase,PMM0842,CAE19301.1,pmbA,possible modulator of DNA gyrase,3.20436E-178,,,,,,,,,,
PMN2A_0366,AAZ57858.1,None,methionyl-tRNA formyltransferase,PMM0841,CAE19300.1,fmt,putative Methionyl-tRNA formyltransferase,1.19484E-82,PMM0891,CAE19350.1,purN,phosphoribosylglycinamide formyltransferase,5.96204E-14,,,,,
PMN2A_0367,AAZ57859.1,None,conserved membrane protein TerC,PMM0840,CAE19299.1,None,conserved hypothetical protein,1.17764E-63,,,,,,,,,,
PMN2A_0369,AAZ57861.1,None,transcription-repair coupling factor,PMM0839,CAE19298.1,None,Transcriptional-repair coupling factor,0.00000E+00,PMM0756,CAE19215.1,recG,ATP-dependent DNA helicase recG,5.88408E-72,,,,,
PMN2A_0372,AAZ57864.1,None,SAM-dependent methyltransferase,PMM1168,CAE19627.1,F4P13.20,conserved hypothetical protein,1.22595E-67,,,,,,,,,,
PMN2A_0373,AAZ57865.1,None,conserved hypothetical protein,PMM0837,CAE19296.1,None,conserved hypothetical protein,8.96277E-21,,,,,,,,,,
PMN2A_0374,AAZ57866.1,None,hypothetical protein,PMM0836,CAE19295.1,None,conserved hypothetical protein,1.81293E-22,,,,,,,,,,
PMN2A_0375,AAZ57867.1,None,adenine phosphoribosyltransferase,PMM1122,CAE19581.1,apt,Phosphoribosyl transferase,3.89430E-37,,,,,,,,,,
PMN2A_0376,AAZ57868.1,None,conserved hypothetical protein,PMM0835,CAE19294.1,None,conserved hypothetical protein,2.15273E-11,,,,,,,,,,
PMN2A_0377,AAZ57869.1,None,2-polyprenyl-6-methoxyphenol hydroxylase related enzyme,PMM0834,CAE19293.1,ubiH,possible 2-octaprenyl-6-methoxyphenol 4-monoxygenase; UbiH,6.82395E-69,,,,,,,,,,
PMN2A_0378,AAZ57870.1,None,uncharacterized membrane protein,PMM0833,CAE19292.1,None,conserved hypothetical protein,6.41057E-86,,,,,,,,,,
PMN2A_0379,AAZ57871.1,None,dihydrodipicolinate reductase,PMM0832,CAE19291.1,dapB,Dihydrodipicolinate reductase,2.57333E-126,,,,,,,,,,
PMN2A_0380,AAZ57872.1,None,cobaltochelatase CobN subunit,PMM0831,CAE19290.1,chlH,"protoporphyrin IX magnesium chelatase, subunit chlH",0.00000E+00,PMM0879,CAE19338.1,CobN,cobalamin biosynthetic protein CobN,5.96422E-104,,,,,
PMN2A_0381,AAZ57873.1,None,Dihydropteroate synthase,PMM0830,CAE19289.1,folP,putative dihydropteroate synthase,4.80285E-78,,,,,,,,,,
PMN2A_0382,AAZ57874.1,None,triosephosphate isomerase,PMM0829,CAE19288.1,"tpi, cbbJ",Triosephosphate isomerase,1.32710E-117,,,,,,,,,,
PMN2A_0383,AAZ57875.1,None,RNA-binding S4,PMM0828,CAE19287.1,None,S4 domain,1.79924E-18,,,,,,,,,,
PMN2A_0384,AAZ57876.1,None,ATPase,PMM0827,CAE19286.1,None,"ABC transporter, possibly multidrug efflux",0.00000E+00,PMM1099,CAE19558.1,None,"ABC transporter, multidrug efflux family",1.99364E-83,PMM0561,CAE19020.1,None,putative multidrug efflux ABC transporter,1.03766E-74
PMN2A_0385,AAZ57877.1,None,conserved hypothetical protein,PMM1131,CAE19590.1,None,conserved hypothetical protein,2.52804E-24,PMM0826,CAE19285.1,None,hypothetical,3.05709E-19,,,,,
PMN2A_0386,AAZ57878.1,None,conserved hypothetical protein,PMM1018,CAE19477.1,None,hypothetical,3.35095E-34,PMM0355,CAE18814.1,None,conserved hypothetical protein,5.19408E-16,,,,,
PMN2A_0387,AAZ57879.1,None,conserved hypothetical protein,PMM0429,CAE18888.1,None,conserved hypothetical protein,9.98361E-18,,,,,,,,,,
PMN2A_0388,AAZ57880.1,None,uridine kinase,PMM0989,CAE19448.1,None,ATP/GTP-binding site motif A (P-loop),1.01222E-26,,,,,,,,,,
PMN2A_0389,AAZ57881.1,None,conserved hypothetical protein,PMM1816,CAP16320.1,None,Conserved hypothetical protein,3.16839E-52,,,,,,,,,,
PMN2A_1970,ABU23904.1,None,Conserved hypothetical protein,PMM1825,CAP16329.1,None,Conserved hypothetical protein,1.09262E-23,,,,,,,,,,
PMN2A_0392,AAZ57884.1,None,conserved hypothetical protein,PMM1020,CAE19479.1,None,conserved hypothetical protein,1.21804E-19,,,,,,,,,,
PMN2A_0393,AAZ57885.1,None,delta(12)-fatty acid dehydrogenase,PMM1382,CAE19841.1,None,"fatty acid desaturase, type 2",0.00000E+00,,,,,,,,,,
PMN2A_0394,AAZ57886.1,None,conserved hypothetical protein,PMM0993,CAE19452.1,None,conserved hypothetical protein,3.14279E-77,,,,,,,,,,
PMN2A_0395,AAZ57887.1,None,putative short chain dehydrogenase,PMM0414,CAE18873.1,None,putative short chain dehydrogenase,2.31043E-93,PMM0694,CAE19153.1,None,Short-chain dehydrogenase/reductase (SDR) superfamily,1.57901E-14,,,,,
PMN2A_0396,AAZ57888.1,None,conserved hypothetical protein,PMM1001,CAE19460.1,None,conserved hypothetical protein,2.44607E-82,,,,,,,,,,
PMN2A_0399,AAZ57891.1,None,conserved hypothetical protein,PMM0341,CAE18800.1,None,conserved hypothetical,1.50287E-29,,,,,,,,,,
PMN2A_1976,ABU23909.1,None,Conserved hypothetical protein,PMM1935,CAP16440.1,None,Conserved hypothetical protein,7.89056E-14,,,,,,,,,,
PMN2A_0403,AAZ57895.1,None,"putative potassium channel, VIC family",PMM0704,CAE19163.1,None,"putative potassium channel, VIC family",9.38360E-138,,,,,,,,,,
PMN2A_0407,AAZ57899.1,None,conserved hypothetical protein,PMM0127,CAE18586.1,None,possible Signal peptide binding domain,1.44356E-14,,,,,,,,,,
PMN2A_0408,AAZ57900.1,None,hypothetical protein,PMM0631,CAE19090.1,None,possible NADH-Ubiquinone/plastoquinone (comple,2.29262E-18,,,,,,,,,,
PMN2A_0409,AAZ57901.1,None,conserved hypothetical protein,PMM0733,CAE19192.1,None,conserved hypothetical protein,6.15807E-145,,,,,,,,,,
PMN2A_0410,AAZ57902.1,None,conserved hypothetical protein,PMM0998,CAE19457.1,None,conserved hypothetical protein,1.33294E-47,,,,,,,,,,
