Locus tag,Protein ID,Gene,Protein name,Hit #1 locus tag,Protein ID,Gene,Protein name,E-value,Hit #2 locus tag,Protein ID,Gene,Protein name,E-value,Hit #3 locus tag,Protein ID,Gene,Protein name,E-value
PMN2A_0206,AAZ57698.1,None,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,Syncc8109_0802,AHF63182.1,pgsA,CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase,9.76703E-41,,,,,,,,,,
PMN2A_0207,AAZ57699.1,None,GCN5-related N-acetyltransferase,Syncc8109_1072,AHF63443.1,rimI,putative ribosomal-protein-alanine acetyltransferase,2.71868E-94,,,,,,,,,,
PMN2A_0208,AAZ57700.1,None,conserved hypothetical protein,Syncc8109_1997,AHF64341.1,None,hypothetical protein,3.55013E-28,,,,,,,,,,
PMN2A_0209,AAZ57701.1,None,NAD dependent epimerase/dehydratase,Syncc8109_2290,AHF64616.1,None,hypothetical protein,1.33350E-77,Syncc8109_2088,AHF64426.1,ycf39,putative chaperon-like protein for quinone binding in photosystem II,4.29426E-11,,,,,
PMN2A_0210,AAZ57702.1,None,endonuclease III/Nth,Syncc8109_1172,AHF63542.1,nth,endonuclease III,1.27936E-104,,,,,,,,,,
PMN2A_0211,AAZ57703.1,None,ATPase,Syncc8109_0736,AHF63116.1,futC,ATPase,8.71356E-99,Syncc8109_1252,AHF63620.1,None,ATPase,8.78546E-60,Syncc8109_0562,AHF62949.1,None,ATPase,8.75000E-56
PMN2A_0212,AAZ57704.1,None,ferritin family protein,Syncc8109_1055,AHF63427.1,None,ferritin,9.91548E-60,,,,,,,,,,
PMN2A_0214,AAZ57706.1,None,HTH of cAMP family transcriptional regulator,Syncc8109_1050,AHF63422.1,None,HTH of cAMP family transcriptional regulator,3.13465E-88,,,,,,,,,,
PMN2A_0215,AAZ57707.1,None,chlorophyll a/b binding light harvesting protein PcbD,Syncc8109_1040,AHF63412.1,pcbD,chlorophyll a/b binding light harvesting protein PcbD,1.06281E-123,Syncc8109_2096,AHF64434.1,psbC,photosystem II 44 kDa subunit reaction center protein,1.55962E-45,Syncc8109_0504,AHF62903.1,psbB,photosystem II chlorophyll-binding protein CP47,2.46772E-11
PMN2A_0216,AAZ57708.1,None,conserved hypothetical protein,Syncc8109_2000,AHF64344.1,None,hypothetical protein,8.92080E-62,,,,,,,,,,
PMN2A_0217,AAZ57709.1,None,ATPase,Syncc8109_1179,AHF63549.1,None,ATPase,1.47279E-63,Syncc8109_1252,AHF63620.1,None,ATPase,6.36112E-25,Syncc8109_0669,AHF63054.1,drrA,ATPase,4.12997E-21
PMN2A_0218,AAZ57710.1,None,rieske 2Fe-2S family protein,Syncc8109_0898,AHF63275.1,None,cell death suppressor protein Lls1-like protein,1.05907E-12,,,,,,,,,,
PMN2A_0221,AAZ57713.1,None,UDP-galactose 4-epimerase,Syncc8109_0185,AHF62600.1,galE,UDP-glucose 4-epimerase,1.53200E-138,Syncc8109_0189,AHF62604.1,None,putative nucleotide sugar epimerase,7.98900E-22,Syncc8109_0187,AHF62602.1,None,putative nucleoside-diphosphate sugar epimerase,2.03644E-17
PMN2A_0222,AAZ57714.1,None,asparaginase,Syncc8109_0868,AHF63246.1,None,hypothetical protein,7.63992E-143,,,,,,,,,,
PMN2A_0223,AAZ57715.1,None,conserved hypothetical protein,Syncc8109_0867,AHF63245.1,None,hypothetical protein,7.97973E-43,,,,,,,,,,
PMN2A_0224,AAZ57716.1,None,Iojap-related protein,Syncc8109_0866,AHF63244.1,None,Iojap-related protein,1.22928E-51,,,,,,,,,,
PMN2A_0225,AAZ57717.1,None,uncharacterized membrane protein,Syncc8109_0865,AHF63243.1,None,hypothetical protein,3.48040E-132,,,,,,,,,,
PMN2A_0226,AAZ57718.1,None,carbamoyl-phosphate synthase large subunit,Syncc8109_0864,AHF63242.1,carB,"carbamoyl-phosphate synthase, large subunit",0.00000E+00,,,,,,,,,,
PMN2A_0227,AAZ57719.1,None,Mg-protoporphyrin IX monomethyl ester (oxidative) cyclase,Syncc8109_1357,AHF63720.1,None,Magnesium-protoporphyrin IX monomethyl ester aerobic oxidative cyclase,1.09928E-81,,,,,,,,,,
PMN2A_0228,AAZ57720.1,None,"ferredoxin, PetF like protein",Syncc8109_1263,AHF63631.1,petF,ferredoxin,1.58590E-54,Syncc8109_2266,AHF64592.1,petF1,Ferredoxin (2Fe-2S),3.28069E-18,Syncc8109_2229,AHF64556.1,petF,Ferredoxin,2.08869E-14
PMN2A_0231,AAZ57723.1,None,2-hydroxy-3-oxopropionate reductase,Syncc8109_2569,AHF64876.1,None,3-hydroxyisobutyrate dehydrogenase,5.79172E-97,,,,,,,,,,
PMN2A_0233,AAZ57725.1,None,conserved hypothetical protein,Syncc8109_1515,AHF63876.1,None,hypothetical protein,2.86234E-24,,,,,,,,,,
PMN2A_0234,AAZ57726.1,None,ATPase,Syncc8109_2634,AHF64941.1,None,ATPase,3.98645E-165,Syncc8109_0669,AHF63054.1,drrA,ATPase,4.58813E-30,Syncc8109_1174,AHF63544.1,None,ATPase,7.18738E-21
PMN2A_0235,AAZ57727.1,None,putative multidrug efflux ABC transporter,Syncc8109_2633,AHF64940.1,None,putative multidrug efflux ABC transporter,2.32801E-122,,,,,,,,,,
PMN2A_0236,AAZ57728.1,None,"conserved membrane protein, multidrug efflux associated",Syncc8109_2632,AHF64939.1,None,hypothetical protein,2.57802E-96,,,,,,,,,,
PMN2A_0237,AAZ57729.1,None,"Mn2+ and Fe2+ transporter, NRAMP family",Syncc8109_2606,AHF64913.1,None,putative integral membrane protein,6.93470E-168,,,,,,,,,,
PMN2A_0239,AAZ57731.1,None,putative purine phosphoribosyltransferase related protein,Syncc8109_0719,AHF63099.1,None,putative phosphoribosyltransferase family protein,5.67477E-42,,,,,,,,,,
PMN2A_0243,AAZ57735.1,None,hypothetical protein,Syncc8109_1183,AHF63553.1,None,hypothetical protein,7.08505E-21,,,,,,,,,,
PMN2A_0244,AAZ57736.1,None,uncharacterized conserved membrane protein,Syncc8109_1634,AHF63991.1,None,hypothetical protein,4.24449E-81,,,,,,,,,,
PMN2A_0245,AAZ57737.1,None,Vng0271c-like protein,Syncc8109_2670,AHF64976.1,None,hypothetical protein,0.00000E+00,,,,,,,,,,
PMN2A_0246,AAZ57738.1,None,"alpha amylase, catalytic subdomain",Syncc8109_2669,AHF64975.1,None,"Alpha amylase, catalytic subdomain protein",0.00000E+00,,,,,,,,,,
PMN2A_0247,AAZ57739.1,None,HAD-superfamily hydrolase subfamily IIB:HAD-superfamily hydrolase YedP,Syncc8109_2668,AHF64974.1,yedP,HAD-superfamily hydrolase YedP,1.10347E-81,,,,,,,,,,
PMN2A_0248,AAZ57740.1,None,phosphoribulokinase/uridine kinase family enzyme,Syncc8109_1344,AHF63707.1,None,hypothetical protein,6.45391E-74,,,,,,,,,,
PMN2A_0252,AAZ57744.1,None,Undecaprenyl-diphosphatase,Syncc8109_2427,AHF64738.1,bacA,"undecaprenol kinase, putative",1.42434E-84,,,,,,,,,,
PMN2A_0253,AAZ57745.1,None,conserved hypothetical protein,Syncc8109_1540,AHF63901.1,None,hypothetical protein,1.11616E-12,,,,,,,,,,
PMN2A_0254,AAZ57746.1,None,methionine sulfoxide reductase A,Syncc8109_1538,AHF63899.1,msrA,peptide methionine sulfoxide reductase,6.64386E-117,Syncc8109_2203,AHF64532.1,msrA,peptide methionine sulfoxide reductase,2.37609E-25,,,,,
PMN2A_0255,AAZ57747.1,None,uncharacterized membrane protein,Syncc8109_1535,AHF63896.1,rpaC,putative regulator,1.62401E-38,,,,,,,,,,
PMN2A_0256,AAZ57748.1,None,ATPase,Syncc8109_1534,AHF63895.1,None,ATPase,0.00000E+00,Syncc8109_0860,AHF63238.1,mdlB,ATPase,1.46026E-72,Syncc8109_0984,AHF63358.1,mdlB,ATPase,6.45705E-67
PMN2A_0257,AAZ57749.1,None,conserved hypothetical protein,Syncc8109_0585,AHF62972.1,None,hypothetical protein,1.19138E-24,,,,,,,,,,
PMN2A_0258,AAZ57750.1,None,anthranilate phosphoribosyltransferase,Syncc8109_1533,AHF63894.1,trpD,anthranilate phosphoribosyltransferase,4.99544E-135,,,,,,,,,,
PMN2A_0259,AAZ57751.1,None,carbamoyl-phosphate synthase small subunit,Syncc8109_1532,AHF63893.1,carA,"carbamoyl-phosphate synthase, small subunit",0.00000E+00,,,,,,,,,,
PMN2A_0260,AAZ57752.1,None,anti-anti-sigma regulatory factor,Syncc8109_1531,AHF63892.1,None,"anti-anti-sigma regulatory factor, SpoIIAA",3.42408E-47,,,,,,,,,,
PMN2A_0261,AAZ57753.1,None,conserved hypothetical protein,Syncc8109_1530,AHF63891.1,None,hypothetical protein,1.88618E-52,,,,,,,,,,
PMN2A_0262,AAZ57754.1,None,"RNA methyltransferase TrmH, group 3",Syncc8109_1529,AHF63890.1,None,"RNA methyltransferase TrmH, group 3",1.43384E-138,Syncc8109_1908,AHF64253.1,None,tRNA (guanosine-2'-O-)-methyltransferase,6.12413E-14,,,,,
PMN2A_0263,AAZ57755.1,None,conserved hypothetical protein,Syncc8109_1528,AHF63889.1,None,hypothetical protein,6.08068E-33,,,,,,,,,,
PMN2A_0264,AAZ57756.1,None,aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit A,Syncc8109_1527,AHF63888.1,gatA,"glutamyl-tRNA(Gln) amidotransferase, A subunit",0.00000E+00,,,,,,,,,,
PMN2A_0265,AAZ57757.1,None,"DNA polymerase III, alpha subunit",Syncc8109_1526,AHF63887.1,dnaE,"DNA polymerase III, alpha subunit",0.00000E+00,,,,,,,,,,
PMN2A_0266,AAZ57758.1,None,hypothetical protein,Syncc8109_1525,AHF63886.1,None,hypothetical protein,5.55157E-39,,,,,,,,,,
PMN2A_0267,AAZ57759.1,None,SSU ribosomal protein S15P,Syncc8109_1524,AHF63885.1,rps15,ribosomal protein S15,3.94152E-47,,,,,,,,,,
PMN2A_0268,AAZ57760.1,None,Holliday junction DNA helicase subunit RuvA,Syncc8109_1523,AHF63884.1,ruvA,"DNA recombination protein, RuvA",6.98492E-50,,,,,,,,,,
PMN2A_0270,AAZ57762.1,None,"permease of the drug/metabolite transporter, DMT superfamily",Syncc8109_1521,AHF63882.1,None,hypothetical protein,1.36992E-100,,,,,,,,,,
PMN2A_0271,AAZ57763.1,None,DNA primase,Syncc8109_1520,AHF63881.1,dnaG,DNA primase,0.00000E+00,,,,,,,,,,
PMN2A_0272,AAZ57764.1,None,conserved hypothetical protein,Syncc8109_1518,AHF63879.1,None,hypothetical protein,3.79108E-23,,,,,,,,,,
PMN2A_0274,AAZ57766.1,None,DNA-directed DNA polymerase,Syncc8109_1517,AHF63878.1,umuC,DNA-directed DNA polymerase,4.41951E-151,,,,,,,,,,
PMN2A_0275,AAZ57767.1,None,"SOS response UmuD protein, Serine peptidase, MEROPS family S24",Syncc8109_1516,AHF63877.1,umuD,putative SOS mutagenesis protein UmuD,2.23929E-51,,,,,,,,,,
PMN2A_0276,AAZ57768.1,None,conserved hypothetical protein,Syncc8109_1512,AHF63873.1,None,hypothetical protein,3.00305E-56,,,,,,,,,,
PMN2A_0277,AAZ57769.1,None,conserved hypothetical protein,Syncc8109_1511,AHF63872.1,None,hypothetical protein,2.32145E-19,,,,,,,,,,
PMN2A_0278,AAZ57770.1,None,dimethyladenosine transferase,Syncc8109_1496,AHF63857.1,ksgA,dimethyladenosine transferase,3.83612E-103,,,,,,,,,,
PMN2A_0279,AAZ57771.1,None,4-diphosphocytidyl-2-C-methyl-D-erythritol kinase,Syncc8109_1495,AHF63856.1,ispE,4-diphosphocytidyl-2C-methyl-D-erythritol kinase,2.68476E-108,,,,,,,,,,
PMN2A_0280,AAZ57772.1,None,conserved hypothetical protein,Syncc8109_1494,AHF63855.1,None,hypothetical protein,1.35813E-29,,,,,,,,,,
PMN2A_0281,AAZ57773.1,None,pyruvate dehydrogenase E1 beta subunit,Syncc8109_1491,AHF63853.1,pdhB,pyruvate dehydrogenase E1 beta subunit,0.00000E+00,Syncc8109_1246,AHF63614.1,Dxs,deoxyxylulose-5-phosphate synthase,8.65536E-16,,,,,
PMN2A_0282,AAZ57774.1,None,SecD/SecF/SecDF export membrane protein:SecD export membrane protein,Syncc8109_1490,AHF63852.1,secD,protein-export membrane protein SecD,0.00000E+00,,,,,,,,,,
PMN2A_0283,AAZ57775.1,None,protein translocase subunit secF,Syncc8109_1489,AHF63851.1,secF,SecF protein,5.92760E-108,,,,,,,,,,
PMN2A_0285,AAZ57777.1,None,protein family PM-1,Syncc8109_0298,AHF62708.1,None,hypothetical protein,1.13123E-16,,,,,,,,,,
PMN2A_0286,AAZ57778.1,None,putative 4-amino-4-deoxy-L-arabinose transferase and related glycosyltransferases of PMT family,Syncc8109_2478,AHF64786.1,arnT,PMT family 4-amino-4-deoxy-L-arabinose transferase/ glycosyltransferase,1.31261E-43,,,,,,,,,,
PMN2A_0288,AAZ57780.1,None,conserved hypothetical protein,Syncc8109_1636,AHF63993.1,None,hypothetical protein,2.58433E-21,,,,,,,,,,
PMN2A_0289,AAZ57781.1,None,conserved hypothetical protein,Syncc8109_1230,AHF63598.1,None,hypothetical protein,5.93740E-26,,,,,,,,,,
PMN2A_0290,AAZ57782.1,None,cytochrome b6-f complex subunit VIII,Syncc8109_1233,AHF63601.1,petN,cytochrome b6-f complex subunit VIII,4.73046E-16,,,,,,,,,,
PMN2A_0291,AAZ57783.1,None,conserved hypothetical protein,Syncc8109_1236,AHF63604.1,None,Thf1-like protein,1.47339E-51,,,,,,,,,,
PMN2A_0292,AAZ57784.1,None,ATP-dependent Clp protease proteolytic subunit ClpP,Syncc8109_1237,AHF63605.1,clpP1,"ATP-dependent Clp protease, proteolytic subunit ClpP",4.86453E-130,Syncc8109_0069,AHF62494.1,clpP2,"ATP-dependent Clp protease, proteolytic subunit ClpP",3.25957E-92,Syncc8109_1888,AHF64236.1,clpP3,Endopeptidase Clp,2.70612E-75
PMN2A_0293,AAZ57785.1,None,membrane protease FtsH catalytic subunit,Syncc8109_1238,AHF63606.1,ftsH1,ATP-dependent metalloprotease FtsH,0.00000E+00,Syncc8109_0306,AHF62715.1,ftsH2,ATP-dependent metalloprotease FtsH,0.00000E+00,Syncc8109_1341,AHF63704.1,ftsH,ATP-dependent metalloprotease FtsH,0.00000E+00
PMN2A_0294,AAZ57786.1,None,possible ABC transporter,Syncc8109_1239,AHF63607.1,None,putative ABC transporter,0.00000E+00,,,,,,,,,,
PMN2A_0295,AAZ57787.1,None,pyruvate kinase,Syncc8109_1240,AHF63608.1,pykF,pyruvate kinase,0.00000E+00,,,,,,,,,,
PMN2A_0296,AAZ57788.1,None,MazG family pyrophosphatase,Syncc8109_1241,AHF63609.1,None,hypothetical protein,7.17562E-58,,,,,,,,,,
PMN2A_0297,AAZ57789.1,None,uncharacterized YGGT family conserved membrane protein,Syncc8109_1243,AHF63611.1,None,hypothetical protein,2.67089E-29,,,,,,,,,,
PMN2A_0298,AAZ57790.1,None,condensin subunit ScpB,Syncc8109_1244,AHF63612.1,None,putative transcriptional regulator,1.14239E-74,,,,,,,,,,
PMN2A_0299,AAZ57791.1,None,L-threonine ammonia-lyase,Syncc8109_1245,AHF63613.1,ilvA,"threonine dehydratase, biosynthetic",0.00000E+00,,,,,,,,,,
PMN2A_0300,AAZ57792.1,None,1-deoxy-D-xylulose-5-phosphate synthase,Syncc8109_1246,AHF63614.1,Dxs,deoxyxylulose-5-phosphate synthase,0.00000E+00,Syncc8109_1491,AHF63853.1,pdhB,pyruvate dehydrogenase E1 beta subunit,1.78630E-12,,,,,
PMN2A_0301,AAZ57793.1,None,photosystem I reaction center subunit PsaK,Syncc8109_1248,AHF63616.1,psaK,putative photosystem I reaction center subunit X (PsaK),5.60945E-28,,,,,,,,,,
PMN2A_0302,AAZ57794.1,None,uncharacterized conserved membrane protein,Syncc8109_1249,AHF63617.1,None,hypothetical protein,3.55927E-23,,,,,,,,,,
PMN2A_0303,AAZ57795.1,None,conserved hypothetical protein,Syncc8109_1250,AHF63618.1,None,hypothetical protein,2.16348E-30,,,,,,,,,,
PMN2A_0304,AAZ57796.1,None,alkyl hydroperoxide reductase/thiol specific antioxidant/mal allergens family protein,Syncc8109_1257,AHF63625.1,None,Twin-arginine translocation pathway signal,9.09292E-56,Syncc8109_1547,AHF63907.1,None,putative bacterioferritin comigratory protein,1.51250E-21,Syncc8109_2389,AHF64706.1,bcp,putative bacterioferritin comigratory (BCP) protein,1.58695E-19
PMN2A_0305,AAZ57797.1,None,LSU ribosomal protein L28P,Syncc8109_1258,AHF63626.1,rpmB,LSU ribosomal protein L28P,1.36436E-46,,,,,,,,,,
PMN2A_0306,AAZ57798.1,None,"ATP-binding region, ATPase-like protein",Syncc8109_1259,AHF63627.1,htpG,"ATP-binding region, ATPase-like protein",0.00000E+00,,,,,,,,,,
PMN2A_0307,AAZ57799.1,None,histidine--tRNA ligase,Syncc8109_1261,AHF63629.1,None,ATP phosphoribosyltransferase regulatory subunit,4.09926E-125,Syncc8109_0186,AHF62601.1,hisS,histidyl-tRNA synthetase,6.18814E-13,,,,,
PMN2A_0308,AAZ57800.1,None,inositol-1(or 4)-monophosphatase,Syncc8109_1262,AHF63630.1,None,Inositol-1(or 4)-monophosphatase,3.74634E-118,Syncc8109_2424,AHF64735.1,None,inositol monophosphate family protein,3.22252E-16,Syncc8109_0628,AHF63013.1,cysQ,CysQ protein-like protein,2.26217E-13
PMN2A_0309,AAZ57801.1,None,"phosphate ABC transporter ATP-binding protein, PhoT family",Syncc8109_1265,AHF63632.1,None,Phosphate transport system permease protein 1,3.99680E-153,Syncc8109_0880,AHF63257.1,glnQ,ATPase,8.64586E-34,Syncc8109_1252,AHF63620.1,None,ATPase,3.24461E-23
PMN2A_0310,AAZ57802.1,None,"phosphate ABC transporter membrane protein 2, PhoT family",Syncc8109_1266,AHF63633.1,pstA,Phosphate transport system permease protein 2,8.06950E-111,Syncc8109_1267,AHF63634.1,pstC,"Phosphate ABC transporter, permease protein PstC",5.37017E-24,,,,,
PMN2A_0311,AAZ57803.1,None,"phosphate ABC transporter membrane protein 1, PhoT family",Syncc8109_1267,AHF63634.1,pstC,"Phosphate ABC transporter, permease protein PstC",3.28627E-155,Syncc8109_1266,AHF63633.1,pstA,Phosphate transport system permease protein 2,3.13376E-17,,,,,
PMN2A_0312,AAZ57804.1,None,"molecular chaperone, DnaK",Syncc8109_1268,AHF63635.1,dnaK,"molecular chaperone DnaK, heat shock protein HSP70",0.00000E+00,Syncc8109_2744,AHF65050.1,dnaK,Heat shock protein Hsp70,0.00000E+00,,,,,
PMN2A_0313,AAZ57805.1,None,"Heat shock protein DnaJ, N-terminal protein",Syncc8109_1269,AHF63636.1,dnaJ2,Heat shock protein DnaJ-like protein,2.31343E-108,Syncc8109_0558,AHF62945.1,dnaJ3,Heat shock protein DnaJ-like protein,6.93131E-32,Syncc8109_0023,AHF62449.1,dnaJ,Heat shock protein DnaJ,1.27705E-14
PMN2A_0314,AAZ57806.1,None,conserved hypothetical protein,Syncc8109_1270,AHF63637.1,None,hypothetical protein,3.93862E-50,,,,,,,,,,
PMN2A_0315,AAZ57807.1,None,conserved hypothetical protein,Syncc8109_1271,AHF63638.1,None,Glucokinase regulatory-like protein,8.98934E-100,,,,,,,,,,
PMN2A_0316,AAZ57808.1,None,peptidyl-prolyl cis-trans isomerase,Syncc8109_1273,AHF63640.1,None,Peptidylprolyl isomerase,4.55394E-75,Syncc8109_2093,AHF64431.1,None,"putative peptidyl-prolyl cis-trans isomerase, cyclophilin type",4.52444E-19,,,,,
PMN2A_0317,AAZ57809.1,None,"GTP cyclohydrolase II / 3,4-dihydroxy-2-butanone 4-phosphate synthase",Syncc8109_1274,AHF63641.1,ribA/ribB,"3,4-dihydroxy-2-butanone 4-phosphate synthase",0.00000E+00,,,,,,,,,,
PMN2A_0318,AAZ57810.1,None,N-acetyl-gamma-glutamyl-phosphate reductase,Syncc8109_1276,AHF63643.1,argC,N-acetyl-gamma-glutamyl-phosphate reductase,2.11766E-169,,,,,,,,,,
PMN2A_0319,AAZ57811.1,None,formyltetrahydrofolate-dependent phosphoribosylglycinamide formyltransferase,Syncc8109_1277,AHF63644.1,purN,phosphoribosylglycinamide formyltransferase,2.21663E-65,Syncc8109_2741,AHF65047.1,purU,formyltetrahydrofolate deformylase,5.64704E-29,,,,,
PMN2A_0320,AAZ57812.1,None,glucose-6-phosphate isomerase,Syncc8109_1284,AHF63651.1,pgi,glucose-6-phosphate isomerase,0.00000E+00,,,,,,,,,,
PMN2A_0321,AAZ57813.1,None,leucyl-tRNA synthetase,Syncc8109_1285,AHF63652.1,leuS,leucyl-tRNA synthetase,0.00000E+00,Syncc8109_2635,AHF64942.1,valS,valyl-tRNA synthetase,3.32207E-17,Syncc8109_0284,AHF62695.1,ileS,isoleucyl-tRNA synthetase,2.55815E-14
PMN2A_0322,AAZ57814.1,None,diaminopimelate epimerase,Syncc8109_1287,AHF63654.1,dapF,diaminopimelate epimerase,3.25951E-93,,,,,,,,,,
PMN2A_0323,AAZ57815.1,None,possible cysteine desulfurase (class-V aminotransferase family),Syncc8109_1288,AHF63655.1,nifS,putative cysteine desulfurase (class-V aminotransferase family),8.52203E-93,Syncc8109_2540,AHF64847.1,nifS,NifS-like aminotransferase class-V,1.21257E-50,Syncc8109_2363,AHF64682.1,None,"cysteine desulfurase, SufS subfamily",3.73949E-18
PMN2A_0324,AAZ57816.1,None,conserved hypothetical protein,Syncc8109_1289,AHF63656.1,None,hypothetical protein,3.62294E-36,,,,,,,,,,
PMN2A_0325,AAZ57817.1,None,D-alanyl-D-alanine carboxypeptidase,Syncc8109_1291,AHF63658.1,dacB,D-alanyl-D-alanine carboxypeptidase/D-alanyl-D-alanine-endopeptidase,1.96925E-67,,,,,,,,,,
PMN2A_0326,AAZ57818.1,None,Phosphopantetheine adenylyltransferase,Syncc8109_1293,AHF63660.1,coaD,coenzyme A biosynthesis protein,2.22463E-77,,,,,,,,,,
PMN2A_0327,AAZ57819.1,None,conserved hypothetical protein,Syncc8109_1294,AHF63661.1,None,hypothetical protein,6.35758E-90,Syncc8109_2608,AHF64915.1,fpaA,putative flavoprotein,5.42766E-17,Syncc8109_2607,AHF64914.1,fpaA,flavoprotein,5.52413E-13
PMN2A_0328,AAZ57820.1,None,Excinuclease ABC subunit C,Syncc8109_1295,AHF63662.1,uvrC,"excinuclease ABC, C subunit",0.00000E+00,,,,,,,,,,
PMN2A_0329,AAZ57821.1,None,Conserved hypothetical protein 701,Syncc8109_1298,AHF63665.1,None,hypothetical protein,1.71664E-86,,,,,,,,,,
PMN2A_0330,AAZ57822.1,None,"phosphoesterase PHP, N-terminal protein",Syncc8109_1299,AHF63666.1,None,Phosphoesterase PHP-like protein,2.37985E-70,,,,,,,,,,
PMN2A_0331,AAZ57823.1,None,cobaltochelatase CobN subunit,Syncc8109_1301,AHF63668.1,CobN,"Cobaltochelatase, CobN subunit",0.00000E+00,Syncc8109_0855,AHF63233.1,chlH,"Magnesium-chelatase, subunit H",1.03085E-103,,,,,
PMN2A_0332,AAZ57824.1,None,branched chain amino acid aminotransferase apoenzyme,Syncc8109_1302,AHF63669.1,ilvE,branched-chain amino acid aminotransferase,4.64921E-177,,,,,,,,,,
PMN2A_0333,AAZ57825.1,None,methionine synthase (B12-dependent),Syncc8109_1303,AHF63670.1,metH,5-methyltetrahydrofolate--homocysteine methyltransferase,0.00000E+00,,,,,,,,,,
PMN2A_0334,AAZ57826.1,None,conserved hypothetical,Syncc8109_1306,AHF63673.1,None,hypothetical protein,2.18079E-33,,,,,,,,,,
PMN2A_0335,AAZ57827.1,None,possible ATP adenylyltransferase,Syncc8109_1310,AHF63677.1,None,putative ATP adenylyltransferase,5.51537E-80,,,,,,,,,,
PMN2A_0337,AAZ57829.1,None,"Heat shock protein DnaJ, N-terminal protein",Syncc8109_1316,AHF63683.1,dnaJ,putative DnaJ domain protein,2.32152E-102,,,,,,,,,,
PMN2A_0338,AAZ57830.1,None,phenylalanyl-tRNA synthetase beta subunit,Syncc8109_1323,AHF63687.1,pheT,"phenylalanyl-tRNA synthetase, beta subunit",0.00000E+00,,,,,,,,,,
PMN2A_0339,AAZ57831.1,None,LSU ribosomal protein L33P,Syncc8109_1324,AHF63688.1,rpl33,50S ribosomal protein L33,1.56557E-29,,,,,,,,,,
PMN2A_0340,AAZ57832.1,None,SSU ribosomal protein S18P,Syncc8109_1325,AHF63689.1,rpsR,30S ribosomal protein S18,2.08409E-44,,,,,,,,,,
PMN2A_0341,AAZ57833.1,None,exoribonuclease R/ribonuclease II,Syncc8109_1326,AHF63690.1,None,putative ribonuclease II,1.84646E-77,,,,,,,,,,
PMN2A_0342,AAZ57834.1,None,methionyl-tRNA synthetase,Syncc8109_1328,AHF63692.1,metG,methionyl-tRNA synthetase,0.00000E+00,,,,,,,,,,
PMN2A_0344,AAZ57836.1,None,conserved hypothetical protein,Syncc8109_1330,AHF63694.1,None,hypothetical protein,1.30065E-69,,,,,,,,,,
PMN2A_0345,AAZ57837.1,None,adenosylcobinamide kinase,Syncc8109_1334,AHF63698.1,cobU/cobP,putative cobinamide kinase,8.00648E-47,,,,,,,,,,
PMN2A_0346,AAZ57838.1,None,putative tRNA/rRNA methyltransferase (SpoU family),Syncc8109_1335,AHF63699.1,spoU,putative tRNA/rRNA methyltransferase (SpoU family),3.13741E-48,,,,,,,,,,
PMN2A_0350,AAZ57842.1,None,conserved hypothetical protein,Syncc8109_0913,AHF63290.1,None,hypothetical protein,1.14545E-43,,,,,,,,,,
PMN2A_0351,AAZ57843.1,None,hypothetical protein,Syncc8109_1338,AHF63701.1,None,hypothetical protein,3.04024E-13,,,,,,,,,,
PMN2A_0352,AAZ57844.1,None,thioredoxin peroxidase,Syncc8109_1339,AHF63702.1,tpx,thioredoxin peroxidase,5.51995E-125,Syncc8109_1257,AHF63625.1,None,Twin-arginine translocation pathway signal,1.42412E-13,Syncc8109_2389,AHF64706.1,bcp,putative bacterioferritin comigratory (BCP) protein,2.85145E-13
PMN2A_0353,AAZ57845.1,None,membrane protease FtsH catalytic subunit,Syncc8109_1341,AHF63704.1,ftsH,ATP-dependent metalloprotease FtsH,0.00000E+00,Syncc8109_1238,AHF63606.1,ftsH1,ATP-dependent metalloprotease FtsH,2.99705E-169,Syncc8109_0306,AHF62715.1,ftsH2,ATP-dependent metalloprotease FtsH,3.38289E-166
PMN2A_0354,AAZ57846.1,None,LSU ribosomal protein L32P,Syncc8109_1343,AHF63706.1,rpl32,50S ribosomal protein L32,4.25853E-19,,,,,,,,,,
PMN2A_0356,AAZ57848.1,None,"HAD-superfamily hydrolase subfamily IA, variant 3",Syncc8109_1346,AHF63709.1,None,"HAD-superfamily hydrolase subfamily IA, variant 3",3.95184E-53,,,,,,,,,,
PMN2A_0357,AAZ57849.1,None,exonuclease RecJ,Syncc8109_1347,AHF63710.1,recJ,single-stranded-DNA-specific exonuclease RecJ,1.39086E-164,,,,,,,,,,
PMN2A_0358,AAZ57850.1,None,putative membrane protein,Syncc8109_1350,AHF63713.1,None,hypothetical protein,4.78511E-36,Syncc8109_1351,AHF63714.1,None,hypothetical protein,8.31663E-19,,,,,
PMN2A_0359,AAZ57851.1,None,conserved hypothetical protein,Syncc8109_1351,AHF63714.1,None,hypothetical protein,2.92065E-31,Syncc8109_1350,AHF63713.1,None,hypothetical protein,5.31621E-23,,,,,
PMN2A_0360,AAZ57852.1,None,RNA binding S1:Cold shock protein,Syncc8109_1353,AHF63716.1,zam,RNA binding S1,0.00000E+00,,,,,,,,,,
