[locus_tag=PMT_0001],[protein_id=CAE20176.1],[gene=dnaN],"[protein=DNA polymerase III, beta chain]",[locus_tag=SynWH8103_00001],[protein_id=CRY90759.1],[gene=dnaN],"[protein=DNA polymerase III, beta subunit]",[evalue=0.00000E+00]
[locus_tag=PMT_1248],[protein_id=CAE21423.1],[gene=tal],[protein=Transaldolase],[locus_tag=SynWH8103_02013],[protein_id=CRY92731.1],[gene=tal],[protein=Transaldolase],[evalue=0.00000E+00]
[locus_tag=PMT_1249],[protein_id=CAE21424.1],[gene=ftsI],[protein=putative peptidoglycan synthetase (pbp transpeptidase domain)],[locus_tag=SynWH8103_02014],[protein_id=CRY92732.1],[gene=ftsI],[protein=transpeptidase involved in septal peptidoglycan ynthesis (peptidoglycan synthetase precursor)],[evalue=0.00000E+00],[locus_tag=SynWH8103_00051],[protein_id=CRY90808.1],[gene=mrdA],[protein=transpeptidase involved in septal peptidoglycan ynthesis (peptidoglycan synthetase precursor)],[evalue=1.76388E-25]
[locus_tag=PMT_1250],[protein_id=CAE21425.1],[gene=None],[protein=conserved hypothetical],[locus_tag=SynWH8103_02015],[protein_id=CRY92733.1],[gene=None],[protein=conserved hypothetical protein],[evalue=4.44639E-47]
[locus_tag=PMT_1251],[protein_id=CAE21426.1],[gene=None],[protein=Possible membrane associated protease],[locus_tag=SynWH8103_02016],[protein_id=CRY92734.1],[gene=None],[protein=CAAX protease self-immunity family protein],[evalue=3.58645E-123]
[locus_tag=PMT_1252],[protein_id=CAE21427.1],[gene=cobC],[protein=possible alpha-ribazole-5'-P phosphatase],[locus_tag=SynWH8103_02017],[protein_id=CRY92735.1],[gene=cobC],[protein=alpha-ribazole phosphatase],[evalue=0.00000E+00]
[locus_tag=PMT_1253],[protein_id=CAE21428.1],[gene=None],[protein=putative dihydroorotase],[locus_tag=SynWH8103_02019],[protein_id=CRY92736.1],[gene=None],[protein=putative dihydroorotase],[evalue=2.45676E-149]
[locus_tag=PMT_1254],[protein_id=CAE21429.1],[gene=lepB],[protein=Signal peptidase I],[locus_tag=SynWH8103_02018],[protein_id=CRY92737.1],[gene=lepB],[protein=signal peptidase I],[evalue=7.62640E-92],[locus_tag=SynWH8103_01127],[protein_id=CRY91861.1],[gene=lepB],[protein=signal peptidase I],[evalue=1.71179E-29]
[locus_tag=PMT_1255],[protein_id=CAE21430.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_02021],[protein_id=CRY92738.1],[gene=None],[protein=conserved hypothetical protein],[evalue=0.00000E+00]
[locus_tag=PMT_1256],[protein_id=CAE21431.1],[gene=None],[protein=putative arsenate reductase],[locus_tag=SynWH8103_02020],[protein_id=CRY92739.1],[gene=arsC],[protein=putative arsenate reductase],[evalue=1.04205E-49]
[locus_tag=PMT_1257],[protein_id=CAE21432.1],[gene=ppa (ipyR)],[protein=Inorganic pyrophosphatase],[locus_tag=SynWH8103_02023],[protein_id=CRY92741.1],[gene=ppa],[protein=inorganic pyrophosphatase],[evalue=3.22394E-75],[locus_tag=SynWH8103_02043],[protein_id=CRY92761.1],[gene=ppa],[protein=Inorganic pyrophosphatase],[evalue=1.34626E-26]
[locus_tag=PMT_1258],[protein_id=CAE21433.1],[gene=None],[protein=possible Helix-turn-helix domain of resolvase],[locus_tag=SynWH8103_02025],[protein_id=CRY92743.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.98812E-77]
[locus_tag=PMT_1259],[protein_id=CAE21434.1],"[gene=proS,drpA]","[protein=tRNA synthetases, class-II (G, H, P and S):Prolyl-tRNA synthetase]",[locus_tag=SynWH8103_02026],[protein_id=CRY92744.1],[gene=proS],[protein=proline--tRNA ligase],[evalue=0.00000E+00]
[locus_tag=PMT_1260],[protein_id=CAE21435.1],[gene=psb27],[protein=possible Photosystem II reaction center Psb27 protein],[locus_tag=SynWH8103_02027],[protein_id=CRY92745.1],[gene=psb27],[protein=Photosystem II manganese cluster assembly protein Psb27],[evalue=1.60644E-45]
[locus_tag=PMT_1261],[protein_id=CAE21436.1],"[gene=purA,adeK]",[protein=Adenylosuccinate synthetase],[locus_tag=SynWH8103_02029],[protein_id=CRY92747.1],[gene=purA],[protein=adenylosuccinate synthase],[evalue=0.00000E+00]
[locus_tag=PMT_1262],[protein_id=CAE21437.1],[gene=None],[protein=Possible carbohydrate kinase],[locus_tag=SynWH8103_02030],[protein_id=CRY92748.1],[gene=None],[protein=pfkB carbohydrate kinase family protein],[evalue=3.73246E-171]
[locus_tag=PMT_1264],[protein_id=CAE21439.1],[gene=None],[protein=Precorrin-6x reductase CbiJ/CobK],[locus_tag=SynWH8103_02031],[protein_id=CRY92749.1],[gene=None],[protein=precorrin-6x reductase CbiJ/CobK family protein],[evalue=1.03091E-67]
[locus_tag=PMT_1265],[protein_id=CAE21440.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_02032],[protein_id=CRY92750.1],[gene=None],[protein=possible single-stranded DNA-binding protein],[evalue=4.03055E-60]
[locus_tag=PMT_1266],[protein_id=CAE21441.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_02033],[protein_id=CRY92751.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.04911E-20]
[locus_tag=PMT_1267],[protein_id=CAE21442.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_02034],[protein_id=CRY92752.1],[gene=None],[protein=conserved hypothetical protein],[evalue=6.00439E-83]
[locus_tag=PMT_1268],[protein_id=CAE21443.1],[gene=argB],[protein=Aspartokinase superfamily:Acetylglutamate kinase],[locus_tag=SynWH8103_02035],[protein_id=CRY92753.1],[gene=argB],[protein=N-acetyl-L-glutamate kinase],[evalue=1.63987E-173]
[locus_tag=PMT_1269],[protein_id=CAE21444.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_02036],[protein_id=CRY92754.1],[gene=None],[protein=conserved hypothetical protein],[evalue=6.83021E-37]
[locus_tag=PMT_1271],[protein_id=CAE21446.1],[gene=priA],[protein=primosomal protein N' (replication factor Y)],[locus_tag=SynWH8103_02037],[protein_id=CRY92755.1],[gene=priA],[protein=primosomal protein N'],[evalue=0.00000E+00]
[locus_tag=PMT_1272],[protein_id=CAE21447.1],"[gene=sigA, rpoD]",[protein=Putative principal RNA polymerase sigma factor],[locus_tag=SynWH8103_02038],[protein_id=CRY92756.1],[gene=rpoD1],"[protein=major RNA polymerase sigma factor, type I]",[evalue=0.00000E+00],[locus_tag=SynWH8103_02807],[protein_id=CRY93484.1],[gene=rpoD5],"[protein=RNA polymerase sigma factor, type II]",[evalue=1.50379E-87],[locus_tag=SynWH8103_00107],[protein_id=CRY90862.1],[gene=rpoD8],"[protein=RNA polymerase sigma factor, type II]",[evalue=4.61952E-86]
[locus_tag=PMT_1273],[protein_id=CAE21448.1],[gene=hemC],[protein=Porphobilinogen deaminase],[locus_tag=SynWH8103_02040],[protein_id=CRY92758.1],[gene=hemC],[protein=porphobilinogen deaminase],[evalue=0.00000E+00]
[locus_tag=PMT_1274],[protein_id=CAE21449.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_02041],[protein_id=CRY92759.1],[gene=None],"[protein=L,D-transpeptidase catalytic domain protein]",[evalue=7.78191E-30],[locus_tag=SynWH8103_01130],[protein_id=CRY91864.1],[gene=None],"[protein=L,D-transpeptidase catalytic domain protein]",[evalue=1.93915E-12]
[locus_tag=PMT_1275],[protein_id=CAE21450.1],[gene=ppa],[protein=putative inorganic pyrophosphatase],[locus_tag=SynWH8103_02043],[protein_id=CRY92761.1],[gene=ppa],[protein=Inorganic pyrophosphatase],[evalue=7.69433E-136],[locus_tag=SynWH8103_02023],[protein_id=CRY92741.1],[gene=ppa],[protein=inorganic pyrophosphatase],[evalue=2.29358E-19]
[locus_tag=PMT_1276],[protein_id=CAE21451.1],[gene=None],[protein=conserved hypothetical],[locus_tag=SynWH8103_00975],[protein_id=CRY91712.1],[gene=None],[protein=conserved hypothetical protein],[evalue=8.62071E-24]
[locus_tag=PMT_1279],[protein_id=CAE21454.1],[gene=cxp],[protein=Carboxypeptidase Taq (M32) metallopeptidase],[locus_tag=SynWH8103_02044],[protein_id=CRY92762.1],[gene=cxp],[protein=carboxypeptidase Taq (M32) metallopeptidase],[evalue=0.00000E+00]
[locus_tag=PMT_1280],[protein_id=CAE21455.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_02046],[protein_id=CRY92764.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.17367E-57]
[locus_tag=PMT_1281],[protein_id=CAE21456.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_02048],[protein_id=CRY92766.1],[gene=None],[protein=uncharacterised protein family UPF0047],[evalue=5.60370E-61]
[locus_tag=PMT_1282],[protein_id=CAE21457.1],[gene=None],"[protein=possible Helix-turn-helix protein, copG family]",[locus_tag=SynWH8103_02048],[protein_id=CRY92766.1],[gene=None],[protein=uncharacterised protein family UPF0047],[evalue=7.04872E-13]
[locus_tag=PMT_1283],[protein_id=CAE21458.1],[gene=None],[protein=4a-hydroxytetrahydrobiopterin dehydratase (PCD)],[locus_tag=SynWH8103_02049],[protein_id=CRY92767.1],[gene=phhB],[protein=pterin-4-alpha-carbinolamine dehydratase],[evalue=3.18053E-34]
[locus_tag=PMT_1284],[protein_id=CAE21459.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_02050],[protein_id=CRY92768.1],[gene=None],"[protein=Putative GTPase, G3E family]",[evalue=0.00000E+00],[locus_tag=SynWH8103_02870],[protein_id=CRY93547.1],[gene=None],[protein=cobalamin (vitamin B12) biosynthesis CobW-like protein],[evalue=4.21867E-62],[locus_tag=SynWH8103_02870],[protein_id=CRY93547.1],[gene=None],[protein=cobalamin (vitamin B12) biosynthesis CobW-like protein],[evalue=7.32211E-12]
[locus_tag=PMT_1287],[protein_id=CAE21462.1],"[gene=futB,hitB]",[protein=putative iron ABC transporter],[locus_tag=SynWH8103_02054],[protein_id=CRY92771.1],[gene=None],"[protein=ABC-type Fe3+ transport system, membrane component]",[evalue=0.00000E+00]
[locus_tag=PMT_1288],[protein_id=CAE21463.1],[gene=None],[protein=conserved hypothetical],[locus_tag=SynWH8103_00988],[protein_id=CRY91725.1],[gene=None],[protein=2OG-Fe(II) oxygenase family protein],[evalue=1.23798E-114]
[locus_tag=PMT_1290],[protein_id=CAE21465.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_02056],[protein_id=CRY92774.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.46956E-87]
[locus_tag=PMT_1291],[protein_id=CAE21466.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_02057],[protein_id=CRY92775.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.87618E-150]
[locus_tag=PMT_1292],[protein_id=CAE21467.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_02059],[protein_id=CRY92777.1],[gene=None],[protein=conserved hypothetical protein],[evalue=3.44045E-107]
[locus_tag=PMT_1293],[protein_id=CAE21468.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_02061],[protein_id=CRY92778.1],[gene=None],[protein=tetratricopeptide repeat family protein],[evalue=1.00482E-36]
[locus_tag=PMT_2666],[protein_id=CAX32187.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=SynWH8103_02060],[protein_id=CRY92779.1],[gene=None],[protein=conserved hypothetical protein],[evalue=3.51405E-29]
[locus_tag=PMT_1294],[protein_id=CAE21469.1],[gene=xthA],[protein=exodeoxyribonuclease III],[locus_tag=SynWH8103_02062],[protein_id=CRY92780.1],[gene=xth],[protein=exodeoxyribonuclease III],[evalue=5.52747E-151]
[locus_tag=PMT_1295],[protein_id=CAE21470.1],[gene=glcD],[protein=putative glycolate oxidase subunit glcD],[locus_tag=SynWH8103_02063],[protein_id=CRY92781.1],[gene=glcD1],[protein=glycolate oxidase],[evalue=0.00000E+00]
[locus_tag=PMT_1296],[protein_id=CAE21471.1],"[gene=hemL,gsa]","[protein=glutamate-1-semialdehyde 2,1-aminomutase]",[locus_tag=SynWH8103_02064],[protein_id=CRY92782.1],[gene=hemL],"[protein=glutamate-1-semialdehyde-2,1-aminomutase]",[evalue=0.00000E+00],[locus_tag=SynWH8103_01864],[protein_id=CRY92587.1],[gene=argD],"[protein=transaminase, acetylornithine/succinylornithine amily protein]",[evalue=4.21978E-24]
[locus_tag=PMT_1297],[protein_id=CAE21472.1],[gene=None],[protein=None],[locus_tag=SynWH8103_01165],[protein_id=CRY91897.1],[gene=gatA],[protein=glutamyl-tRNA(Gln) amidotransferase subunit A],[evalue=5.13444E-32]
[locus_tag=PMT_1298],[protein_id=CAE21473.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_02071],[protein_id=CRY92789.1],[gene=None],[protein=conserved hypothetical protein],[evalue=3.10699E-104]
[locus_tag=PMT_1301],[protein_id=CAE21476.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_02073],[protein_id=CRY92791.1],[gene=None],[protein=DNA recombination-mediator A family protein],[evalue=5.04651E-103]
[locus_tag=PMT_1302],[protein_id=CAE21477.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_02074],[protein_id=CRY92792.1],[gene=None],[protein=AAA domain protein],[evalue=0.00000E+00]
[locus_tag=PMT_1303],[protein_id=CAE21478.1],[gene=None],[protein=possible Ligand-binding domain of nuclear horm],[locus_tag=SynWH8103_02075],[protein_id=CRY92793.1],[gene=None],[protein=conserved hypothetical protein],[evalue=8.22498E-20]
[locus_tag=PMT_1304],[protein_id=CAE21479.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_02077],[protein_id=CRY92794.1],[gene=None],[protein=short chain dehydrogenase family protein],[evalue=1.90852E-95]
[locus_tag=PMT_1305],[protein_id=CAE21480.1],[gene=map],[protein=putative methionine aminopeptidase],[locus_tag=SynWH8103_02076],[protein_id=CRY92795.1],[gene=map],"[protein=methionine aminopeptidase, type I]",[evalue=0.00000E+00]
[locus_tag=PMT_1306],[protein_id=CAE21481.1],[gene=rpl19],[protein=Ribosomal protein L19],[locus_tag=SynWH8103_02079],[protein_id=CRY92797.1],[gene=rplS],[protein=50S ribosomal protein L19],[evalue=6.56300E-83]
[locus_tag=PMT_1307],[protein_id=CAE21482.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=SynWH8103_02081],[protein_id=CRY92798.1],[gene=None],[protein=Prochlorococcus/marine Synechococcus Hyper-Conserved Protein (PSHCP)],[evalue=1.87112E-38]
[locus_tag=PMT_1308],[protein_id=CAE21483.1],[gene=gltX],[protein=Glutamyl-tRNA synthetase],[locus_tag=SynWH8103_02083],[protein_id=CRY92799.1],[gene=gltX],[protein=glutamyl-tRNA synthetase],[evalue=0.00000E+00],[locus_tag=SynWH8103_00674],[protein_id=CRY91415.1],[gene=yadB],[protein=Glutamyl-Q-tRNA(Asp) synthetase],[evalue=1.84220E-35]
[locus_tag=PMT_1310],[protein_id=CAE21485.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_02084],[protein_id=CRY92800.1],[gene=None],[protein=conserved hypothetical protein],[evalue=4.96782E-46]
[locus_tag=PMT_1311],[protein_id=CAE21486.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_02085],[protein_id=CRY92801.1],[gene=None],[protein=conserved hypothetical protein],[evalue=5.35428E-47]
[locus_tag=PMT_1312],[protein_id=CAE21487.1],[gene=nfrC],[protein=UDP-N-acetylglucosamine 2-epimerase],[locus_tag=SynWH8103_02086],[protein_id=CRY92802.1],[gene=None],[protein=UDP-N-acetylglucosamine 2-epimerase],[evalue=0.00000E+00]
[locus_tag=PMT_1313],[protein_id=CAE21488.1],[gene=pilT2],[protein=homologous to PilT2 protein],[locus_tag=SynWH8103_02088],[protein_id=CRY92803.1],[gene=pilT2],[protein=twitching motility protein PilT],[evalue=6.65668E-160],[locus_tag=SynWH8103_00019],[protein_id=CRY90777.1],[gene=pilT1],[protein=twitching motility protein PilT],[evalue=7.95889E-82],[locus_tag=SynWH8103_00020],[protein_id=CRY90778.1],[gene=pilB],"[protein=type II secretory pathway, ATPase PulE/Tfp pilusassembly pathway, ATPase PilB]",[evalue=2.49777E-32]
[locus_tag=PMT_1314],[protein_id=CAE21489.1],[gene=hli1],[protein=possible high light inducible protein],[locus_tag=SynWH8103_02087],[protein_id=CRY92804.1],[gene=hli],[protein=high light inducible protein],[evalue=1.91836E-20]
[locus_tag=PMT_1315],[protein_id=CAE21490.1],[gene=None],[protein=probable o-sialoglycoprotein endopeptidase],[locus_tag=SynWH8103_02089],[protein_id=CRY92805.1],[gene=None],[protein=tRNA threonylcarbamoyl adenosine modification protein YgjD],[evalue=4.38692E-162]
[locus_tag=PMT_1316],[protein_id=CAE21491.1],[gene=psaF],[protein=Photosystem I PsaF protein (subunit III)],[locus_tag=SynWH8103_02090],[protein_id=CRY92806.1],[gene=psaF],[protein=photosystem I reaction centre PsaF protein],[evalue=7.84635E-50]
[locus_tag=PMT_1317],[protein_id=CAE21492.1],[gene=psaJ],[protein=photosystem I reaction centre subunit IX (PsaJ)],[locus_tag=SynWH8103_02091],[protein_id=CRY92807.1],[gene=psaJ],[protein=Photosystem I reaction centre subunit IX],[evalue=8.20984E-14]
[locus_tag=PMT_2672],[protein_id=CAX32193.1],[gene=gmk],[protein=Guanylate kinase],[locus_tag=SynWH8103_02092],[protein_id=CRY92808.1],[gene=gmk],[protein=guanylate kinase],[evalue=6.11694E-94]
[locus_tag=PMT_1318],[protein_id=None],[gene=gmk],[protein=Guanylate kinase],[locus_tag=SynWH8103_02092],[protein_id=CRY92808.1],[gene=gmk],[protein=guanylate kinase],[evalue=3.28115E-94]
[locus_tag=PMT_1319],[protein_id=CAE21494.1],[gene=None],[protein=possible secreted protein MPB70 precursor],[locus_tag=SynWH8103_02093],[protein_id=CRY92809.1],[gene=None],[protein=fibronectin-binding A family protein],[evalue=0.00000E+00]
[locus_tag=PMT_1320],[protein_id=CAE21495.1],[gene=None],"[protein=protein secretion component, Tat family]",[locus_tag=SynWH8103_02095],[protein_id=CRY92810.1],[gene=tatC],[protein=Sec-independent protein secretion pathway component TatC],[evalue=1.76610E-126]
[locus_tag=PMT_1322],[protein_id=CAE21497.1],[gene=petC],[protein=Rieske iron-sulfur protein],[locus_tag=SynWH8103_02096],[protein_id=CRY92812.1],[gene=petC],[protein=cytochrome b6-f complex iron-sulfur subunit],[evalue=2.01322E-101]
[locus_tag=PMT_1323],[protein_id=CAE21498.1],[gene=petA],[protein=Cytochrome f],[locus_tag=SynWH8103_02097],[protein_id=CRY92813.1],[gene=petA],[protein=apocytochrome f],[evalue=1.03787E-159]
[locus_tag=PMT_1324],[protein_id=CAE21499.1],"[gene=yvoC, lgt, umpA]",[protein=putative prolipoprotein diacylglyceryl transferase],[locus_tag=SynWH8103_02098],[protein_id=CRY92814.1],[gene=lgt],[protein=prolipoprotein diacylglyceryl transferase],[evalue=2.05934E-134]
[locus_tag=PMT_1325],[protein_id=CAE21500.1],[gene=cobM],[protein=PUTATIVE PRECORRIN-4 C11-METHYLTRANSFERASE],[locus_tag=SynWH8103_02099],[protein_id=CRY92815.1],[gene=cobM],[protein=precorrin-4 C11-methyltransferase],[evalue=1.26513E-131],[locus_tag=SynWH8103_02861],[protein_id=CRY93538.1],[gene=cobA],[protein=uroporphyrinogen-III C-methyltransferase],[evalue=1.49599E-17]
[locus_tag=PMT_1326],[protein_id=CAE21501.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_02102],[protein_id=CRY92816.1],[gene=None],[protein=helix-turn-helix domain protein],[evalue=4.67310E-18]
[locus_tag=PMT_1327],[protein_id=CAE21502.1],[gene=ppx],[protein=putative exopolyphosphatase],[locus_tag=SynWH8103_02101],[protein_id=CRY92817.1],[gene=ppX],"[protein=Exopolyphosphatase; Guanosine-5 prime-triphosphate,3 prime-diphosphate diphosphatase]",[evalue=0.00000E+00]
[locus_tag=PMT_1328],[protein_id=CAE21503.1],[gene=ubiA],[protein=probable 4-hydroxybenzoate-octaprenyltransferase],[locus_tag=SynWH8103_02103],[protein_id=CRY92818.1],[gene=None],[protein=ubiA prenyltransferase family protein],[evalue=1.22407E-106]
[locus_tag=PMT_1329],[protein_id=CAE21504.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_02105],[protein_id=CRY92819.1],[gene=None],[protein=LD-carboxypeptidase family protein],[evalue=1.43905E-121],[locus_tag=SynWH8103_00903],[protein_id=CRY91641.1],[gene=None],[protein=LD-carboxypeptidase family protein],[evalue=4.13233E-59]
[locus_tag=PMT_1330],[protein_id=CAE21505.1],[gene=ispD],[protein=putative 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase],[locus_tag=SynWH8103_02104],[protein_id=CRY92820.1],[gene=ispD],[protein=2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase],[evalue=4.94932E-123]
[locus_tag=PMT_1331],[protein_id=CAE21506.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_02106],[protein_id=CRY92821.1],[gene=None],"[protein=conserved hypothetical protein distantly relatedto glycosyltransferases, family 9]",[evalue=1.08958E-111]
[locus_tag=PMT_1332],[protein_id=CAE21507.1],[gene=None],"[protein=putative potassium channel, VIC family]",[locus_tag=SynWH8103_02107],[protein_id=CRY92822.1],[gene=None],"[protein=putative potassium channel, VIC family]",[evalue=3.44301E-177]
[locus_tag=PMT_1333],[protein_id=CAE21508.1],[gene=fabG],[protein=3-oxoacyl-[acyl-carrier protein],[locus_tag=SynWH8103_02108],[protein_id=CRY92823.1],[gene=fabG],[protein=3-oxoacyl-[acyl-carrier-protein],[evalue=1.76578E-134],[locus_tag=SynWH8103_01986],[protein_id=CRY92704.1],[gene=None],[protein=short chain dehydrogenase family protein],[evalue=3.04254E-19],[locus_tag=SynWH8103_01266],[protein_id=CRY91998.1],[gene=None],[protein=short chain dehydrogenase family protein],[evalue=4.80737E-12]
[locus_tag=PMT_2676],[protein_id=CAX32198.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=SynWH8103_02109],[protein_id=CRY92824.1],[gene=None],[protein=conserved hypothetical protein],[evalue=5.53300E-18]
[locus_tag=PMT_1334],[protein_id=CAE21509.1],"[gene=groEL2,cpn60-2]",[protein=GroEL2 protein (Chaperonin cpn60-2)],[locus_tag=SynWH8103_02111],[protein_id=CRY92825.1],[gene=groL2],[protein=chaperonin GroEL],[evalue=0.00000E+00],[locus_tag=SynWH8103_00593],[protein_id=CRY91336.1],[gene=groL1],[protein=chaperonin GroEL],[evalue=0.00000E+00]
[locus_tag=PMT_1335],[protein_id=CAE21510.1],[gene=None],[protein=Proteins binding FMN and related compounds core region],[locus_tag=SynWH8103_02110],[protein_id=CRY92826.1],[gene=None],[protein=thiazole biosynthesis ThiG family protein],[evalue=2.21618E-118]
[locus_tag=PMT_1337],[protein_id=CAE21512.1],[gene=None],[protein=putative multidrug efflux ABC transporter],[locus_tag=SynWH8103_02113],[protein_id=CRY92828.1],[gene=None],[protein=ABC-2 type transporter family protein],[evalue=1.67911E-148]
[locus_tag=PMT_1338],[protein_id=CAE21513.1],[gene=None],[protein=putative multidrug efflux ABC transporter],[locus_tag=SynWH8103_02114],[protein_id=CRY92829.1],[gene=None],"[protein=ABC-type multidrug transport system, ATPase component]",[evalue=0.00000E+00],[locus_tag=SynWH8103_01246],[protein_id=CRY91977.1],[gene=lptB],[protein=lipopolysaccharide export system ATP-binding protein LptB],[evalue=5.18749E-36],[locus_tag=SynWH8103_02756],[protein_id=CRY93435.1],[gene=evrA],[protein=ATP-binding cassette-type viologen exporter],[evalue=8.38646E-34]
[locus_tag=PMT_1339],[protein_id=CAE21514.1],[gene=ctaB],[protein=putative protoheme IX farnesyltransferase],[locus_tag=SynWH8103_02115],[protein_id=CRY92830.1],[gene=ctaB],[protein=protoheme IX farnesyltransferase],[evalue=3.38972E-170]
[locus_tag=PMT_1340],[protein_id=CAE21515.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_02116],[protein_id=CRY92831.1],[gene=ctaA],[protein=cytochrome oxidase biogenesis protein],[evalue=2.64892E-101]
[locus_tag=PMT_1341],[protein_id=CAE21516.1],[gene=ctaC (coxB)],"[protein=putative cytochrome c oxidase, subunit II]",[locus_tag=SynWH8103_02117],[protein_id=CRY92832.1],[gene=ctaCI],[protein=cytochrome c oxidase subunit II],[evalue=1.34942E-146],[locus_tag=SynWH8103_01727],[protein_id=CRY92453.1],[gene=ctaCII],[protein=cytochrome c oxidase subunit II],[evalue=9.34205E-44]
[locus_tag=PMT_1342],[protein_id=CAE21517.1],[gene=ctaD (coxA)],"[protein=Cytochrome c oxidase, subunit I]",[locus_tag=SynWH8103_02118],[protein_id=CRY92833.1],[gene=ctaD1],[protein=cytochrome c oxidase subunit I],[evalue=0.00000E+00],[locus_tag=SynWH8103_01728],[protein_id=CRY92454.1],[gene=ctaD2],[protein=cytochrome c oxidase subunit I],[evalue=0.00000E+00]
[locus_tag=PMT_1343],[protein_id=CAE21518.1],[gene=ctaE (coxC)],"[protein=Cytochrome c oxidase, subunit III]",[locus_tag=SynWH8103_02120],[protein_id=CRY92834.1],[gene=ctaEI],[protein=cytochrome c oxidase subunit III],[evalue=5.66122E-113],[locus_tag=SynWH8103_01729],[protein_id=CRY92455.1],[gene=None],[protein=cytochrome c oxidase subunit III family protein],[evalue=1.20431E-27]
[locus_tag=PMT_1344],[protein_id=CAE21519.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_01716],[protein_id=CRY92443.1],[gene=None],[protein=AbrB-like transcriptional regulator family protein],[evalue=5.07382E-23],[locus_tag=SynWH8103_02419],[protein_id=CRY93108.1],[gene=None],[protein=AbrB-like transcriptional regulator family protein],[evalue=2.90544E-21]
[locus_tag=PMT_1346],[protein_id=CAE21521.1],[gene=ribE],[protein=Putative Riboflavin synthase alpha chain],[locus_tag=SynWH8103_02121],[protein_id=CRY92836.1],[gene=ribE],"[protein=riboflavin synthase, alpha subunit]",[evalue=2.65625E-87]
[locus_tag=PMT_1347],[protein_id=CAE21522.1],[gene=None],[protein=DUF151],[locus_tag=SynWH8103_02122],[protein_id=CRY92837.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.97890E-86]
[locus_tag=PMT_1348],[protein_id=CAE21523.1],[gene=None],"[protein=Oxidoreductase, Aldo/keto reductase family; 4Fe-4S ferredoxin, iron-sulfur binding domain]",[locus_tag=SynWH8103_02124],[protein_id=CRY92838.1],[gene=None],[protein=aldo/keto reductase family protein],[evalue=0.00000E+00],[locus_tag=SynWH8103_00724],[protein_id=CRY91462.1],[gene=None],[protein=aldo/keto reductase family protein],[evalue=1.98337E-46]
[locus_tag=PMT_1349],[protein_id=CAE21524.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_02123],[protein_id=CRY92839.1],[gene=None],[protein=conserved hypothetical protein],[evalue=4.74888E-97]
[locus_tag=PMT_1350],[protein_id=CAE21525.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_02125],[protein_id=CRY92840.1],[gene=None],[protein=phosphoribosyltransferase family protein],[evalue=1.71004E-114]
[locus_tag=PMT_1351],[protein_id=CAE21526.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_02126],[protein_id=CRY92841.1],[gene=None],[protein=conserved hypothetical protein],[evalue=8.98176E-89]
