[locus_tag=PMT_0001],[protein_id=CAE20176.1],[gene=dnaN],"[protein=DNA polymerase III, beta chain]",[locus_tag=SynWH7803_0001],[protein_id=CAK22427.1],[gene=dnaN],[protein=DNA polymerase III beta subunit],[evalue=0.00000E+00]
[locus_tag=PMT_1397],[protein_id=CAE21572.1],[gene=glgX],[protein=Putative isoamylase],[locus_tag=SynWH7803_1930],[protein_id=CAK24356.1],[gene=None],[protein=Alpha-glycosidase of family GH13],[evalue=0.00000E+00],[locus_tag=SynWH7803_0756],[protein_id=CAK23182.1],[gene=None],"[protein=Alpha-glycosidase of family GH13; possible 1, 4-alpha-glucan branching enzyme]",[evalue=4.81127E-14],[locus_tag=SynWH7803_0545],[protein_id=CAK22971.1],[gene=None],[protein=Alpha-glycosidase of family GH13; possible trehalose synthase],[evalue=1.02007E-12]
[locus_tag=PMT_1398],[protein_id=CAE21573.1],[gene=None],[protein=putative GPH family sugar transporter],[locus_tag=SynWH7803_1931],[protein_id=CAK24357.1],[gene=None],[protein=Na+/galactoside symporter],[evalue=0.00000E+00],[locus_tag=SynWH7803_1136],[protein_id=CAK23562.1],[gene=None],[protein=Na+/galactoside symporter],[evalue=8.81624E-129]
[locus_tag=PMT_1399],[protein_id=CAE21574.1],[gene=None],"[protein=possible transporter, membrane component]",[locus_tag=SynWH7803_1932],[protein_id=CAK24358.1],[gene=None],"[protein=ABC-type transport system, permease component]",[evalue=1.10031E-152]
[locus_tag=PMT_1400],[protein_id=CAE21575.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH7803_1934],[protein_id=CAK24360.1],[gene=None],[protein=Conserved hypothetical protein specific to cyanobacteria],[evalue=3.59506E-145]
[locus_tag=PMT_1401],[protein_id=CAE21576.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH7803_1935],[protein_id=CAK24361.1],[gene=None],[protein=Uncharacterized conserved membrane protein],[evalue=6.10281E-82]
[locus_tag=PMT_1402],[protein_id=CAE21577.1],[gene=pyrF],[protein=orotidine 5'-phosphate decarboxylase],[locus_tag=SynWH7803_1942],[protein_id=CAK24368.1],[gene=pyrF],[protein=Orotidine 5'-phosphate decarboxylase],[evalue=6.88641E-103]
[locus_tag=PMT_1403],[protein_id=CAE21578.1],[gene=tyrS],"[protein=t-RNA synthetase, class Ib:Tyrosyl-tRNA synthetase]",[locus_tag=SynWH7803_1946],[protein_id=CAK24372.1],[gene=tyrS],[protein=Tyrosyl-tRNA synthetase],[evalue=0.00000E+00]
[locus_tag=PMT_1404],[protein_id=CAE21579.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH7803_1947],[protein_id=CAK24373.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=1.09954E-65]
[locus_tag=PMT_1405],[protein_id=CAE21580.1],[gene=None],[protein=possible DNA-binding response regulator],[locus_tag=SynWH7803_1948],[protein_id=CAK24374.1],[gene=None],[protein=Two-component system response regulator],[evalue=4.20728E-91],[locus_tag=SynWH7803_0923],[protein_id=CAK23349.1],[gene=None],[protein=Two component system response regulator],[evalue=5.12779E-33],[locus_tag=SynWH7803_0899],[protein_id=CAK23325.1],[gene=None],[protein=Possible two component system response regulator],[evalue=2.02530E-25]
[locus_tag=PMT_1406],[protein_id=CAE21581.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH7803_1950],[protein_id=CAK24376.1],[gene=None],[protein=Conserved hypothetical protein specific to cyanobacteria],[evalue=3.53034E-76]
[locus_tag=PMT_1407],[protein_id=CAE21582.1],[gene=None],[protein=Cytosol aminopeptidase],[locus_tag=SynWH7803_1951],[protein_id=CAK24377.1],[gene=pepA],[protein=Leucyl aminopeptidase],[evalue=0.00000E+00]
[locus_tag=PMT_2698],[protein_id=CAX32220.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=SynWH7803_1953],[protein_id=CAK24379.1],[gene=None],[protein=Hypothetical protein],[evalue=2.62578E-29]
[locus_tag=PMT_1408],[protein_id=CAE21583.1],[gene=None],[protein=Peptide methionine sulfoxide reductase],[locus_tag=SynWH7803_1954],[protein_id=CAK24380.1],[gene=msrA],[protein=Peptide methionine sulfoxide reductase],[evalue=6.69587E-92],[locus_tag=SynWH7803_1056],[protein_id=CAK23482.1],[gene=msrA],[protein=Peptide methionine sulfoxide reductase],[evalue=3.05627E-28]
[locus_tag=PMT_1409],[protein_id=CAE21584.1],[gene=lpxB],[protein=Lipid-A-disaccharide synthetase],[locus_tag=SynWH7803_1955],[protein_id=CAK24381.1],[gene=lpxB],[protein=Glycosyltransferase of family GT19; possible lipid A disaccharide synthase],[evalue=0.00000E+00]
[locus_tag=PMT_1410],[protein_id=CAE21585.1],[gene=lpxA],[protein=UDP-N-acetylglucosamine acyltransferase],[locus_tag=SynWH7803_1956],[protein_id=CAK24382.1],[gene=lpxA],[protein=Acyl-[acyl-carrier-protein],[evalue=9.54785E-157],[locus_tag=SynWH7803_1153],[protein_id=CAK23579.1],[gene=lpxD],[protein=UDP-3-O-[3-hydroxymyristoyl],[evalue=7.70106E-12]
[locus_tag=PMT_1411],[protein_id=CAE21586.1],[gene=None],[protein=Putative (3R)-hydroxymyristoyl-[acyl carrier protein],[locus_tag=SynWH7803_1957],[protein_id=CAK24383.1],[gene=fabZ],[protein=(3R)-hydroxymyristoyl-[acyl carrier protein],[evalue=3.61645E-91]
[locus_tag=PMT_1412],[protein_id=CAE21587.1],[gene=lpxC],[protein=UDP-3-0-acyl N-acetylglucosamine deacetylase],[locus_tag=SynWH7803_1958],[protein_id=CAK24384.1],[gene=lpxC],[protein=UDP-3-O-[3-hydroxymyristoyl],[evalue=8.86530E-135]
[locus_tag=PMT_1413],[protein_id=CAE21588.1],[gene=None],[protein=chloroplast outer envelope membrane protein homolog],[locus_tag=SynWH7803_1959],[protein_id=CAK24385.1],[gene=None],[protein=Predicted outer membrane protein / surface antigene],[evalue=0.00000E+00]
[locus_tag=PMT_1414],[protein_id=CAE21589.1],[gene=purC],[protein=SAICAR synthetase],[locus_tag=SynWH7803_1960],[protein_id=CAK24386.1],[gene=purC],[protein=Phosphoribosylaminoimidazole-succinocarboxamide synthase],[evalue=6.74203E-124]
[locus_tag=PMT_1415],[protein_id=CAE21590.1],[gene=None],[protein=conserved hypothetical],[locus_tag=SynWH7803_1961],[protein_id=CAK24387.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=1.42563E-84]
[locus_tag=PMT_1416],[protein_id=CAE21591.1],[gene=purD],[protein=phosphoribosylglycinamide synthetase],[locus_tag=SynWH7803_1962],[protein_id=CAK24388.1],[gene=purD],[protein=Phosphoribosylamine--glycine ligase],[evalue=0.00000E+00]
[locus_tag=PMT_1417],[protein_id=CAE21592.1],[gene=nblS],[protein=two-component sensor histidine kinase],[locus_tag=SynWH7803_1963],[protein_id=CAK24389.1],[gene=nblS],[protein=Two-component system sensor histidine kinase NblS],[evalue=0.00000E+00],[locus_tag=SynWH7803_2272],[protein_id=CAK24698.1],[gene=None],[protein=Hybride histidine kinase],[evalue=6.27013E-19],[locus_tag=SynWH7803_1558],[protein_id=CAK23984.1],[gene=sasA],[protein=Adaptive-response sensory-kinase SasA],[evalue=1.03642E-17]
[locus_tag=PMT_1418],[protein_id=CAE21593.1],[gene=kaiC],[protein=possible circadian clock protein KaiC],[locus_tag=SynWH7803_1964],[protein_id=CAK24390.1],[gene=kaiC],[protein=Circadian clock protein kinase KaiC],[evalue=0.00000E+00]
[locus_tag=PMT_1419],[protein_id=CAE21594.1],[gene=kaiB],[protein=possible circadian oscillation regulator KaiB],[locus_tag=SynWH7803_1965],[protein_id=CAK24391.1],[gene=kaiB],[protein=Circadian clock protein KaiB],[evalue=1.01619E-66]
[locus_tag=PMT_1420],[protein_id=CAE21595.1],"[gene=rpl21, rplU]",[protein=50S ribosomal protein L21],[locus_tag=SynWH7803_1967],[protein_id=CAK24393.1],[gene=rplU],[protein=50S ribosomal protein L21],[evalue=4.84697E-64]
[locus_tag=PMT_1421],[protein_id=CAE21596.1],"[gene=rpl27, rpmA]",[protein=50S ribosomal protein L27],[locus_tag=SynWH7803_1968],[protein_id=CAK24394.1],[gene=rpmA],[protein=50S ribosomal protein L27],[evalue=2.41285E-54]
[locus_tag=PMT_1422],[protein_id=CAE21597.1],[gene=truB],[protein=Putative tRNA pseudouridine synthase],[locus_tag=SynWH7803_1971],[protein_id=CAK24397.1],[gene=truB],[protein=tRNA pseudouridine synthase B],[evalue=8.72235E-117]
[locus_tag=PMT_1423],[protein_id=CAE21598.1],[gene=None],[protein=Domain of unknown function DUF28],[locus_tag=SynWH7803_1972],[protein_id=CAK24398.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=2.09275E-110]
[locus_tag=PMT_1424],[protein_id=CAE21599.1],[gene=None],[protein=unknown],[locus_tag=SynWH7803_1974],[protein_id=CAK24400.1],[gene=nagB],[protein=Glucosamine-6-phosphate deaminase],[evalue=2.36106E-89]
[locus_tag=PMT_1425],[protein_id=CAE21600.1],[gene=spoIID],[protein=possible sporulation protein SpoIID],[locus_tag=SynWH7803_1975],[protein_id=CAK24401.1],[gene=None],[protein=Protein related to sporulation protein],[evalue=2.99092E-146],[locus_tag=SynWH7803_1282],[protein_id=CAK23708.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=1.76677E-18]
[locus_tag=PMT_1426],[protein_id=CAE21601.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH7803_1976],[protein_id=CAK24402.1],[gene=rnz],[protein=Ribonuclease Z],[evalue=0.00000E+00]
[locus_tag=PMT_1427],[protein_id=CAE21602.1],[gene=psbV],[protein=Cytochrome c-550],[locus_tag=SynWH7803_1977],[protein_id=CAK24403.1],[gene=psbV],[protein=Cytochrome c-550],[evalue=4.21219E-75]
[locus_tag=PMT_1428],[protein_id=CAE21603.1],[gene=None],[protein=None],[locus_tag=SynWH7803_1978],[protein_id=CAK24404.1],[gene=None],[protein=Conserved hypothetical protein specific to cyanobacteria],[evalue=2.03751E-70]
[locus_tag=PMT_1429],[protein_id=CAE21604.1],[gene=petF],[protein=2Fe-2S Ferredoxin:Ferredoxin],[locus_tag=SynWH7803_1979],[protein_id=CAK24405.1],[gene=petF],[protein=Ferredoxin],[evalue=1.42251E-68],[locus_tag=SynWH7803_1580],[protein_id=CAK24006.1],[gene=petF],[protein=Ferredoxin],[evalue=1.19226E-42],[locus_tag=SynWH7803_2014],[protein_id=CAK24440.1],[gene=petF],[protein=Ferredoxin],[evalue=2.02453E-17]
[locus_tag=PMT_1430],[protein_id=CAE21605.1],[gene=prmA],[protein=putative methyltransferase for Ribosomal protein L11],[locus_tag=SynWH7803_1980],[protein_id=CAK24406.1],[gene=prmA],[protein=Ribosomal protein L11 methyltransferase],[evalue=4.04756E-129]
[locus_tag=PMT_1431],[protein_id=CAE21606.1],[gene=serA],[protein=putative D-3-phosphoglycerate dehydrogenase (PGDH)],[locus_tag=SynWH7803_1981],[protein_id=CAK24407.1],[gene=serA],[protein=D-3-phosphoglycerate dehydrogenase],[evalue=0.00000E+00]
[locus_tag=PMT_1432],[protein_id=CAE21607.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH7803_1982],[protein_id=CAK24408.1],[gene=None],[protein=Conserved hypothetical membrane protein specific to cyanobacteria],[evalue=1.66982E-42]
[locus_tag=PMT_1433],[protein_id=CAE21608.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH7803_1983],[protein_id=CAK24409.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=1.40031E-90]
[locus_tag=PMT_1434],[protein_id=CAE21609.1],[gene=murD],[protein=UDP-N-acetylmuramoylalanine--D-glutamate ligase],[locus_tag=SynWH7803_1984],[protein_id=CAK24410.1],[gene=murD],[protein=UDP-N-acetylmuramoylalanine--D-glutamate ligase],[evalue=0.00000E+00],[locus_tag=SynWH7803_0028],[protein_id=CAK22454.1],[gene=murC],[protein=UDP-N-acetylmuramate-alanine ligase],[evalue=9.36229E-12]
[locus_tag=PMT_1435],[protein_id=CAE21610.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH7803_0818],[protein_id=CAK23244.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=1.19303E-36]
[locus_tag=PMT_1436],[protein_id=CAE21611.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH7803_1278],[protein_id=CAK23704.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=4.98727E-50]
[locus_tag=PMT_1437],[protein_id=CAE21612.1],[gene=None],"[protein=AEC transporter family, substrate unknown]",[locus_tag=SynWH7803_1412],[protein_id=CAK23838.1],[gene=None],[protein=Predicted permease],[evalue=2.89058E-44]
[locus_tag=PMT_1438],[protein_id=CAE21613.1],[gene=None],[protein=possible Mannitol dehydrogenase],[locus_tag=SynWH7803_2443],[protein_id=CAK24869.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=2.88297E-111]
[locus_tag=PMT_1439],[protein_id=CAE21614.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH7803_1985],[protein_id=CAK24411.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=8.03443E-77]
[locus_tag=PMT_1440],[protein_id=CAE21615.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH7803_1987],[protein_id=CAK24413.1],[gene=None],[protein=Conserved hypothetical protein specific to cyanobacteria],[evalue=7.51451E-37],[locus_tag=SynWH7803_0159],[protein_id=CAK22585.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=4.13056E-18],[locus_tag=SynWH7803_1423],[protein_id=CAK23849.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=1.00012E-14]
[locus_tag=PMT_1441],[protein_id=CAE21616.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH7803_1988],[protein_id=CAK24414.1],[gene=None],[protein=Conserved hypothetical protein specific to cyanobacteria],[evalue=2.09243E-40]
[locus_tag=PMT_1442],[protein_id=CAE21617.1],[gene=rpoZ],[protein=putative DNA-directed RNA polymerase (omega chain)],[locus_tag=SynWH7803_1989],[protein_id=CAK24415.1],[gene=rpoZ],[protein=DNA-directed RNA polymerase omega chain],[evalue=3.81842E-48]
[locus_tag=PMT_1443],[protein_id=CAE21618.1],[gene=None],[protein=possible Ribosomal protein L36],[locus_tag=SynWH7803_1990],[protein_id=CAK24416.1],[gene=None],[protein=Conserved hypothetical protein specific to cyanobacteria],[evalue=3.10990E-53]
[locus_tag=PMT_1444],[protein_id=CAE21619.1],[gene=None],[protein=putative DnaK-type molecular chaperone (HSP70 family)],[locus_tag=SynWH7803_1991],[protein_id=CAK24417.1],[gene=dnaK],[protein=Molecular chaperone DnaK],[evalue=1.53838E-175],[locus_tag=SynWH7803_2514],[protein_id=CAK24940.1],[gene=dnaK],[protein=Molecular chaperone DnaK],[evalue=1.03477E-16]
[locus_tag=PMT_1445],[protein_id=CAE21620.1],[gene=None],[protein=Phosphoribosyl transferase],[locus_tag=SynWH7803_1994],[protein_id=CAK24420.1],[gene=pyR],[protein=Possible pyrimidine operon regulatory protein PyrR/uracil],[evalue=7.12298E-89]
[locus_tag=PMT_1446],[protein_id=CAE21621.1],[gene=pgmI],"[protein=Phosphoglycerate mutase, co-factor-independent (iPGM)]",[locus_tag=SynWH7803_1995],[protein_id=CAK24421.1],[gene=gpmI],"[protein=2,3-bisphosphoglycerate-independent phosphoglycerate mutase]",[evalue=0.00000E+00]
[locus_tag=PMT_1447],[protein_id=CAE21622.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH7803_1996],[protein_id=CAK24422.1],[gene=secG],[protein=Preprotein translocase subunit SecG],[evalue=1.00566E-24]
[locus_tag=PMT_1449],[protein_id=CAE21624.1],[gene=groEL],[protein=GroEL protein (Chaperonin cpn60)],[locus_tag=SynWH7803_1998],[protein_id=CAK24424.1],[gene=groL1],[protein=60 kDa chaperonin 1 (Protein Cpn60 1) (groEL protein 1)],[evalue=0.00000E+00],[locus_tag=SynWH7803_1863],[protein_id=CAK24289.1],[gene=groL2],[protein=60 kDa chaperonin 2 (Protein Cpn60 2) (GroEL protein 2)],[evalue=0.00000E+00]
[locus_tag=PMT_1450],[protein_id=CAE21625.1],[gene=groES],[protein=GroES protein (Chaperonin cpn10)],[locus_tag=SynWH7803_1999],[protein_id=CAK24425.1],[gene=groS],[protein=10 kDa chaperonin (Protein Cpn10) (groES protein)],[evalue=2.86819E-67]
[locus_tag=PMT_1451],[protein_id=CAE21626.1],[gene=atpB],"[protein=ATP synthase beta subunit, central region]",[locus_tag=SynWH7803_2000],[protein_id=CAK24426.1],[gene=atpB],[protein=ATP synthase beta chain],[evalue=0.00000E+00],[locus_tag=SynWH7803_2017],[protein_id=CAK24443.1],[gene=atpA],[protein=ATP synthase alpha chain],[evalue=3.35934E-21]
[locus_tag=PMT_1452],[protein_id=CAE21627.1],[gene=atpE],"[protein=ATP synthase, Epsilon subunit]",[locus_tag=SynWH7803_2001],[protein_id=CAK24427.1],[gene=atpE],[protein=ATP synthase epsilon chain],[evalue=5.18103E-73]
[locus_tag=PMT_1454],[protein_id=CAE21629.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH7803_2002],[protein_id=CAK24428.1],[gene=None],[protein=Probable 30S ribosomal protein PSRP-3 (Ycf65-like protein)],[evalue=1.21140E-102]
[locus_tag=PMT_1455],[protein_id=CAE21630.1],[gene=hisB],[protein=putative imidazoleglycerol-phosphate dehydratase],[locus_tag=SynWH7803_2003],[protein_id=CAK24429.1],[gene=gph],[protein=Predicted HAD superfamily phosphatase],[evalue=6.15214E-113]
[locus_tag=PMT_1456],[protein_id=CAE21631.1],[gene=pepP],[protein=putative aminopeptidase P],[locus_tag=SynWH7803_2005],[protein_id=CAK24431.1],[gene=pepP],[protein=Xaa-Pro aminopeptidase],[evalue=0.00000E+00],[locus_tag=SynWH7803_1832],[protein_id=CAK24258.1],[gene=map],[protein=Methionine aminopeptidase],[evalue=4.61351E-12]
[locus_tag=PMT_1458],[protein_id=CAE21633.1],[gene=None],[protein=Domain of unknown function DUF21],[locus_tag=SynWH7803_2006],[protein_id=CAK24432.1],[gene=None],[protein=Conserved hypothetical membrane protein containing SBC domains],[evalue=1.95786E-173]
[locus_tag=PMT_1459],[protein_id=CAE21634.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH7803_2007],[protein_id=CAK24433.1],[gene=None],[protein=GTPase],[evalue=1.55266E-123],[locus_tag=SynWH7803_1342],[protein_id=CAK23768.1],[gene=None],[protein=Membrane associated GTPase],[evalue=1.39487E-20]
[locus_tag=PMT_1460],[protein_id=CAE21635.1],[gene=None],[protein=Putative nicotinate-nucleotide adenylyltransferase],[locus_tag=SynWH7803_2008],[protein_id=CAK24434.1],[gene=nadD],[protein=Nicotinate-nucleotide adenylyltransferase],[evalue=4.17111E-78]
[locus_tag=PMT_1461],[protein_id=CAE21636.1],[gene=None],[protein=Carbon-nitrogen hydrolase:NAD+ synthase],[locus_tag=SynWH7803_2009],[protein_id=CAK24435.1],[gene=nadE],[protein=glutamine-dependent NAD(+) synthetase],[evalue=0.00000E+00]
[locus_tag=PMT_1462],[protein_id=CAE21637.1],[gene=ald],[protein=Alanine dehydrogenase],[locus_tag=SynWH7803_2010],[protein_id=CAK24436.1],[gene=ald],[protein=Alanine dehydrogenase],[evalue=0.00000E+00],[locus_tag=SynWH7803_1629],[protein_id=CAK24055.1],[gene=pntAA],[protein=NAD/NADP transhydrogenase subunit alpha part 1],[evalue=1.60201E-29]
[locus_tag=PMT_1463],[protein_id=CAE21638.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH7803_2012],[protein_id=CAK24438.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=1.03723E-157]
[locus_tag=PMT_1466],[protein_id=CAE21641.1],[gene=atpC],[protein=ATP synthase gamma subunit],[locus_tag=SynWH7803_2016],[protein_id=CAK24442.1],[gene=atpC],[protein=ATP synthase gamma chain],[evalue=0.00000E+00]
[locus_tag=PMT_1467],[protein_id=CAE21642.1],[gene=atpA],"[protein=ATP synthase alpha subunit, central region]",[locus_tag=SynWH7803_2017],[protein_id=CAK24443.1],[gene=atpA],[protein=ATP synthase alpha chain],[evalue=0.00000E+00],[locus_tag=SynWH7803_2000],[protein_id=CAK24426.1],[gene=atpB],[protein=ATP synthase beta chain],[evalue=1.15454E-17]
[locus_tag=PMT_1468],[protein_id=CAE21643.1],"[gene=atpH,atpD]","[protein=ATP synthase, delta (OSCP) subunit]",[locus_tag=SynWH7803_2018],[protein_id=CAK24444.1],[gene=atpD],[protein=ATP synthase delta chain],[evalue=2.54670E-74]
[locus_tag=PMT_1469],[protein_id=CAE21644.1],[gene=atpF],[protein=ATP synthase B/B' CF(0)],[locus_tag=SynWH7803_2019],[protein_id=CAK24445.1],[gene=atpF],[protein=ATP synthase B chain],[evalue=1.76730E-65]
[locus_tag=PMT_1470],[protein_id=CAE21645.1],[gene=atpG],[protein=ATP synthase B/B' CF(0)],[locus_tag=SynWH7803_2020],[protein_id=CAK24446.1],[gene=atpG],[protein=ATP synthase B' chain],[evalue=2.33670E-55]
[locus_tag=PMT_1471],[protein_id=CAE21646.1],[gene=None],[protein=ATP synthase C chain],[locus_tag=SynWH7803_2021],[protein_id=CAK24447.1],[gene=atpH],[protein=ATP synthase C chain],[evalue=1.80755E-35]
[locus_tag=PMT_1472],[protein_id=CAE21647.1],[gene=atpI],[protein=ATP synthase A subunit],[locus_tag=SynWH7803_2022],[protein_id=CAK24448.1],[gene=atpI],[protein=ATP synthase A chain],[evalue=2.92189E-144]
[locus_tag=PMT_1473],[protein_id=CAE21648.1],[gene=None],[protein=possible H+-transporting ATP synthase],[locus_tag=SynWH7803_2023],[protein_id=CAK24449.1],"[gene=atpI, atp1]",[protein=ATP synthase protein I],[evalue=1.33237E-41]
[locus_tag=PMT_1474],[protein_id=CAE21649.1],[gene=None],[protein=possible methyltransferase],[locus_tag=SynWH7803_2024],[protein_id=CAK24450.1],[gene=None],[protein=SAM-dependent methyltransferase],[evalue=4.40362E-165]
[locus_tag=PMT_1475],[protein_id=CAE21650.1],[gene=ftsW],[protein=Cell division protein FtsW],[locus_tag=SynWH7803_2029],[protein_id=CAK24455.1],[gene=ftsW],[protein=Bacterial cell division membrane protein],[evalue=0.00000E+00],[locus_tag=SynWH7803_0459],[protein_id=CAK22885.1],[gene=rodA],[protein=Rod shape-determining protein],[evalue=5.09498E-34]
[locus_tag=PMT_1476],[protein_id=CAE21651.1],[gene=ccdA],[protein=putative c-type cytochrome biogenesis protein CcdA],[locus_tag=SynWH7803_2030],[protein_id=CAK24456.1],[gene=ccdA],[protein=Cytochrome c biogenesis protein],[evalue=6.36434E-101]
[locus_tag=PMT_1477],[protein_id=CAE21652.1],[gene=ycf44],[protein=putative c-type cytochrome biogenesis protein Ccs1],[locus_tag=SynWH7803_2031],[protein_id=CAK24457.1],[gene=resB],[protein=ResB-like protein required for cytochrome c biosynthesis],[evalue=0.00000E+00]
[locus_tag=PMT_1478],[protein_id=CAE21653.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH7803_2032],[protein_id=CAK24458.1],[gene=None],[protein=Possible enzyme related to GTP cyclohydrolase I],[evalue=4.18214E-84]
[locus_tag=PMT_1479],[protein_id=CAE21654.1],[gene=None],[protein=possible Extracellular link domain],[locus_tag=SynWH7803_2033],[protein_id=CAK24459.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=4.43140E-19]
[locus_tag=PMT_1480],[protein_id=CAE21655.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH7803_2034],[protein_id=CAK24460.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=1.13076E-19]
[locus_tag=PMT_1481],[protein_id=CAE21656.1],[gene=glnB],[protein=Nitrogen regulatory protein P-II],[locus_tag=SynWH7803_2035],[protein_id=CAK24461.1],[gene=glnB],[protein=Nitrogen regulatory protein P-II],[evalue=7.13050E-66]
[locus_tag=PMT_1482],[protein_id=CAE21657.1],[gene=None],[protein=FtsJ cell division protein:S4 domain:Hemolysin A],[locus_tag=SynWH7803_2036],[protein_id=CAK24462.1],[gene=None],[protein=Predicted rRNA methylase],[evalue=1.58213E-124]
[locus_tag=PMT_1483],[protein_id=CAE21658.1],[gene=None],[protein=hypothetical],[locus_tag=SynWH7803_2037],[protein_id=CAK24463.1],[gene=None],[protein=Conserved hypothetical protein specific to cyanobacteria],[evalue=9.57522E-30]
[locus_tag=PMT_1484],[protein_id=CAE21659.1],[gene=purB],[protein=Fumarate lyase:Adenylosuccinate lyase],[locus_tag=SynWH7803_2038],[protein_id=CAK24464.1],[gene=purB],[protein=Adenylosuccinate lyase],[evalue=0.00000E+00],[locus_tag=SynWH7803_0013],[protein_id=CAK22439.1],[gene=argH],[protein=Argininosuccinate lyase],[evalue=1.63446E-11]
[locus_tag=PMT_1485],[protein_id=CAE21660.1],[gene=fumC],[protein=Fumarate lyase],[locus_tag=SynWH7803_2039],[protein_id=CAK24465.1],[gene=fumC],[protein=Fumarase],[evalue=0.00000E+00]
[locus_tag=PMT_1487],[protein_id=CAE21662.1],[gene=None],[protein=putative DNA helicase],[locus_tag=SynWH7803_2040],[protein_id=CAK24466.1],[gene=None],[protein=Superfamily II RNA helicase],[evalue=0.00000E+00]
[locus_tag=PMT_1488],[protein_id=CAE21663.1],[gene=bioF],[protein=putative 8-amino-7-oxononanoate synthase],[locus_tag=SynWH7803_2042],[protein_id=CAK24468.1],[gene=bioF],[protein=8-amino-7-oxononanoate synthase],[evalue=2.89603E-136]
[locus_tag=PMT_1489],[protein_id=CAE21664.1],[gene=None],[protein=conserved hypothetical],[locus_tag=SynWH7803_2043],[protein_id=CAK24469.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=2.79930E-86]
[locus_tag=PMT_1490],[protein_id=CAE21665.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH7803_2044],[protein_id=CAK24470.1],[gene=None],[protein=Putative SAM-dependent methyltransferase],[evalue=4.41755E-81]
[locus_tag=PMT_1491],[protein_id=CAE21666.1],[gene=BioD],[protein=putative Dethiobiotin synthase],[locus_tag=SynWH7803_2045],[protein_id=CAK24471.1],[gene=bioD],[protein=Dethiobiotin synthetase],[evalue=2.60316E-89]
[locus_tag=PMT_2719],[protein_id=CAX32241.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=SynWH7803_2046],[protein_id=CAK24472.1],[gene=None],[protein=Uncharacterized secreted protein],[evalue=4.99318E-26]
[locus_tag=PMT_1493],[protein_id=CAE21668.1],[gene=BioA],[protein=putative diaminopelargonic acid synthase],[locus_tag=SynWH7803_2048],[protein_id=CAK24474.1],[gene=bioA],[protein=Adenosylmethionine-8-amino-7-oxononanoate aminotransferase],[evalue=0.00000E+00],[locus_tag=SynWH7803_1747],[protein_id=CAK24173.1],[gene=argD],[protein=Acetylornithine aminotransferase],[evalue=3.69791E-25]
[locus_tag=PMT_1494],[protein_id=CAE21669.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH7803_2049],[protein_id=CAK24475.1],[gene=None],[protein=Conserved hypothetical protein specific to cyanobacteria],[evalue=2.24932E-23]
[locus_tag=PMT_1495],[protein_id=CAE21670.1],[gene=None],[protein=DnaJ-like protein],[locus_tag=SynWH7803_2050],[protein_id=CAK24476.1],[gene=None],[protein=DnaJ-class molecular chaperone],[evalue=6.33755E-38]
[locus_tag=PMT_1496],[protein_id=CAE21671.1],[gene=gidB],[protein=putative glucose inhibited division protein B],[locus_tag=SynWH7803_2051],[protein_id=CAK24477.1],[gene=gidB],[protein=Methyltransferase gidB],[evalue=5.97736E-110]
